,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area,X,Y
2774,2774,53111,Bef Marymount Lane,1.345496389,103.8389014,Marymount Rd,Bishan,28621.30659,36403.67142
2775,2775,53119,Aft Bishan St 21,1.345358333,103.8391767,Marymount Rd,Bishan,28651.94449,36388.40596
2776,2776,53121,Marymount Stn,1.350166942,103.8394742,Marymount Rd,Bishan,28685.05163,36920.11746
2777,2777,53129,Opp Marymount Stn,1.349680577,103.8397803,Marymount Rd,Bishan,28719.11727,36866.33779
2778,2778,53131,Blk 319,1.353158052,103.8403128,Marymount Rd,Bishan,28778.37746,37250.85938
2779,2779,53139,Marymount View,1.35256346,103.8404367,Marymount Rd,Bishan,28792.16632,37185.11248
2780,2780,53141,Opp Whitley Sec Sch,1.355665008,103.8413271,Marymount Rd,Bishan,28891.25663,37528.06614
2781,2781,53149,Whitley Sec Sch,1.355481111,103.8416123,Marymount Rd,Bishan,28922.99619,37507.73185
2782,2782,53151,Opp Blk 263A CP,1.359506347,103.8413406,Marymount Rd,Bishan,28892.75762,37952.82182
2783,2783,53159,Blk 260,1.359686641,103.8417353,Marymount Rd,Bishan,28936.68307,37972.75796
2784,2784,53161,Opp Blk 254,1.362211424,103.8421446,Marymount Rd,Bishan,28982.23237,38251.93576
2785,2785,53169,Blk 254,1.362134687,103.8424879,Marymount Rd,Bishan,29020.43766,38243.45071
2786,2786,53171,Blk 23,1.354661389,103.8363069,Sin Ming Rd,Bishan,28332.56603,37417.0898
2787,2787,53179,Sin Ming Plaza,1.353039634,103.8358231,Sin Ming Rd,Bishan,28278.7248,37237.76435
2788,2788,53181,Amtech Bldg,1.356072799,103.83781,Sin Ming Rd,Bishan,28499.84362,37573.15658
2789,2789,53189,Blk 25,1.354963333,103.8368111,Sin Ming Rd,Bishan,28388.67769,37450.4773
2790,2790,53191,Blk 7 Ind Est,1.358379448,103.8390892,Sin Ming Rd,Bishan,28642.20329,37828.21436
2791,2791,53199,Blk 22A CP,1.357548308,103.8389924,Sin Ming Rd,Bishan,28631.43078,37736.31111
2792,2792,53201,Opp Nea Reg Off,1.361285011,103.8385025,Sin Ming Dr,Bishan,28576.90969,38149.49655
2793,2793,53209,Aft Nea Reg Off,1.360998287,103.8385267,Sin Ming Dr,Bishan,28579.60293,38117.79208
2794,2794,53211,Opp Raffles Instn,1.347071695,103.8471267,Bishan Rd,Bishan,29536.69105,36577.86434
2795,2795,53219,Raffles Instn,1.346061111,103.8465836,Bishan Rd,Bishan,29476.25064,36466.11879
2796,2796,53221,BLK 115,1.348168406,103.8484544,Bishan St 11,Bishan,29684.44862,36699.13392
2797,2797,53229,Blk 501,1.348223035,103.8492724,Bishan St 11,Bishan,29775.48289,36705.1751
2798,2798,53231,BISHAN STN,1.350899978,103.8479799,Bishan Rd,Bishan,29631.64023,37001.17689
2799,2799,53239,OPP BISHAN STN,1.351003056,103.8476588,Bishan Rd,Bishan,29595.90534,37012.57451
2800,2800,53241,OPP BLK 217,1.356156392,103.8499566,Bishan Rd,Bishan,29851.62074,37582.40575
2801,2801,53249,BLK 210,1.355383052,103.849119,Bishan Rd,Bishan,29758.40603,37496.89314
2802,2802,53251,BLK 125,1.346788295,103.8519982,Bishan St 11,Bishan,30078.83535,36546.53103
2803,2803,53259,Opp Blk 125,1.347115959,103.8519958,Bishan St 11,Bishan,30078.56798,36582.76244
2804,2804,53261,Opp Bishan Stadium,1.352859758,103.8517906,Bishan St 14,Bishan,30055.72667,37217.88225
2805,2805,53269,Bishan Stadium,1.353357924,103.851119,Bishan St 14,Bishan,29980.98479,37272.96635
2806,2806,53271,Opp Kuo Chuan Presby Sch,1.349346111,103.853915,Bishan St 13,Bishan,30292.15162,36829.36299
2807,2807,53279,Kuo Chuan Presby Sch,1.349702654,103.853913,Bishan St 13,Bishan,30291.92871,36868.78769
2808,2808,53281,Blk 169,1.346656389,103.8543208,Bishan St 13,Bishan,30337.31519,36531.94764
2809,2809,53289,Zion Bible Presby Ch,1.347206111,103.8545811,Bishan St 13,Bishan,30366.28318,36592.73334
2810,2810,53291,Shunfu Mart,1.35231395,103.837114,Shunfu Rd,Bishan,28422.38745,37157.52211
2811,2811,53299,Blk 314,1.351740117,103.8379455,Shunfu Rd,Bishan,28514.92412,37094.07074
2812,2812,53301,Raffles Instn,1.348611389,103.8459236,Bishan St 21,Bishan,29402.79846,36748.11512
2813,2813,53309,Opp Raffles Instn,1.348491378,103.8452725,Bishan St 21,Bishan,29330.33834,36734.84455
2814,2814,53311,Opp Bosch,1.346845,103.8416239,Bishan St 21,Bishan,28924.2904,36552.79479
2815,2815,53319,Bosch,1.347225,103.8412483,Bishan St 21,Bishan,28882.49013,36594.81311
2816,2816,53321,CityCab,1.36135,103.8402947,Sin Ming Ave,Bishan,28776.36053,38156.68321
2817,2817,53329,Opp CityCab,1.361539701,103.8404955,Sin Ming Ave,Bishan,28798.70715,38177.65944
2818,2818,53331,Bef Bright Hill Tp,1.362854722,103.8370128,Sin Ming Ave,Bishan,28411.12326,38323.06689
2819,2819,53339,Opp Bright Hill Tp,1.363129982,103.8367836,Sin Ming Ave,Bishan,28385.61596,38353.5037
2820,2820,53341,Blk 407,1.363556389,103.8339417,Sin Ming Ave,Bishan,28069.34602,38400.65335
2821,2821,53349,Bishan Pk Sec Sch,1.363739827,103.8337932,Sin Ming Ave,Bishan,28052.81972,38420.93698
2822,2822,53351,Ai Tong Sch,1.360809722,103.8321175,Sin Ming Ave,Bishan,27866.33397,38096.94094
2823,2823,53359,Opp Ai Tong Sch,1.361256667,103.8319617,Sin Ming Ave,Bishan,27848.99528,38146.36184
2824,2824,53361,Blk 454,1.359298333,103.8303208,Sin Ming Ave,Bishan,27666.38206,37929.81942
2825,2825,53369,Opp Blk 454,1.359473443,103.8301456,Sin Ming Ave,Bishan,27646.88436,37949.18222
2826,2826,53371,Blk 257,1.359943333,103.8437957,Bishan St 22,Bishan,29165.98148,38001.14255
2827,2827,53379,Blk 245,1.360186702,103.8438602,Bishan St 22,Bishan,29173.15946,38028.05308
2828,2828,53381,Bishan Nth Shop Mall,1.358304328,103.8449621,Bishan St 22,Bishan,29295.78908,37819.91032
2829,2829,53389,Opp Bishan Nth Shop Mall,1.358044737,103.8451693,Bishan St 22,Bishan,29318.84818,37791.20618
2830,2830,53391,Opp Blk 203,1.354442917,103.8469632,Bishan St 22,Bishan,29518.49074,37392.93635
2831,2831,53399,Blk 202,1.354640028,103.8470163,Bishan St 22,Bishan,29524.40004,37414.73191
2832,2832,53401,Guangyang Sec Sch,1.345416667,103.8504889,Bishan St 12,Bishan,29910.868,36394.86217
2833,2833,53409,Blk 131,1.345346097,103.8512681,Bishan St 12,Bishan,29997.58446,36387.05953
2834,2834,53419,Opp Guangyang Pr Sch,1.346399965,103.8498088,Bishan St 12,Bishan,29835.17961,36503.58972
2835,2835,53421,BLK 151A MKT,1.345658889,103.8553811,Bishan St 11,Bishan,30455.31587,36421.65022
2836,2836,54009,Ang Mo Kio Int,1.369687699,103.8485672,Ang Mo Kio Ave 8,Ang Mo Kio,29696.987,39078.62776
2837,2837,54011,Blk 207,1.365670448,103.8434104,Ang Mo Kio Ave 6,Ang Mo Kio,29123.09943,38634.41756
2838,2838,54019,Blk 307A,1.366186667,103.8441833,Ang Mo Kio Ave 6,Ang Mo Kio,29209.11373,38691.49881
2839,2839,54031,Opp Al-Muttaqin Mque,1.37008641,103.8453411,Ang Mo Kio Ave 6,Ang Mo Kio,29337.96089,39122.71316
2840,2840,54039,Bef Al-Muttaqin Mque,1.370917861,103.8456365,Ang Mo Kio Ave 6,Ang Mo Kio,29370.83486,39214.65095
2841,2841,54041,Opp Courts Ang Mo Kio,1.373558,103.844975,Ang Mo Kio Ave 6,Ang Mo Kio,29297.21653,39506.58372
2842,2842,54049,Courts Ang Mo Kio,1.373504722,103.8453257,Ang Mo Kio Ave 6,Ang Mo Kio,29336.24516,39500.69271
2843,2843,54051,Bef Ang Mo Kio Ave 5,1.376444,103.844638,Ang Mo Kio Ave 6,Ang Mo Kio,29259.71106,39825.70275
2844,2844,54059,Bef Ang Mo Kio Lib,1.376284989,103.844983,Ang Mo Kio Ave 6,Ang Mo Kio,29298.10536,39808.12031
2845,2845,54061,Blk 244,1.367288017,103.8340408,Ang Mo Kio Ave 1,Ang Mo Kio,28080.37456,38813.27777
2846,2846,54069,Opp Blk 244,1.366919972,103.8340556,Ang Mo Kio Ave 1,Bishan,28082.02163,38772.58123
2847,2847,54071,Blk 310C,1.364336649,103.8449067,Ang Mo Kio Ave 1,Ang Mo Kio,29289.6205,38486.93361
2848,2848,54079,OPP BLK 315,1.363898056,103.8458592,Ang Mo Kio Ave 1,Bishan,29395.62271,38438.43676
2849,2849,54081,TECK GHEE CT,1.363589722,103.8478669,Ang Mo Kio Ave 1,Ang Mo Kio,29619.05617,38404.34401
2850,2850,54089,OPP ANG MO KIO SWIM CPLX,1.362970011,103.8484912,Ang Mo Kio Ave 1,Bishan,29688.53381,38335.81996
2851,2851,54091,BLK 331,1.36167975,103.850928,Ang Mo Kio Ave 1,Ang Mo Kio,29959.72196,38193.15131
2852,2852,54099,OPP BLK 333,1.361187778,103.8510481,Ang Mo Kio Ave 1,Bishan,29973.08808,38138.75165
2853,2853,54101,Aft Ang Mo Kio Ave 10,1.357320978,103.8546576,Ang Mo Kio Ave 1,Ang Mo Kio,30374.78696,37711.18384
2854,2854,54109,Bef Ang Mo Kio Ave 10,1.357081692,103.8543389,Ang Mo Kio Ave 1,Bishan,30339.31955,37684.7245
2855,2855,54161,Opp Blk 255,1.371076646,103.8348293,Ang Mo Kio St 11,Ang Mo Kio,28168.12489,39232.20512
2856,2856,54169,Blk 255,1.370898333,103.8347669,Ang Mo Kio St 11,Ang Mo Kio,28161.18054,39212.48817
2857,2857,54181,BLK 258,1.370533052,103.836535,Ang Mo Kio Ave 4,Ang Mo Kio,28357.94863,39172.09745
2858,2858,54189,BLK 110,1.370469663,103.8367907,Ang Mo Kio Ave 4,Ang Mo Kio,28386.40494,39165.08825
2859,2859,54191,BLK 170,1.374471933,103.837564,Ang Mo Kio Ave 4,Ang Mo Kio,28472.46306,39607.63905
2860,2860,54199,BLK 163,1.3743,103.8376728,Ang Mo Kio Ave 4,Ang Mo Kio,28484.57119,39588.62759
2861,2861,54201,OPP BLK 155,1.376084986,103.8392761,Ang Mo Kio Ave 4,Ang Mo Kio,28662.99825,39786.00265
2862,2862,54209,BET BLKS 152/155,1.376381197,103.8395232,Ang Mo Kio Ave 4,Ang Mo Kio,28690.49733,39818.75623
2863,2863,54211,MAYFLOWER SEC SCH,1.368612222,103.8363483,Ang Mo Kio Ave 3,Ang Mo Kio,28337.17145,38959.70181
2864,2864,54219,OPP MAYFLOWER SEC SCH,1.368807771,103.836794,Ang Mo Kio Ave 3,Ang Mo Kio,28386.77246,38981.32469
2865,2865,54221,Opp Ang Mo Kio Pr Sch,1.36995608,103.8395934,Ang Mo Kio Ave 3,Ang Mo Kio,28698.31158,39108.29949
2866,2866,54229,Ang Mo Kio Pr Sch,1.369605779,103.8399327,Ang Mo Kio Ave 3,Ang Mo Kio,28736.07166,39069.56509
2867,2867,54231,Blk 129,1.369660125,103.8419391,Ang Mo Kio Ave 3,Ang Mo Kio,28959.35969,39075.5751
2868,2868,54239,Blk 209,1.369186094,103.8433202,Ang Mo Kio Ave 3,Ang Mo Kio,29113.05963,39023.15976
2869,2869,54241,Blk 700B,1.369135186,103.8461801,Ang Mo Kio Ave 3,Ang Mo Kio,29431.33198,39017.53213
2870,2870,54247,Blk 322,1.368738365,103.8471931,Ang Mo Kio Ave 3,Ang Mo Kio,29544.06691,38973.65431
2871,2871,54248,Blk 324,1.368754906,103.8466101,Ang Mo Kio Ave 3,Ang Mo Kio,29479.18602,38975.48296
2872,2872,54251,Aft Grandeur 8,1.376890028,103.846172,Ang Mo Kio Ave 5,Ang Mo Kio,29430.42595,39875.02313
2873,2873,54259,Opp Grandeur 8,1.377209444,103.8462822,Ang Mo Kio Ave 5,Ang Mo Kio,29442.68965,39910.34259
2874,2874,54261,Aft Ang Mo Kio Stn Exit A,1.369469419,103.8507545,Ang Mo Kio Ave 3,Ang Mo Kio,29940.40721,39054.49313
2875,2875,54269,Opp Ang Mo Kio Stn,1.369210065,103.8511189,Ang Mo Kio Ave 3,Ang Mo Kio,29980.96073,39025.81538
2876,2876,54271,Blk 586,1.369963268,103.8535666,Ang Mo Kio Ave 3,Ang Mo Kio,30253.35949,39109.1029
2877,2877,54279,Blk 427,1.36968919,103.8540476,Ang Mo Kio Ave 3,Ang Mo Kio,30306.88922,39078.7972
2878,2878,54281,Blk 570,1.369490257,103.8560128,Ang Mo Kio Ave 3,Ang Mo Kio,30525.59242,39056.80218
2879,2879,54289,Blk 452,1.369103032,103.8561505,Ang Mo Kio Ave 3,Ang Mo Kio,30540.91718,39013.98495
2880,2880,54291,Blk 564,1.369188614,103.8588615,Ang Mo Kio Ave 3,Ang Mo Kio,30842.61866,39023.45122
2881,2881,54299,Opp Blk 565,1.368901527,103.8583266,Ang Mo Kio Ave 3,Ang Mo Kio,30783.09108,38991.70597
2882,2882,54301,Blk 5022,1.370195005,103.8628468,Ang Mo Kio Ave 3,Serangoon,31286.13309,39134.73792
2883,2883,54309,Opp Blk 5022,1.369888353,103.863066,Ang Mo Kio Ave 3,Serangoon,31310.52782,39100.8302
2884,2884,54311,Blk 332,1.361436108,103.8525751,Ang Mo Kio Ave 8,Ang Mo Kio,30143.02509,38166.21202
2885,2885,54319,Opp Christ The King Ch,1.362059691,103.8530548,Ang Mo Kio Ave 8,Ang Mo Kio,30196.40951,38235.16508
2886,2886,54321,Blk 354,1.363984674,103.8523779,Ang Mo Kio Ave 8,Ang Mo Kio,30121.07681,38448.0193
2887,2887,54329,Blk 420,1.364497725,103.8524798,Ang Mo Kio Ave 8,Ang Mo Kio,30132.41662,38504.74996
2888,2888,54331,Blk 346,1.367194737,103.8505685,Ang Mo Kio Ave 8,Ang Mo Kio,29919.70946,38802.97021
2889,2889,54339,Blk 422,1.367844701,103.8505797,Ang Mo Kio Ave 8,Ang Mo Kio,29920.95537,38874.83993
2890,2890,54341,Opp Blk 504,1.374621421,103.8478247,Ang Mo Kio Ave 8,Ang Mo Kio,29614.35243,39624.17315
2891,2891,54349,Blk 504,1.374773333,103.8481053,Ang Mo Kio Ave 8,Ang Mo Kio,29645.57965,39640.97099
2892,2892,54351,Nanyang Poly,1.376477779,103.8500347,Ang Mo Kio Ave 5,Ang Mo Kio,29860.29675,39829.44139
2893,2893,54359,Blk 502,1.376153348,103.8499921,Ang Mo Kio Ave 5,Ang Mo Kio,29855.55615,39793.56742
2894,2894,54369,Opp Blk 4025,1.358746389,103.8558828,Ang Mo Kio Ind Pk 1,Ang Mo Kio,30511.13612,37868.79977
2895,2895,54371,Blk 409A,1.362383063,103.8556828,Ang Mo Kio Ave 10,Ang Mo Kio,30488.87472,38270.92446
2896,2896,54379,Blk 475,1.362889989,103.855948,Ang Mo Kio Ave 10,Ang Mo Kio,30518.38783,38326.97804
2897,2897,54381,Blk 443,1.365741674,103.8560862,Ang Mo Kio Ave 10,Ang Mo Kio,30533.76488,38642.30301
2898,2898,54389,Blk 465,1.366389736,103.8566054,Ang Mo Kio Ave 10,Ang Mo Kio,30591.54496,38713.96296
2899,2899,54391,Aft Ang Mo Kio Int,1.371619722,103.8482886,Ang Mo Kio Ave 8,Ang Mo Kio,29665.98086,39292.26085
2900,2900,54399,Bef Ang Mo Kio Stn Exit B,1.371373023,103.8486611,Ang Mo Kio Ave 8,Ang Mo Kio,29707.43575,39264.98239
2901,2901,54401,Blk 522,1.372946681,103.8516353,Ang Mo Kio St 52,Ang Mo Kio,30038.42666,39438.99182
2902,2902,54409,Opp Blk 522,1.372708333,103.8521389,Ang Mo Kio St 52,Ang Mo Kio,30094.47138,39412.63694
2903,2903,54411,Blk 527,1.372353056,103.8542292,Ang Mo Kio St 52,Ang Mo Kio,30327.09654,39373.35415
2904,2904,54419,Opp Blk 527,1.372061678,103.8548909,Ang Mo Kio St 52,Ang Mo Kio,30400.73595,39341.1357
2905,2905,54429,Blk 561,1.370346605,103.8581855,Ang Mo Kio St 54,Ang Mo Kio,30767.38669,39151.49519
2906,2906,54439,Blk 549,1.373284742,103.8571539,Ang Mo Kio St 54,Ang Mo Kio,30652.57889,39476.37829
2907,2907,54441,Blk 507,1.374181695,103.8507692,Ang Mo Kio St 53,Ang Mo Kio,29942.03934,39575.55267
2908,2908,54449,Opp Blk 507,1.374608105,103.8508896,Ang Mo Kio St 53,Ang Mo Kio,29955.43803,39622.70302
2909,2909,54451,Blk 643,1.377235018,103.8405965,Ang Mo Kio Ave 5,Ang Mo Kio,28809.94201,39913.16775
2910,2910,54459,Blk 151,1.376933361,103.841201,Ang Mo Kio Ave 5,Ang Mo Kio,28877.21544,39879.81227
2911,2911,54461,Blk 649,1.377479971,103.8433994,Ang Mo Kio Ave 5,Ang Mo Kio,29121.86977,39940.25455
2912,2912,54469,Opp Blk 649,1.37720167,103.8434968,Ang Mo Kio Ave 5,Ang Mo Kio,29132.7093,39909.48148
2913,2913,54471,Opp Blk 538,1.376134708,103.8532966,Ang Mo Kio Ave 5,Ang Mo Kio,30223.30606,39791.50913
2914,2914,54479,Blk 538,1.375793351,103.8532004,Ang Mo Kio Ave 5,Ang Mo Kio,30212.6005,39753.76352
2915,2915,54481,Ite Coll Ctrl,1.375994979,103.8557653,Ang Mo Kio Ave 5,Ang Mo Kio,30498.04192,39776.06105
2916,2916,54489,Opp Ite Coll Ctrl,1.375661389,103.8557967,Ang Mo Kio Ave 5,Ang Mo Kio,30501.5367,39739.17439
2917,2917,54491,Aft CTE,1.377171653,103.8601032,Ang Mo Kio Ave 5,Serangoon,30980.795,39906.17667
2918,2918,54499,Bef CTE,1.377008067,103.8605536,Ang Mo Kio Ave 5,Serangoon,31030.91913,39888.08873
2919,2919,54501,Opp AMK Ind Pk 2,1.377871389,103.8626631,Ang Mo Kio Ave 5,Serangoon,31265.67909,39983.55328
2920,2920,54509,Aft Blk 5000,1.377588358,103.8625705,Ang Mo Kio Ave 5,Serangoon,31255.37425,39952.25702
2921,2921,54511,Blk 5028,1.371676382,103.8634476,Ang Mo Kio Ind Pk 2,Serangoon,31352.9928,39298.5419
2922,2922,54519,Opp Blk 5023,1.371218056,103.8637356,Ang Mo Kio Ind Pk 2,Serangoon,31385.04433,39247.86294
2923,2923,54521,Blk 5046,1.373426407,103.8628875,Ang Mo Kio Ind Pk 2,Serangoon,31290.6581,39492.05001
2924,2924,54529,Opp Blk 5043,1.373359729,103.8630362,Ang Mo Kio Ind Pk 2,Serangoon,31307.20668,39484.6773
2925,2925,54531,OPP BISHAN PK,1.358399743,103.8513269,Bishan Rd,Bishan,30004.11756,37830.46517
2926,2926,54539,BISHAN PK,1.358571111,103.8510481,Bishan Rd,Bishan,29973.09021,37849.41394
2927,2927,54571,Blk 532,1.37425473,103.8549193,Ang Mo Kio Ave 10,Ang Mo Kio,30403.89434,39583.63228
2928,2928,54579,Blk 540,1.374878174,103.8548308,Ang Mo Kio Ave 10,Ang Mo Kio,30394.04475,39652.56946
2929,2929,54581,Blk 574,1.371058333,103.8566583,Ang Mo Kio Ave 10,Ang Mo Kio,30597.42708,39230.19275
2930,2930,54589,Blk 555,1.371734416,103.8567189,Ang Mo Kio Ave 10,Ang Mo Kio,30604.1704,39304.95064
2931,2931,54591,Opp Blk 5060,1.375306667,103.8617739,Ang Mo Kio Ind Pk 2,Serangoon,31166.7256,39699.95813
2932,2932,54599,Blk 5056,1.374894722,103.8618014,Ang Mo Kio Ind Pk 2,Serangoon,31169.78655,39654.40737
2933,2933,54601,Townsville Pr Sch,1.359421389,103.8551458,Ang Mo Kio Ave 10,Ang Mo Kio,30429.11589,37943.43708
2934,2934,54609,Opp Townsville Pr Sch,1.359357778,103.8552925,Ang Mo Kio Ave 10,Ang Mo Kio,30445.44196,37936.40345
2935,2935,54611,BLK 220,1.364894705,103.8405742,Ang Mo Kio Ave 1,Ang Mo Kio,28807.46442,38548.63872
2936,2936,54619,OPP BLK 220,1.364671684,103.8405029,Ang Mo Kio Ave 1,Bishan,28799.52965,38523.97817
2937,2937,54621,BLK 223,1.365953312,103.8377307,Ang Mo Kio Ave 1,Ang Mo Kio,28491.01645,38665.69332
2938,2938,54629,OPP BLK 223,1.36558807,103.8380167,Ang Mo Kio Ave 1,Bishan,28522.84491,38625.30678
2939,2939,54631,Bef Ang Mo Kio Ind Pk 2A,1.377021667,103.8669752,Ang Mo Kio Ind Pk 2,Serangoon,31745.56339,39889.60167
2940,2940,54641,Sing Ind Cplx,1.375739674,103.8646091,Ang Mo Kio Ind Pk 2,Serangoon,31482.24772,39747.84179
2941,2941,54651,Opp Techplace 2,1.378542757,103.8655186,Ang Mo Kio Ave 5,Serangoon,31583.45964,40057.79386
2942,2942,54659,Techplace 2,1.37834008,103.8668627,Ang Mo Kio Ave 5,Serangoon,31733.04149,40035.38492
2943,2943,55009,Ang Mo Kio Depot,1.385898311,103.847577,Ang Mo Kio St 63,Ang Mo Kio,29586.77901,40871.11423
2944,2944,55011,Opp The Calrose,1.382261657,103.8357043,Yio Chu Kang Rd,Ang Mo Kio,28265.50051,40468.98686
2945,2945,55019,The Calrose,1.382283056,103.8361694,Yio Chu Kang Rd,Ang Mo Kio,28317.26024,40471.35311
2946,2946,55021,OPP SEASONS PK,1.385701178,103.8387271,Yio Chu Kang Rd,Ang Mo Kio,28601.89894,40849.31218
2947,2947,55029,SEASONS PK,1.385651937,103.8391711,Yio Chu Kang Rd,Ang Mo Kio,28651.31045,40843.86748
2948,2948,55031,Opp NCS Hub,1.389447742,103.8436033,Yio Chu Kang Rd,Ang Mo Kio,29144.55557,41263.59002
2949,2949,55039,NCS Hub,1.389157323,103.8438314,Yio Chu Kang Rd,Ang Mo Kio,29169.94027,41231.47707
2950,2950,55041,Opp Ue Bizhub Ctrl,1.391224067,103.846028,Yio Chu Kang Rd,Ang Mo Kio,29414.39206,41460.00835
2951,2951,55049,Ue Bizhub Ctrl,1.391105477,103.8465928,Yio Chu Kang Rd,Ang Mo Kio,29477.24697,41446.89561
2952,2952,55051,Opp ST Electronics,1.392399801,103.8489624,Yio Chu Kang Rd,Ang Mo Kio,29740.95147,41590.01702
2953,2953,55059,ST Electronics,1.392082265,103.8490952,Yio Chu Kang Rd,Ang Mo Kio,29755.7306,41554.9056
2954,2954,55071,Bef KLC Intl Inst,1.392462741,103.8526183,Yio Chu Kang Rd,Ang Mo Kio,30147.80499,41596.97962
2955,2955,55079,Aft KLC Intl Inst,1.391952167,103.853368,Yio Chu Kang Rd,Ang Mo Kio,30231.23722,41540.52363
2956,2956,55081,Opp Sunrise Gdns,1.391771334,103.8559733,Yio Chu Kang Rd,Ang Mo Kio,30521.17309,41520.53065
2957,2957,55089,Aft Sunrise Gdns,1.391294037,103.856304,Yio Chu Kang Rd,Ang Mo Kio,30557.97618,41467.75392
2958,2958,55101,Opp Serenity Pk,1.390940142,103.8596792,Yio Chu Kang Rd,Sengkang,30933.59217,41428.62592
2959,2959,55109,Serenity Pk,1.390494473,103.8599335,Yio Chu Kang Rd,Serangoon,30961.89299,41379.34642
2960,2960,55111,Blk 180,1.376955563,103.8377737,Ang Mo Kio Ave 5,Ang Mo Kio,28495.79958,39882.26627
2961,2961,55119,Blk 617,1.377285307,103.8378471,Ang Mo Kio Ave 5,Ang Mo Kio,28503.96801,39918.7277
2962,2962,55121,Opp Blk 604,1.379431389,103.8351978,Ang Mo Kio Ave 5,Ang Mo Kio,28209.13373,40156.03015
2963,2963,55129,Blk 604,1.37955302,103.8354994,Ang Mo Kio Ave 5,Ang Mo Kio,28242.69801,40169.47951
2964,2964,55131,BLK 612,1.37986282,103.8396597,Ang Mo Kio Ave 4,Ang Mo Kio,28705.68706,40203.73645
2965,2965,55139,BLK 641,1.378940116,103.8400749,Ang Mo Kio Ave 4,Ang Mo Kio,28751.89389,40101.70866
2966,2966,55141,OPP BLK 622,1.381513056,103.8390206,Ang Mo Kio Ave 4,Ang Mo Kio,28634.56283,40386.21099
2967,2967,55149,BLK 622,1.381476389,103.8392681,Ang Mo Kio Ave 4,Ang Mo Kio,28662.10646,40382.1566
2968,2968,55151,Ang Mo Kio Comm Hosp,1.383394401,103.8403312,Ang Mo Kio Ave 9,Ang Mo Kio,28780.41542,40594.24095
2969,2969,55159,Opp Ang Mo Kio Comm Hosp,1.383362,103.84065,Ang Mo Kio Ave 9,Ang Mo Kio,28815.89381,40590.65832
2970,2970,55169,Opp Yio Chu Kang Cc,1.381236392,103.8410023,Ang Mo Kio St 61,Ang Mo Kio,28855.10107,40355.61951
2971,2971,55171,CASTLE GREEN,1.385643889,103.8422978,Ang Mo Kio Ave 6,Ang Mo Kio,28999.27201,40842.97866
2972,2972,55179,OPP CASTLE GREEN,1.385731799,103.8425943,Ang Mo Kio Ave 6,Ang Mo Kio,29032.26861,40852.69943
2973,2973,55181,Opp Yio Chu Kang Stn,1.381432514,103.8438923,Ang Mo Kio Ave 6,Ang Mo Kio,29176.72146,40377.30691
2974,2974,55189,Yio Chu Kang Stn,1.382955,103.843613,Ang Mo Kio Ave 6,Ang Mo Kio,29145.63817,40545.65555
2975,2975,55199,Blk 645,1.379524768,103.8426632,Ang Mo Kio St 61,Ang Mo Kio,29039.939,40166.35748
2976,2976,55201,Aft Blk 648,1.37859114,103.8443777,Ang Mo Kio Ave 6,Ang Mo Kio,29230.7418,40063.12245
2977,2977,55209,Opp Blk 646,1.378631667,103.8446844,Ang Mo Kio Ave 6,Ang Mo Kio,29264.87365,40067.60388
2978,2978,55211,Aft Ang Mo Kio Fire Stn,1.386037595,103.8455676,Ang Mo Kio St 62,Ang Mo Kio,29363.15854,40886.5143
2979,2979,55219,Bef Ang Mo Kio Ave 9,1.385607252,103.8459306,Ang Mo Kio St 62,Ang Mo Kio,29403.55602,40838.92936
2980,2980,55221,Opp SMRT Buses AMK Depot,1.387790028,103.8462112,Ang Mo Kio St 64,Ang Mo Kio,29434.78189,41080.28983
2981,2981,55229,SMRT Buses AMK Depot,1.38851043,103.8459157,Ang Mo Kio St 64,Ang Mo Kio,29401.89614,41159.94806
2982,2982,55231,Opp Sbst Ang Mo Kio Depot,1.385760939,103.8483169,Ang Mo Kio St 63,Ang Mo Kio,29669.12047,40855.92484
2983,2983,55239,Sbst Ang Mo Kio Depot,1.386997778,103.8480411,Ang Mo Kio St 63,Ang Mo Kio,29638.42662,40992.68803
2984,2984,55241,Aft Yio Chu Kang Rd,1.389329853,103.8407103,Lentor Ave,Ang Mo Kio,28822.60238,41250.55325
2985,2985,55249,Bef Yio Chu Kang Rd,1.389664059,103.840852,Lentor Ave,Ang Mo Kio,28838.37162,41287.50811
2986,2986,55251,Countryside Est,1.390936005,103.8388558,Lentor Ave,Ang Mo Kio,28616.22025,41428.15283
2987,2987,55259,Opp Countryside Est,1.391413462,103.8387287,Lentor Ave,Ang Mo Kio,28602.07556,41480.94757
2988,2988,55261,Bullion Pk Condo,1.392424444,103.8364956,Lentor Ave,Ang Mo Kio,28353.56066,41592.73639
2989,2989,55269,Opp Bullion Pk Condo,1.39252555,103.8369165,Lentor Ave,Ang Mo Kio,28400.40128,41603.91625
2990,2990,55281,Aft SLE,1.398136957,103.8288132,Lentor Ave,Yishun,27498.61186,42224.39739
2991,2991,55289,LP 94,1.398443393,103.8290392,Lentor Ave,Yishun,27523.76269,42258.28148
2992,2992,55301,AMK Police Div HQ,1.384251667,103.8444567,Ang Mo Kio Ave 9,Ang Mo Kio,29239.53058,40689.03483
