BusStopCode,planning_area,Longitude,Latitude,subzone_name
48011,Mandai,103.774494,1.410536057,Mandai West
48019,Central Water Catchment,103.7754724,1.410478903,Central Water Catchment
48021,Mandai,103.7794566,1.410919357,Mandai West
48029,Central Water Catchment,103.7796855,1.410565092,Central Water Catchment
48031,Mandai,103.7831698,1.41109191,Mandai West
48039,Central Water Catchment,103.7832092,1.410756066,Central Water Catchment
48041,Mandai,103.7889211,1.412683175,Mandai West
48049,Central Water Catchment,103.7893038,1.412391856,Central Water Catchment
48051,Mandai,103.797375,1.415293819,Mandai West
48059,Central Water Catchment,103.7976321,1.415021092,Central Water Catchment
48061,Mandai,103.8038515,1.415831547,Mandai West
48069,Central Water Catchment,103.8020347,1.416011561,Central Water Catchment
48071,Central Water Catchment,103.8057861,1.411763315,Central Water Catchment
48079,Central Water Catchment,103.8052945,1.413148853,Central Water Catchment
48081,Central Water Catchment,103.8089254,1.405421375,Central Water Catchment
48089,Central Water Catchment,103.8079534,1.405609912,Central Water Catchment
48091,Yishun,103.8123803,1.402747778,Nee Soon
48099,Yishun,103.8120012,1.402927621,Nee Soon
48101,Yishun,103.8143997,1.402410386,Nee Soon
48109,Yishun,103.8140149,1.402205358,Nee Soon
48111,Central Water Catchment,103.7796635,1.40944188,Central Water Catchment
48119,Central Water Catchment,103.7792909,1.409618517,Central Water Catchment
48131,Central Water Catchment,103.7893569,1.404623883,Central Water Catchment
48141,Mandai,103.8094963,1.415570856,Mandai East
48149,Yishun,103.809079,1.415210805,Nee Soon
49011,Sungei Kadut,103.7522825,1.410518032,Pang Sua
49019,Sungei Kadut,103.7524472,1.410543055,Pang Sua
49021,Sungei Kadut,103.7517702,1.41337475,Pang Sua
49029,Sungei Kadut,103.7518955,1.413591282,Pang Sua
49031,Sungei Kadut,103.7512437,1.416316047,Pang Sua
49039,Sungei Kadut,103.7513664,1.416653866,Pang Sua
49041,Sungei Kadut,103.7507174,1.419266296,Pang Sua
49049,Sungei Kadut,103.7507463,1.420040468,Pang Sua
49051,Sungei Kadut,103.7501017,1.422766963,Reservoir View
49059,Sungei Kadut,103.7501925,1.423181992,Reservoir View
49061,Sungei Kadut,103.7489449,1.426126044,Reservoir View
49069,Sungei Kadut,103.7488734,1.426439925,Reservoir View
49071,Sungei Kadut,103.7470742,1.429209369,Reservoir View
49079,Sungei Kadut,103.7472176,1.429368403,Reservoir View
49081,Sungei Kadut,103.7484696,1.433925697,Reservoir View
49089,Sungei Kadut,103.7486019,1.433878889,Reservoir View
49091,Sungei Kadut,103.7564103,1.427538889,Kranji
49099,Sungei Kadut,103.7566,1.42763,Kranji
49101,Sungei Kadut,103.7558463,1.430192651,Kranji
49109,Sungei Kadut,103.7562262,1.428851545,Kranji
49111,Sungei Kadut,103.7554333,1.432459722,Kranji
49119,Sungei Kadut,103.7556844,1.432187271,Kranji
49121,Sungei Kadut,103.7549427,1.435287378,Kranji
49129,Sungei Kadut,103.7552111,1.434875119,Kranji
49131,Sungei Kadut,103.7536119,1.408121819,Pang Sua
49139,Sungei Kadut,103.7535209,1.407971953,Pang Sua
49141,Sungei Kadut,103.7436539,1.438306578,Reservoir View
49149,Sungei Kadut,103.7431625,1.438419103,Reservoir View
49151,Sungei Kadut,103.7468403,1.4366675,Reservoir View
49159,Sungei Kadut,103.7458126,1.437071874,Reservoir View
49169,Sungei Kadut,103.7485507,1.435632665,Reservoir View
49171,Sungei Kadut,103.7508663,1.43471927,Reservoir View
49179,Sungei Kadut,103.7505332,1.434679676,Reservoir View
49181,Sungei Kadut,103.7540664,1.436898167,Kranji
49189,Sungei Kadut,103.7537345,1.436469771,Kranji
49199,Lim Chu Kang,103.7357845,1.438367428,Lim Chu Kang
49209,Lim Chu Kang,103.7298381,1.445136675,Lim Chu Kang
49211,Lim Chu Kang,103.735096,1.438687412,Lim Chu Kang
49219,Lim Chu Kang,103.735623,1.438537582,Lim Chu Kang
49229,Lim Chu Kang,103.7321017,1.440307778,Lim Chu Kang
49239,Lim Chu Kang,103.7279275,1.440578932,Lim Chu Kang
49249,Lim Chu Kang,103.7254678,1.437055207,Lim Chu Kang
50011,Kallang,103.8471978,1.31182,Kampong Java
50019,Kallang,103.8476386,1.31194891,Kampong Java
50021,Novena,103.844217,1.317353354,Moulmein
50029,Novena,103.8448428,1.316479416,Moulmein
50031,Novena,103.8417717,1.321273073,Moulmein
50037,Novena,103.842243,1.321099684,Balestier
50038,Novena,103.8434386,1.31962671,Moulmein
50041,Novena,103.8416155,1.323623333,Malcolm
50049,Novena,103.8418933,1.323541087,Balestier
50051,Novena,103.8418119,1.325878056,Malcolm
50059,Novena,103.8421174,1.324894534,Balestier
50061,Novena,103.8414379,1.317435,Moulmein
50069,Novena,103.8416478,1.317021631,Moulmein
50071,Kallang,103.847075,1.31572307,Kampong Java
50079,Kallang,103.8469337,1.315839417,Kampong Java
50081,Kallang,103.8502485,1.316631636,Kampong Java
50089,Kallang,103.8504472,1.316654934,Kampong Java
50111,Novena,103.846555,1.31875833,Moulmein
50119,Novena,103.8458185,1.318295032,Moulmein
50121,Novena,103.8493392,1.319303042,Moulmein
50129,Novena,103.8492903,1.318988088,Moulmein
50159,Novena,103.8532662,1.324560661,Balestier
50161,Novena,103.8436601,1.326657006,Balestier
50169,Novena,103.8442081,1.326474012,Balestier
50171,Novena,103.84641,1.326633889,Balestier
50179,Novena,103.8464203,1.326404021,Balestier
50189,Novena,103.8484919,1.326062296,Balestier
50191,Novena,103.8490239,1.326045,Balestier
50199,Novena,103.8505089,1.324968248,Balestier
50201,Novena,103.8509656,1.324904722,Balestier
50209,Novena,103.8515818,1.323927828,Balestier
50211,Novena,103.8525671,1.323069687,Balestier
50221,Novena,103.8530378,1.321438059,Balestier
50229,Novena,103.8528349,1.320957647,Balestier
50231,Kallang,103.8549258,1.318724722,Bendemeer
50239,Kallang,103.8552335,1.318301,Kampong Java
50241,Kallang,103.8572754,1.317248028,Bendemeer
50249,Kallang,103.857005,1.317187,Kampong Java
50251,Kallang,103.854865,1.312405,Farrer Park
50259,Rochor,103.8550789,1.312363889,Lavender
50261,Kallang,103.8532233,1.316088272,Kampong Java
50279,Kallang,103.8526781,1.31251,Kampong Java
50301,Kallang,103.8517857,1.31587261,Kampong Java
50321,Kallang,103.8508308,1.313684504,Kampong Java
50331,Kallang,103.8572788,1.318629193,Bendemeer
50349,Kallang,103.8595769,1.319304818,Bendemeer
50351,Kallang,103.8485777,1.312160154,Kampong Java
50991,Novena,103.8562615,1.32337986,Balestier
51011,Novena,103.8406111,1.327841667,Malcolm
51019,Novena,103.8406651,1.32894249,Toa Payoh Central
51021,Novena,103.8391331,1.330411111,Mount Pleasant
51029,Toa Payoh,103.8397134,1.330254968,Toa Payoh Central
51031,Toa Payoh,103.8385999,1.331629064,Mount Pleasant
51039,Toa Payoh,103.8388887,1.331658287,Toa Payoh Central
51041,Novena,103.8379173,1.333435587,Mount Pleasant
51049,Toa Payoh,103.8379581,1.333821315,Toa Payoh Central
51051,Novena,103.837078,1.336353527,Mount Pleasant
51059,Novena,103.8373502,1.337032583,Toa Payoh West
51069,Toa Payoh,103.8366044,1.341257853,Toa Payoh West
51071,Central Water Catchment,103.8359658,1.34219257,Central Water Catchment
51079,Central Water Catchment,103.8361539,1.341782899,Central Water Catchment
51081,Toa Payoh,103.8388881,1.340554969,Toa Payoh West
51089,Toa Payoh,103.8396258,1.341549697,Toa Payoh West
51091,Novena,103.8340187,1.326480609,Mount Pleasant
51099,Novena,103.8345342,1.325881667,Malcolm
51101,Novena,103.8372482,1.327536375,Mount Pleasant
51109,Novena,103.8397081,1.327092778,Malcolm
51111,Central Water Catchment,103.8327133,1.340648333,Central Water Catchment
51119,Novena,103.8325758,1.340143056,Mount Pleasant
51131,Bishan,103.8393477,1.344092618,Marymount
51139,Toa Payoh,103.8403226,1.344366884,Toa Payoh West
52009,Toa Payoh,103.8469276,1.332020834,Toa Payoh Central
52011,Bishan,103.842634,1.345041273,Marymount
52019,Toa Payoh,103.8436817,1.344033333,Toa Payoh West
52021,Bishan,103.8476609,1.344313138,Bishan East
52029,Toa Payoh,103.8473654,1.343599183,Braddell
52031,Bishan,103.8502616,1.34404853,Bishan East
52039,Toa Payoh,103.8513031,1.343338177,Braddell
52049,Novena,103.8597876,1.327211518,Balestier
52051,Bishan,103.8546926,1.343388207,Bishan East
52059,Toa Payoh,103.8562259,1.343097459,Lorong 8 Toa Payoh
52061,Bishan,103.8587388,1.34352174,Bishan East
52069,Toa Payoh,103.8585661,1.3431439,Lorong 8 Toa Payoh
52071,Toa Payoh,103.8438184,1.329914169,Toa Payoh Central
52079,Novena,103.8438289,1.329314772,Balestier
52081,Toa Payoh,103.8608408,1.330813893,Kim Keat
52089,Novena,103.8602737,1.329916903,Balestier
52099,Novena,103.8548891,1.326523285,Balestier
52109,Novena,103.8581711,1.326976667,Balestier
52119,Novena,103.8581076,1.327826759,Balestier
52129,Novena,103.8593811,1.325446667,Balestier
52131,Toa Payoh,103.8441975,1.332207036,Toa Payoh Central
52139,Toa Payoh,103.8440442,1.332718333,Toa Payoh Central
52141,Toa Payoh,103.8433346,1.336277405,Toa Payoh West
52149,Toa Payoh,103.843574,1.336404989,Toa Payoh Central
52151,Toa Payoh,103.8436571,1.338340014,Toa Payoh West
52159,Toa Payoh,103.8438564,1.338108035,Toa Payoh West
52161,Toa Payoh,103.8454065,1.340938301,Toa Payoh West
52169,Toa Payoh,103.8446598,1.340131833,Toa Payoh West
52171,Toa Payoh,103.8477798,1.340949885,Toa Payoh West
52179,Toa Payoh,103.8480349,1.340690181,Braddell
52181,Toa Payoh,103.8465607,1.33306634,Toa Payoh Central
52189,Toa Payoh,103.8467831,1.333185,Toa Payoh Central
52191,Toa Payoh,103.8460839,1.336361386,Toa Payoh Central
52199,Toa Payoh,103.8466386,1.335473017,Toa Payoh Central
52201,Toa Payoh,103.8465076,1.339180307,Toa Payoh West
52209,Toa Payoh,103.8467845,1.339258732,Braddell
52211,Toa Payoh,103.8408153,1.338321899,Toa Payoh West
52219,Toa Payoh,103.8408689,1.338145284,Toa Payoh West
52221,Toa Payoh,103.8482286,1.338011621,Braddell
52229,Toa Payoh,103.8488029,1.337750234,Braddell
52231,Toa Payoh,103.8487842,1.33430499,Toa Payoh Central
52239,Toa Payoh,103.8489481,1.334121944,Toa Payoh Central
52241,Toa Payoh,103.838995,1.338046111,Toa Payoh West
52249,Toa Payoh,103.8386,1.33783,Toa Payoh West
52251,Toa Payoh,103.8514209,1.332969806,Toa Payoh Central
52259,Toa Payoh,103.8516569,1.332787465,Boon Teck
52261,Toa Payoh,103.8512814,1.334031673,Toa Payoh Central
52269,Toa Payoh,103.8514745,1.334042399,Boon Teck
52271,Toa Payoh,103.8497472,1.336831139,Braddell
52279,Toa Payoh,103.8499296,1.337024206,Boon Teck
52281,Toa Payoh,103.8536242,1.334446111,Boon Teck
52289,Toa Payoh,103.8538649,1.335019343,Boon Teck
52291,Toa Payoh,103.8522471,1.33697006,Boon Teck
52299,Toa Payoh,103.8523193,1.337159677,Boon Teck
52301,Toa Payoh,103.854626,1.334110361,Boon Teck
52309,Toa Payoh,103.8546763,1.333903007,Boon Teck
52311,Toa Payoh,103.8572184,1.33435801,Pei Chun
52319,Toa Payoh,103.8571261,1.334121389,Kim Keat
52321,Toa Payoh,103.8527071,1.331258988,Toa Payoh Central
52329,Toa Payoh,103.8526869,1.331468175,Boon Teck
52331,Toa Payoh,103.8558103,1.332463066,Kim Keat
52339,Toa Payoh,103.8558608,1.332871667,Boon Teck
52341,Toa Payoh,103.8556225,1.336257778,Pei Chun
52349,Toa Payoh,103.8554425,1.336193056,Boon Teck
52351,Toa Payoh,103.8532801,1.338368007,Lorong 8 Toa Payoh
52359,Toa Payoh,103.8526889,1.338628333,Boon Teck
52361,Toa Payoh,103.8529812,1.339744089,Lorong 8 Toa Payoh
52369,Toa Payoh,103.8527333,1.340018333,Braddell
52371,Toa Payoh,103.8565159,1.339929649,Lorong 8 Toa Payoh
52381,Toa Payoh,103.8583063,1.33988664,Lorong 8 Toa Payoh
52389,Toa Payoh,103.8580821,1.339726129,Pei Chun
52391,Toa Payoh,103.8598835,1.337651389,Pei Chun
52399,Toa Payoh,103.8597339,1.336964494,Pei Chun
52401,Novena,103.8508287,1.328301861,Balestier
52409,Novena,103.8510525,1.328019712,Balestier
52411,Novena,103.853806,1.328301,Balestier
52419,Novena,103.8539175,1.328033056,Balestier
52429,Toa Payoh,103.8571294,1.336309751,Pei Chun
52439,Toa Payoh,103.8554117,1.338251111,Pei Chun
52441,Toa Payoh,103.84976,1.340831657,Braddell
52449,Toa Payoh,103.8500031,1.340449459,Braddell
52451,Novena,103.8573193,1.325319922,Balestier
52479,Novena,103.8457862,1.327496177,Balestier
52481,Toa Payoh,103.8585928,1.335248333,Pei Chun
52489,Toa Payoh,103.8587119,1.335362778,Pei Chun
52499,Novena,103.8553721,1.326037598,Balestier
52501,Toa Payoh,103.8501176,1.330902209,Toa Payoh Central
52509,Toa Payoh,103.8501763,1.331157123,Toa Payoh Central
52529,Toa Payoh,103.8573349,1.341326435,Lorong 8 Toa Payoh
52539,Toa Payoh,103.8538625,1.339918056,Lorong 8 Toa Payoh
52559,Toa Payoh,103.8394107,1.337356841,Toa Payoh West
53009,Bishan,103.8498808,1.350455412,Bishan East
53011,Bishan,103.8382634,1.345553511,Upper Thomson
53019,Bishan,103.8387178,1.346003496,Upper Thomson
53021,Bishan,103.8365246,1.349679968,Upper Thomson
53029,Bishan,103.8372922,1.349392408,Upper Thomson
53039,Bishan,103.8359107,1.351446817,Upper Thomson
53041,Bishan,103.834364,1.353078316,Upper Thomson
53049,Bishan,103.8342217,1.353626646,Upper Thomson
53051,Bishan,103.8316003,1.354995,Upper Thomson
53059,Bishan,103.8312231,1.355471,Upper Thomson
53061,Bishan,103.8288351,1.357158301,Upper Thomson
53069,Bishan,103.8289435,1.357771593,Upper Thomson
53071,Bishan,103.8283425,1.360633337,Upper Thomson
53079,Bishan,103.8286433,1.360826667,Upper Thomson
53081,Bishan,103.8278347,1.363193038,Upper Thomson
53089,Bishan,103.8282369,1.364131642,Upper Thomson
53091,Bishan,103.8279238,1.36482026,Upper Thomson
53099,Central Water Catchment,103.8284287,1.366606382,Upper Thomson
53111,Bishan,103.8389014,1.345496389,Upper Thomson
53119,Bishan,103.8391767,1.345358333,Marymount
53121,Bishan,103.8394742,1.350166942,Upper Thomson
53129,Bishan,103.8397803,1.349680577,Marymount
53131,Bishan,103.8403128,1.353158052,Upper Thomson
53139,Bishan,103.8404367,1.35256346,Marymount
53141,Bishan,103.8413271,1.355665008,Upper Thomson
53149,Bishan,103.8416123,1.355481111,Marymount
53151,Bishan,103.8413406,1.359506347,Upper Thomson
53159,Bishan,103.8417353,1.359686641,Marymount
53161,Bishan,103.8421446,1.362211424,Upper Thomson
53169,Bishan,103.8424879,1.362134687,Marymount
53171,Bishan,103.8363069,1.354661389,Upper Thomson
53179,Bishan,103.8358231,1.353039634,Upper Thomson
53181,Bishan,103.83781,1.356072799,Upper Thomson
53189,Bishan,103.8368111,1.354963333,Upper Thomson
53191,Bishan,103.8390892,1.358379448,Upper Thomson
53199,Bishan,103.8389924,1.357548308,Upper Thomson
53201,Bishan,103.8385025,1.361285011,Upper Thomson
53209,Bishan,103.8385267,1.360998287,Upper Thomson
53211,Bishan,103.8471267,1.347071695,Bishan East
53219,Bishan,103.8465836,1.346061111,Marymount
53221,Bishan,103.8484544,1.348168406,Bishan East
53229,Bishan,103.8492724,1.348223035,Bishan East
53231,Bishan,103.8479799,1.350899978,Bishan East
53239,Bishan,103.8476588,1.351003056,Marymount
53241,Bishan,103.8499566,1.356156392,Bishan East
53249,Bishan,103.849119,1.355383052,Marymount
53251,Bishan,103.8519982,1.346788295,Bishan East
53259,Bishan,103.8519958,1.347115959,Bishan East
53261,Bishan,103.8517906,1.352859758,Bishan East
53269,Bishan,103.851119,1.353357924,Bishan East
53271,Bishan,103.853915,1.349346111,Bishan East
53279,Bishan,103.853913,1.349702654,Bishan East
53281,Bishan,103.8543208,1.346656389,Bishan East
53289,Bishan,103.8545811,1.347206111,Bishan East
53291,Bishan,103.837114,1.35231395,Upper Thomson
53299,Bishan,103.8379455,1.351740117,Upper Thomson
53301,Bishan,103.8459236,1.348611389,Marymount
53309,Bishan,103.8452725,1.348491378,Marymount
53311,Bishan,103.8416239,1.346845,Marymount
53319,Bishan,103.8412483,1.347225,Marymount
53321,Bishan,103.8402947,1.36135,Upper Thomson
53329,Bishan,103.8404955,1.361539701,Upper Thomson
53331,Bishan,103.8370128,1.362854722,Upper Thomson
53339,Bishan,103.8367836,1.363129982,Upper Thomson
53341,Bishan,103.8339417,1.363556389,Upper Thomson
53349,Bishan,103.8337932,1.363739827,Upper Thomson
53351,Bishan,103.8321175,1.360809722,Upper Thomson
53359,Bishan,103.8319617,1.361256667,Upper Thomson
53361,Bishan,103.8303208,1.359298333,Upper Thomson
53369,Bishan,103.8301456,1.359473443,Upper Thomson
53371,Bishan,103.8437957,1.359943333,Marymount
53379,Bishan,103.8438602,1.360186702,Marymount
53381,Bishan,103.8449621,1.358304328,Marymount
53389,Bishan,103.8451693,1.358044737,Marymount
53391,Bishan,103.8469632,1.354442917,Marymount
53399,Bishan,103.8470163,1.354640028,Marymount
53401,Bishan,103.8504889,1.345416667,Bishan East
53409,Bishan,103.8512681,1.345346097,Bishan East
53419,Bishan,103.8498088,1.346399965,Bishan East
53421,Bishan,103.8553811,1.345658889,Bishan East
54009,Ang Mo Kio,103.8485672,1.369687699,Ang Mo Kio Town Centre
54011,Ang Mo Kio,103.8434104,1.365670448,Shangri-La
54019,Ang Mo Kio,103.8441833,1.366186667,Townsville
54031,Ang Mo Kio,103.8453411,1.37008641,Kebun Bahru
54039,Ang Mo Kio,103.8456365,1.370917861,Ang Mo Kio Town Centre
54041,Ang Mo Kio,103.844975,1.373558,Kebun Bahru
54049,Ang Mo Kio,103.8453257,1.373504722,Ang Mo Kio Town Centre
54051,Ang Mo Kio,103.844638,1.376444,Kebun Bahru
54059,Ang Mo Kio,103.844983,1.376284989,Ang Mo Kio Town Centre
54061,Ang Mo Kio,103.8340408,1.367288017,Shangri-La
54069,Bishan,103.8340556,1.366919972,Upper Thomson
54071,Ang Mo Kio,103.8449067,1.364336649,Townsville
54079,Bishan,103.8458592,1.363898056,Marymount
54081,Ang Mo Kio,103.8478669,1.363589722,Townsville
54089,Bishan,103.8484912,1.362970011,Marymount
54091,Ang Mo Kio,103.850928,1.36167975,Townsville
54099,Bishan,103.8510481,1.361187778,Marymount
54101,Ang Mo Kio,103.8546576,1.357320978,Chong Boon
54109,Bishan,103.8543389,1.357081692,Bishan East
54161,Ang Mo Kio,103.8348293,1.371076646,Kebun Bahru
54169,Ang Mo Kio,103.8347669,1.370898333,Shangri-La
54181,Ang Mo Kio,103.836535,1.370533052,Shangri-La
54189,Ang Mo Kio,103.8367907,1.370469663,Kebun Bahru
54191,Ang Mo Kio,103.837564,1.374471933,Kebun Bahru
54199,Ang Mo Kio,103.8376728,1.3743,Kebun Bahru
54201,Ang Mo Kio,103.8392761,1.376084986,Kebun Bahru
54209,Ang Mo Kio,103.8395232,1.376381197,Kebun Bahru
54211,Ang Mo Kio,103.8363483,1.368612222,Shangri-La
54219,Ang Mo Kio,103.836794,1.368807771,Shangri-La
54221,Ang Mo Kio,103.8395934,1.36995608,Kebun Bahru
54229,Ang Mo Kio,103.8399327,1.369605779,Shangri-La
54231,Ang Mo Kio,103.8419391,1.369660125,Kebun Bahru
54239,Ang Mo Kio,103.8433202,1.369186094,Shangri-La
54241,Ang Mo Kio,103.8461801,1.369135186,Ang Mo Kio Town Centre
54247,Ang Mo Kio,103.8471931,1.368738365,Townsville
54248,Ang Mo Kio,103.8466101,1.368754906,Townsville
54251,Ang Mo Kio,103.846172,1.376890028,Ang Mo Kio Town Centre
54259,Ang Mo Kio,103.8462822,1.377209444,Yio Chu Kang
54261,Ang Mo Kio,103.8507545,1.369469419,Cheng San
54269,Ang Mo Kio,103.8511189,1.369210065,Chong Boon
54271,Ang Mo Kio,103.8535666,1.369963268,Cheng San
54279,Ang Mo Kio,103.8540476,1.36968919,Chong Boon
54281,Ang Mo Kio,103.8560128,1.369490257,Cheng San
54289,Ang Mo Kio,103.8561505,1.369103032,Chong Boon
54291,Ang Mo Kio,103.8588615,1.369188614,Cheng San
54299,Ang Mo Kio,103.8583266,1.368901527,Chong Boon
54301,Serangoon,103.8628468,1.370195005,Serangoon North Ind Estate
54309,Serangoon,103.863066,1.369888353,Serangoon Garden
54311,Ang Mo Kio,103.8525751,1.361436108,Townsville
54319,Ang Mo Kio,103.8530548,1.362059691,Chong Boon
54321,Ang Mo Kio,103.8523779,1.363984674,Townsville
54329,Ang Mo Kio,103.8524798,1.364497725,Chong Boon
54331,Ang Mo Kio,103.8505685,1.367194737,Townsville
54339,Ang Mo Kio,103.8505797,1.367844701,Chong Boon
54341,Ang Mo Kio,103.8478247,1.374621421,Ang Mo Kio Town Centre
54349,Ang Mo Kio,103.8481053,1.374773333,Cheng San
54351,Ang Mo Kio,103.8500347,1.376477779,Yio Chu Kang East
54359,Ang Mo Kio,103.8499921,1.376153348,Cheng San
54369,Ang Mo Kio,103.8558828,1.358746389,Chong Boon
54371,Ang Mo Kio,103.8556828,1.362383063,Chong Boon
54379,Ang Mo Kio,103.855948,1.362889989,Chong Boon
54381,Ang Mo Kio,103.8560862,1.365741674,Chong Boon
54389,Ang Mo Kio,103.8566054,1.366389736,Chong Boon
54391,Ang Mo Kio,103.8482886,1.371619722,Ang Mo Kio Town Centre
54399,Ang Mo Kio,103.8486611,1.371373023,Cheng San
54401,Ang Mo Kio,103.8516353,1.372946681,Cheng San
54409,Ang Mo Kio,103.8521389,1.372708333,Cheng San
54411,Ang Mo Kio,103.8542292,1.372353056,Cheng San
54419,Ang Mo Kio,103.8548909,1.372061678,Cheng San
54429,Ang Mo Kio,103.8581855,1.370346605,Cheng San
54439,Ang Mo Kio,103.8571539,1.373284742,Cheng San
54441,Ang Mo Kio,103.8507692,1.374181695,Cheng San
54449,Ang Mo Kio,103.8508896,1.374608105,Cheng San
54451,Ang Mo Kio,103.8405965,1.377235018,Yio Chu Kang West
54459,Ang Mo Kio,103.841201,1.376933361,Kebun Bahru
54461,Ang Mo Kio,103.8433994,1.377479971,Yio Chu Kang West
54469,Ang Mo Kio,103.8434968,1.37720167,Kebun Bahru
54471,Ang Mo Kio,103.8532966,1.376134708,Yio Chu Kang East
54479,Ang Mo Kio,103.8532004,1.375793351,Cheng San
54481,Ang Mo Kio,103.8557653,1.375994979,Yio Chu Kang East
54489,Ang Mo Kio,103.8557967,1.375661389,Cheng San
54491,Serangoon,103.8601032,1.377171653,Seletar Hills
54499,Serangoon,103.8605536,1.377008067,Serangoon North Ind Estate
54501,Serangoon,103.8626631,1.377871389,Seletar Hills
54509,Serangoon,103.8625705,1.377588358,Serangoon North Ind Estate
54511,Serangoon,103.8634476,1.371676382,Serangoon North Ind Estate
54519,Serangoon,103.8637356,1.371218056,Serangoon North Ind Estate
54521,Serangoon,103.8628875,1.373426407,Serangoon North Ind Estate
54529,Serangoon,103.8630362,1.373359729,Serangoon North Ind Estate
54531,Bishan,103.8513269,1.358399743,Bishan East
54539,Bishan,103.8510481,1.358571111,Marymount
54571,Ang Mo Kio,103.8549193,1.37425473,Cheng San
54579,Ang Mo Kio,103.8548308,1.374878174,Cheng San
54581,Ang Mo Kio,103.8566583,1.371058333,Cheng San
54589,Ang Mo Kio,103.8567189,1.371734416,Cheng San
54591,Serangoon,103.8617739,1.375306667,Serangoon North Ind Estate
54599,Serangoon,103.8618014,1.374894722,Serangoon North Ind Estate
54601,Ang Mo Kio,103.8551458,1.359421389,Chong Boon
54609,Ang Mo Kio,103.8552925,1.359357778,Chong Boon
54611,Ang Mo Kio,103.8405742,1.364894705,Shangri-La
54619,Bishan,103.8405029,1.364671684,Upper Thomson
54621,Ang Mo Kio,103.8377307,1.365953312,Shangri-La
54629,Bishan,103.8380167,1.36558807,Upper Thomson
54631,Serangoon,103.8669752,1.377021667,Serangoon North Ind Estate
54641,Serangoon,103.8646091,1.375739674,Serangoon North Ind Estate
54651,Serangoon,103.8655186,1.378542757,Seletar Hills
54659,Serangoon,103.8668627,1.37834008,Serangoon North Ind Estate
55009,Ang Mo Kio,103.847577,1.385898311,Yio Chu Kang
55011,Ang Mo Kio,103.8357043,1.382261657,Tagore
55019,Ang Mo Kio,103.8361694,1.382283056,Yio Chu Kang West
55021,Ang Mo Kio,103.8387271,1.385701178,Tagore
55029,Ang Mo Kio,103.8391711,1.385651937,Yio Chu Kang West
55031,Ang Mo Kio,103.8436033,1.389447742,Yio Chu Kang North
55039,Ang Mo Kio,103.8438314,1.389157323,Yio Chu Kang
55041,Ang Mo Kio,103.846028,1.391224067,Yio Chu Kang North
55049,Ang Mo Kio,103.8465928,1.391105477,Yio Chu Kang
55051,Ang Mo Kio,103.8489624,1.392399801,Yio Chu Kang North
55059,Ang Mo Kio,103.8490952,1.392082265,Yio Chu Kang
55071,Ang Mo Kio,103.8526183,1.392462741,Yio Chu Kang North
55079,Ang Mo Kio,103.853368,1.391952167,Yio Chu Kang East
55081,Ang Mo Kio,103.8559733,1.391771334,Yio Chu Kang North
55089,Ang Mo Kio,103.856304,1.391294037,Yio Chu Kang East
55101,Sengkang,103.8596792,1.390940142,Sengkang West
55109,Serangoon,103.8599335,1.390494473,Seletar Hills
55111,Ang Mo Kio,103.8377737,1.376955563,Kebun Bahru
55119,Ang Mo Kio,103.8378471,1.377285307,Yio Chu Kang West
55121,Ang Mo Kio,103.8351978,1.379431389,Sembawang Hills
55129,Ang Mo Kio,103.8354994,1.37955302,Yio Chu Kang West
55131,Ang Mo Kio,103.8396597,1.37986282,Yio Chu Kang West
55139,Ang Mo Kio,103.8400749,1.378940116,Yio Chu Kang West
55141,Ang Mo Kio,103.8390206,1.381513056,Yio Chu Kang West
55149,Ang Mo Kio,103.8392681,1.381476389,Yio Chu Kang West
55151,Ang Mo Kio,103.8403312,1.383394401,Yio Chu Kang West
55159,Ang Mo Kio,103.84065,1.383362,Yio Chu Kang West
55169,Ang Mo Kio,103.8410023,1.381236392,Yio Chu Kang West
55171,Ang Mo Kio,103.8422978,1.385643889,Yio Chu Kang West
55179,Ang Mo Kio,103.8425943,1.385731799,Yio Chu Kang
55181,Ang Mo Kio,103.8438923,1.381432514,Yio Chu Kang West
55189,Ang Mo Kio,103.843613,1.382955,Yio Chu Kang
55199,Ang Mo Kio,103.8426632,1.379524768,Yio Chu Kang West
55201,Ang Mo Kio,103.8443777,1.37859114,Yio Chu Kang West
55209,Ang Mo Kio,103.8446844,1.378631667,Yio Chu Kang
55211,Ang Mo Kio,103.8455676,1.386037595,Yio Chu Kang
55219,Ang Mo Kio,103.8459306,1.385607252,Yio Chu Kang
55221,Ang Mo Kio,103.8462112,1.387790028,Yio Chu Kang
55229,Ang Mo Kio,103.8459157,1.38851043,Yio Chu Kang
55231,Ang Mo Kio,103.8483169,1.385760939,Yio Chu Kang
55239,Ang Mo Kio,103.8480411,1.386997778,Yio Chu Kang
55241,Ang Mo Kio,103.8407103,1.389329853,Tagore
55249,Ang Mo Kio,103.840852,1.389664059,Yio Chu Kang North
55251,Ang Mo Kio,103.8388558,1.390936005,Tagore
55259,Ang Mo Kio,103.8387287,1.391413462,Yio Chu Kang North
55261,Ang Mo Kio,103.8364956,1.392424444,Tagore
55269,Ang Mo Kio,103.8369165,1.39252555,Yio Chu Kang North
55281,Yishun,103.8288132,1.398136957,Springleaf
55289,Yishun,103.8290392,1.398443393,Lower Seletar
55301,Ang Mo Kio,103.8444567,1.384251667,Yio Chu Kang
