"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","planning_area","Description","RoadName","subzone_name","district","combined.f"
103.7980871,1.446496623,0.001,0.901,0.103,0.125,"46809","Woodlands","Opp W'Lands Mart","Woodlands Ave 6","Woodlands East","North Region",6.16521879712436
103.7993152,1.443792373,0.006,0.882,0.103,0.125,"46811","Woodlands","Blk 726","Woodlands Circle","Woodlands East","North Region",6.14556228992303
103.7975554,1.44215561,0.006,0.888,0.093,0.125,"46821","Woodlands","Blk 713","Woodlands Circle","Woodlands East","North Region",6.134229845795
103.7956269,1.443645278,0.006,0.895,0.084,0.125,"46831","Woodlands","Blk 747A CP","Woodlands Circle","Woodlands East","North Region",6.12651315798179
103.7969016,1.444985717,0.006,0.901,0.076,0.125,"46841","Woodlands","Opp Blk 739A CP","Woodlands Circle","Woodlands East","North Region",6.11919328160903
103.7976127,1.436126667,0.007,0.906,0.126,0.125,"46851","Woodlands","Blk 664","Woodlands Ring Rd","Woodlands East","North Region",6.23485351291493
103.7973959,1.436202583,0.004,0.915,0.096,0.125,"46859","Woodlands","Blk 608A","Woodlands Ring Rd","Woodlands East","North Region",6.17987741055454
103.7999834,1.435155786,0.007,0.912,0.114,0.125,"46861","Woodlands","Opp Blk 624B","Woodlands Ring Rd","Woodlands East","North Region",6.21956718448338
103.8005455,1.435076718,0.004,0.908,0.106,0.125,"46869","Woodlands","Blk 628A","Woodlands Ring Rd","Woodlands East","North Region",6.18960716646608
103.8017651,1.436791166,0.007,0.919,0.103,0.125,"46871","Woodlands","Blk 644","Woodlands Ring Rd","Woodlands East","North Region",6.20782130092823
103.8021593,1.437066168,0.004,0.901,0.117,0.125,"46879","Woodlands","Blk 637","Woodlands Ring Rd","Woodlands East","North Region",6.20128899080409
103.8052321,1.449830181,0.007,0.869,0.124,0.125,"46881","Sembawang","Old Chang Kee Bldg","Woodlands Loop","Senoko South","North Region",6.17051887366594
103.8070354,1.44823909,0.007,0.875,0.112,0.125,"46891","Sembawang","Jordon Food Ind","Woodlands Loop","Senoko South","North Region",6.15527861146484
103.8095148,1.447984183,0.007,0.882,0.101,0.125,"46901","Sembawang","Blk 15","Woodlands Loop","Senoko South","North Region",6.14359198880276
103.810271,1.450689683,0.007,0.888,0.092,0.125,"46911","Sembawang","Opp Blk 20","Woodlands Loop","Senoko South","North Region",6.13435263551947
103.81089,1.453315894,0.007,0.895,0.083,0.125,"46921","Sembawang","Opp Blk 22","Woodlands Link","Senoko South","North Region",6.12662461520024
103.8078993,1.453053898,0.007,0.901,0.075,0.125,"46931","Sembawang","Opp W'Lands Spectrum 1","Woodlands Ave 9","Senoko South","North Region",6.1192944056672
103.805477,1.451673065,0.007,0.908,0.068,0.125,"46941","Sembawang","Opp Nylect Engrg","Woodlands Ave 9","Senoko South","North Region",6.11563703491841
103.791333,1.431436922,0.005,0.908,0.134,0.25,"46951","Woodlands","Blk 536A","Woodlands Dr 14","Woodlands South","North Region",6.50193842773489
103.7928572,1.430489444,0.046,0.962,0.134,0.125,"46961","Woodlands","Blk 547","Woodlands Ave 4","Woodlands South","North Region",6.42776775623453
103.7926997,1.430591818,0.053,0.915,0.243,0.125,"46969","Woodlands","Blk 532","Woodlands Ave 4","Woodlands South","North Region",6.58669423184355
103.7903425,1.431875556,0.167,0.962,0.164,0.125,"46971","Woodlands","Woodgrove Pr Sch","Woodlands Ave 1","Woodlands South","North Region",6.74358567171326
103.7906544,1.431305556,0.167,0.928,0.243,0.125,"46979","Woodlands","Opp Blk 507","Woodlands Ave 1","Woodlands South","North Region",6.84674974564666
103.793617,1.42742,0.215,0.97,0.153,0.25,"46981","Woodlands","W'lands Sth Stn Exit 2","Woodlands Ave 1","Woodlands South","North Region",7.08213387701892
103.7922126,1.428023346,0.215,0.922,0.268,0.25,"46989","Woodlands","W'lands Sth Stn Exit 1","Woodlands Ave 1","Woodlands South","North Region",7.23405165069596
103.7958715,1.427640931,0.209,0.972,0.139,0.125,"46991","Woodlands","Blk 589","Woodlands Ave 1","Woodlands South","North Region",6.7928835154968
103.7960033,1.427428261,0.212,0.915,0.297,0.125,"46999","Woodlands","Opp Blk 589","Woodlands Ave 1","Woodlands South","North Region",7.02099501301424
103.7786312,1.450767663,0.01,0.871,0.082,0.125,"47011","Woodlands","Bef W'Lands Waterfront Pk","Admiralty Rd","North Coast","North Region",6.09213246230297
103.7789293,1.450751552,0.011,0.892,0.058,0.125,"47019","Woodlands","Aft W'Lands Waterfront Pk","Admiralty Rd","Greenwood Park","North Region",6.0770732031843
103.7832749,1.451134574,0.01,0.877,0.075,0.125,"47021","Woodlands","Khalsa Crescent Drug Rehab Ctr","Admiralty Rd West","North Coast","North Region",6.08697927347904
103.7825232,1.450965504,0.011,0.885,0.064,0.125,"47029","Woodlands","Opp Khalsa Crescent Drug Rehab Ctr","Admiralty Rd West","Greenwood Park","North Region",6.07863505453737
103.788144,1.451763611,0.005,0.84,0.064,0.125,"47031","Woodlands","Bef Keramat Rd","Admiralty Rd West","North Coast","North Region",5.99164407737069
103.7890522,1.451569222,0.005,0.877,0.063,0.125,"47039","Woodlands","Aft View Rd","Admiralty Rd West","Greenwood Park","North Region",6.05003187844137
103.7916431,1.452568611,0.005,0.846,0.058,0.125,"47041","Woodlands","Opp W'Lands Auto Hub","Admiralty Rd West","North Coast","North Region",5.98854912431517
103.7925805,1.452465241,0.005,0.871,0.069,0.125,"47049","Woodlands","W'Lands Auto Hub","Admiralty Rd West","Senoko West","North Region",6.05314996364737
103.7956028,1.4544975,0.005,0.852,0.052,0.125,"47051","Woodlands","Aft W'Lands Ind Pk E4","Admiralty Rd West","North Coast","North Region",5.98539193660674
103.7954729,1.453964502,0.005,0.865,0.076,0.125,"47059","Woodlands","Bef W'Lands Ind Pk E4","Admiralty Rd West","Senoko West","North Region",6.0583458707528
103.7980842,1.45605441,0.005,0.857,0.047,0.125,"47061","Sembawang","Aft Attap Valley Rd","Admiralty Rd West","Senoko North","North Region",5.98271276514529
103.7987707,1.455939081,0.005,0.859,0.084,0.125,"47069","Woodlands","Nth Tech","Admiralty Rd West","Senoko West","North Region",6.06559324230935
103.8021484,1.45761032,0.022,0.863,0.101,0.25,"47071","Sembawang","Bef British American Tobacco","Admiralty Rd West","Senoko North","North Region",6.39773462484777
103.802996,1.457864313,0.022,0.895,0.093,0.25,"47079","Sembawang","Opp British American Tobacco","Admiralty Rd West","Senoko South","North Region",6.43298554732946
103.8038341,1.462023364,0.003,0.857,0.092,0.125,"47081","Sembawang","Aft Senoko Cres","Senoko Rd","Senoko North","North Region",6.07480990071045
103.8038792,1.462278772,0.003,0.889,0.082,0.125,"47089","Sembawang","Aft Senoko Dr","Senoko Rd","Senoko North","North Region",6.10577937940188
103.8060256,1.464596626,0.012,0.863,0.083,0.125,"47091","Sembawang","Bef Senoko Cres","Senoko Dr","Senoko North","North Region",6.08565833881706
103.8052991,1.464007084,0.012,0.883,0.09,0.25,"47099","Sembawang","MASTERDON","Senoko Dr","Senoko North","North Region",6.38489920421398
103.8090658,1.466537222,0.012,0.869,0.075,0.125,"47101","Sembawang","Aft Senoko Ave","Senoko Dr","Senoko North","North Region",6.078392444052
103.8086186,1.466084167,0.012,0.877,0.1,0.125,"47109","Sembawang","Maxsteel Enterprise","Senoko Dr","Senoko North","North Region",6.14451113254639
103.8110018,1.466191848,0.012,0.876,0.068,0.125,"47111","Sembawang","Bef Senoko Way","Senoko Ave","Senoko North","North Region",6.07480960857734
103.81068,1.46646105,0.012,0.871,0.11,0.125,"47119","Sembawang","Aft Senoko Way","Senoko Ave","Senoko North","North Region",6.15573667535049
103.802785,1.463713249,0.008,0.812,0.082,0.125,"47121","Sembawang","Opp Lian Aik Siong Machinery","Senoko Rd","Senoko North","North Region",5.990773345756
103.8029824,1.463693293,0.008,0.834,0.055,0.125,"47129","Sembawang","Lian Aik Siong Machinery","Senoko Rd","Senoko North","North Region",5.96906382392223
103.8022244,1.466642243,0.008,0.817,0.074,0.125,"47131","Sembawang","Fuji Oil S'Pore","Senoko Rd","Senoko North","North Region",5.98195352521773
103.8036778,1.467569588,0.008,0.823,0.067,0.125,"47141","Sembawang","Bef Sc Auto","Senoko Rd","Senoko North","North Region",5.97683947879089
103.8039726,1.466273332,0.008,0.828,0.06,0.125,"47151","Sembawang","Aft Scania S'Pore","Senoko Rd","Senoko North","North Region",5.97000012151399
103.8005973,1.460925048,0.008,0.84,0.049,0.125,"47169","Sembawang","CHUAN LIM CONSTRN","Senoko Dr","Senoko North","North Region",5.96590653729487
103.7988074,1.458284248,0.008,0.846,0.045,0.125,"47179","Sembawang","Comfortdelgro Engrg","Senoko Loop","Senoko North","North Region",5.9670481256519
103.8012929,1.459003167,0.008,0.851,0.04,0.125,"47189","Sembawang","K.U.S. Holdings","Senoko Loop","Senoko North","North Region",5.96432907415552
103.8026613,1.461235836,0.008,0.857,0.037,0.125,"47199","Sembawang","Bef Senoko Dr","Senoko Loop","Senoko North","North Region",5.96758778158098
103.7848997,1.448472,0.016,0.883,0.07,0.25,"47201","Woodlands","W'lands Nth Stn","Nth Woodlands Dr","Greenwood Park","North Region",6.35116190704011
103.8004889,1.431021111,0.001,0.906,0.103,0.125,"47491","Woodlands","TWIN FOUNTAINS","Woodlands Ave 6","Woodlands South","North Region",6.17332457140483
103.8006081,1.430773889,0.002,0.901,0.111,0.125,"47499","Woodlands","OPP TWIN FOUNTAINS","Woodlands Ave 6","Woodlands South","North Region",6.1842561947952
103.7947023,1.430462083,0.005,0.896,0.139,0.125,"47501","Woodlands","Opp Blk 583","Woodlands Dr 16","Woodlands South","North Region",6.24105625491653
103.7948411,1.430331111,0.002,0.915,0.091,0.125,"47509","Woodlands","BLK 583","Woodlands Dr 16","Woodlands South","North Region",6.16481179444863
103.7964478,1.431903546,0.005,0.903,0.126,0.125,"47511","Woodlands","Blk 554","Woodlands Dr 16","Woodlands South","North Region",6.22551105475297
103.7981359,1.431653461,0.005,0.909,0.114,0.25,"47521","Woodlands","Opp Blk 575","Woodlands Dr 16","Woodlands South","North Region",6.46197791757972
103.7981161,1.431536111,0.002,0.908,0.1,0.125,"47529","Woodlands","BLK 573A","Woodlands Dr 16","Woodlands South","North Region",6.17249605382785
103.7976628,1.428705552,0.003,0.908,0.103,0.125,"47539","Woodlands","Opp Woodgrove Sec Sch","Woodlands Ave 6","Woodlands South","North Region",6.18105786808791
103.8033416,1.437892019,0.008,0.919,0.112,0.125,"47541","Woodlands","Blk 639","Woodlands Ave 6","Woodlands East","North Region",6.22894214481162
103.8035235,1.437904852,0.009,0.902,0.135,0.125,"47549","Woodlands","Opp Blk 639","Woodlands Ave 6","Woodlands East","North Region",6.25148769000127
103.8018876,1.434726238,0.008,0.912,0.124,0.125,"47551","Woodlands","Blk 630","Woodlands Ave 6","Woodlands East","North Region",6.24265154768526
103.8020456,1.434612545,0.009,0.908,0.122,0.25,"47559","Woodlands","Opp Blk 630","Woodlands Ave 6","Woodlands East","North Region",6.48599844163147
103.7988516,1.433208201,0.006,0.906,0.134,0.125,"47561","Woodlands","Blk 620","Woodlands Ave 5","Woodlands East","North Region",6.24919190516919
103.7987804,1.432919455,0.005,0.915,0.111,0.125,"47569","Woodlands","Opp Blk 620","Woodlands Ave 5","Woodlands South","North Region",6.21366420190107
103.7963972,1.433490241,0.006,0.899,0.148,0.125,"47571","Woodlands","Blk 618","Woodlands Ave 5","Woodlands East","North Region",6.26668278561702
103.7959702,1.433313474,0.005,0.922,0.1,0.25,"47579","Woodlands","Blk 556","Woodlands Ave 5","Woodlands South","North Region",6.45361952193233
103.7935267,1.43464495,0.026,0.952,0.154,0.25,"47581","Woodlands","Opp Blk 521","Woodlands Ave 5","Midview","North Region",6.66074904149347
103.7925444,1.434791069,0.022,0.928,0.199,0.125,"47589","Woodlands","Blk 519A CP","Woodlands Ave 5","Woodlands South","North Region",6.45258534473244
103.8025081,1.439738727,0.025,0.926,0.109,0.25,"47591","Woodlands","Bef Admiralty Stn/Blk 680","Woodlands Ave 6","Woodlands East","North Region",6.52350257176611
103.8026315,1.439926422,0.017,0.897,0.139,0.25,"47599","Woodlands","Blk 683A","Woodlands Ave 6","Woodlands East","North Region",6.52120918513075
103.8030491,1.4421188,0.036,0.906,0.129,0.125,"47601","Woodlands","Blk 793","Woodlands Ave 7","Woodlands East","North Region",6.30532238892665
103.8030947,1.441849418,0.033,0.915,0.138,0.25,"47609","Woodlands","Opp Blk 793","Woodlands Ave 7","Woodlands East","North Region",6.58366840984426
103.8062228,1.443887062,0.036,0.912,0.117,0.25,"47611","Woodlands","Woodsvale Condo","Woodlands Ave 7","Woodlands East","North Region",6.54182457434
103.8071378,1.444306976,0.033,0.908,0.152,0.125,"47619","Woodlands","Opp Woodsvale Condo","Woodlands Ave 7","Woodlands East","North Region",6.3493720542245
103.8098277,1.446892181,0.017,0.911,0.115,0.125,"47621","Sembawang","Aft Gambas Ave","Woodlands Ave 7","Senoko South","North Region",6.24234070967652
103.8098574,1.446678082,0.042,0.902,0.168,0.25,"47629","Sembawang","Seagate","Woodlands Ave 7","Senoko South","North Region",6.64375242027323
103.8037286,1.439231434,0.008,0.867,0.126,0.125,"47641","Woodlands","Blk 681A","Woodlands Dr 62","Woodlands East","North Region",6.17364602225042
103.803676,1.439094532,0.008,0.919,0.057,0.125,"47649","Woodlands","Opp Blk 681B","Woodlands Dr 62","Woodlands East","North Region",6.11196197469799
103.8052552,1.441697109,0.008,0.88,0.103,0.125,"47651","Woodlands","Blk 684B","Woodlands Dr 73","Woodlands East","North Region",6.1467817473859
103.8054591,1.441463499,0.008,0.906,0.069,0.125,"47659","Woodlands","Blk 685A","Woodlands Dr 73","Woodlands East","North Region",6.11678182478215
103.8027544,1.444451891,0.008,0.886,0.093,0.125,"47661","Woodlands","Blk 788E","Woodlands Cres","Woodlands East","North Region",6.1354533143528
103.803336,1.446563,0.008,0.893,0.084,0.125,"47671","Woodlands","Opp Admiralty Sec Sch","Woodlands Cres","Woodlands East","North Region",6.12774127510774
103.8044862,1.444578456,0.008,0.899,0.076,0.125,"47681","Woodlands","Woodsvale Condo","Woodlands Cres","Woodlands East","North Region",6.12042535692205
103.867019,1.376956,0.008,0.874,0.114,0.125,"47751","Serangoon","Blk 691D","Upp Thomson Rd","Serangoon North Ind Estate","North-East Region",6.16006861670941
103.844173,1.38232,0.008,0.912,0.063,0.125,"47759","Ang Mo Kio","Blk 694C","Woodlands Dr 62","Yio Chu Kang","North-East Region",6.11359407563435
103.8129835,1.46417401,0.031,0.882,0.078,0.125,"47801","Sembawang","Sunshine Bakery","Admiralty Rd West","Senoko North","North Region",6.14808742281463
103.8135875,1.463791838,0.032,0.877,0.122,0.25,"47809","Sembawang","Opp Sunshine Bakery","Admiralty Rd West","Sembawang North","North Region",6.48661625650651
103.8089871,1.462376923,0.018,0.876,0.083,0.125,"47811","Sembawang","W'Lands Sunny Food","Admiralty Rd West","Senoko North","North Region",6.12023306527933
103.8100509,1.462558013,0.018,0.883,0.11,0.125,"47819","Sembawang","Opp W'Lands Sunny Food","Admiralty Rd West","Sembawang North","North Region",6.18864848474321
103.8058293,1.460777177,0.018,0.869,0.092,0.125,"47821","Sembawang","Opp Sumitomo Bakelite S'pore","Admiralty Rd West","Senoko North","North Region",6.12791653652059
103.8061739,1.460546319,0.018,0.889,0.1,0.125,"47829","Sembawang","Sumitomo Bakelite S'pore","Admiralty Rd West","Senoko South","North Region",6.17739877588346
103.7583,1.383764,0.001,0.915,0.136,0.25,"48009","Choa Chu Kang","Bt Panjang Temp Bus Pk","Woodlands Rd","Teck Whye","West Region",6.50842162561649
103.774494,1.410536057,0.012,0.909,0.029,0.25,"48011","Others","Opp Mandai Camp 2","Mandai Rd","Mandai West","North Region",6.29534359542161
103.7754724,1.410478903,0.013,0.829,0.125,0.125,"48019","Others","Mandai Camp 2","Mandai Rd","Central Water Catchment","North Region",6.12041606243548
103.7794566,1.410919357,0.031,0.908,0.091,0.125,"48021","Others","Aft Mandai Lake Rd","Mandai Rd","Mandai West","North Region",6.2179543772085
103.7796855,1.410565092,0.032,0.895,0.135,0.25,"48029","Others","Bef Mandai Lake Rd","Mandai Rd","Central Water Catchment","North Region",6.54286181158937
103.7831698,1.41109191,0.031,0.915,0.082,0.125,"48031","Others","LP 162","Mandai Rd","Mandai West","North Region",6.21016902063744
103.7832092,1.410756066,0.032,0.888,0.149,0.125,"48039","Others","LP 159","Mandai Rd","Central Water Catchment","North Region",6.30856479438049
103.7889211,1.412683175,0.031,0.921,0.074,0.125,"48041","Others","Aft Jln Ulu Sembawang","Mandai Rd","Mandai West","North Region",6.20278930147526
103.7893038,1.412391856,0.032,0.882,0.165,0.125,"48049","Others","Bef Jln Ulu Sembawang","Mandai Rd","Central Water Catchment","North Region",6.33149042752166
103.797375,1.415293819,0.031,0.928,0.067,0.125,"48051","Others","Mandai Agrotech Pk","Mandai Rd","Mandai West","North Region",6.19907727894794
103.7976321,1.415021092,0.032,0.876,0.182,0.125,"48059","Others","Opp Mandai Agrotech Pk","Mandai Rd","Central Water Catchment","North Region",6.35616091290183
103.8038515,1.415831547,0.031,0.935,0.061,0.25,"48061","Others","Bef Mandai Ave","Mandai Rd","Mandai West","North Region",6.44918924600821
103.8020347,1.416011561,0.032,0.869,0.201,0.125,"48069","Others","Aft Mandai Ave","Mandai Rd","Central Water Catchment","North Region",6.38290493348555
103.8057861,1.411763315,0.007,0.892,0.055,0.125,"48071","Others","Mandai Crematorium","Mandai Rd","Central Water Catchment","North Region",6.0616420454095
103.8052945,1.413148853,0.007,0.863,0.081,0.125,"48079","Others","Opp Mandai Crematorium","Mandai Rd","Central Water Catchment","North Region",6.07022781615053
103.8089254,1.405421375,0.007,0.898,0.05,0.125,"48081","Others","Opp Upp Seletar Reservoir","Mandai Rd","Central Water Catchment","North Region",6.06053966900594
103.8079534,1.405609912,0.007,0.857,0.089,0.125,"48089","Others","Upp Seletar Reservoir","Mandai Rd","Central Water Catchment","North Region",6.07741987872693
103.8123803,1.402747778,0.007,0.905,0.045,0.125,"48091","Yishun","SCDF Nee Soon Camp","Mandai Rd","Nee Soon","North Region",6.06101083052742
103.8120012,1.402927621,0.007,0.852,0.099,0.125,"48099","Yishun","Opp SCDF Nee Soon Camp","Mandai Rd","Nee Soon","North Region",6.0903770613789
103.8143997,1.402410386,0.007,0.911,0.041,0.125,"48101","Yishun","Aft Meng Suan Rd","Mandai Rd","Nee Soon","North Region",6.06199781910506
103.8140149,1.402205358,0.007,0.846,0.109,0.125,"48109","Yishun","Opp Meng Suan Rd","Mandai Rd","Nee Soon","North Region",6.101563281332
103.7796635,1.40944188,0.023,0.898,0.122,0.125,"48111","Others","Aft Mandai Rd","Mandai Lake Rd","Central Water Catchment","North Region",6.24917152540562
103.7792909,1.409618517,0.023,0.911,0.1,0.25,"48119","Others","Bef Mandai Rd","Mandai Lake Rd","Central Water Catchment","North Region",6.47592033244104
103.7893569,1.404623883,0.023,0.905,0.111,0.125,"48131","Others","S'Pore Zoo","Mandai Lake Rd","Central Water Catchment","North Region",6.23756084772076
103.8094963,1.415570856,0.023,0.939,0.055,0.125,"48141","Others","Opp Mandai Crematorium & Columbarium","Mandai Ave","Mandai East","North Region",6.1732610072068
103.809079,1.415210805,0.024,0.863,0.223,0.125,"48149","Yishun","Mandai Crematorium & Columbarium","Mandai Ave","Nee Soon","North Region",6.39923125491313
103.7522825,1.410518032,0.018,0.784,0.048,0.125,"49011","Sungei Kadut","Opp Kim Hock Corp Pte Ltd","Sg Kadut St 1","Pang Sua","North Region",5.89346893051511
103.7524472,1.410543055,0.016,0.846,0.012,0.125,"49019","Sungei Kadut","Kim Hock Corp Pte Ltd","Sg Kadut St 1","Pang Sua","North Region",5.91213928493912
103.7517702,1.41337475,0.018,0.789,0.043,0.125,"49021","Sungei Kadut","WHYE WAH DEVT & CONSTRN","Sg Kadut St 1","Pang Sua","North Region",5.89088275348377
103.7518955,1.413591282,0.016,0.841,0.013,0.125,"49029","Sungei Kadut","SIT LEY TIMBER","Sg Kadut St 1","Pang Sua","North Region",5.90616149965328
103.7512437,1.416316047,0.018,0.795,0.039,0.125,"49031","Sungei Kadut","Opp Crown Alliance Industries","Sg Kadut St 1","Pang Sua","North Region",5.89209940365155
103.7513664,1.416653866,0.016,0.835,0.014,0.125,"49039","Sungei Kadut","Asia Rattan Trading Co","Sg Kadut St 1","Pang Sua","North Region",5.8985291293403
103.7507174,1.419266296,0.018,0.8,0.035,0.125,"49041","Sungei Kadut","DHdeco Pte Ltd","Sg Kadut St 1","Pang Sua","North Region",5.89162252928636
103.7507463,1.420040468,0.016,0.829,0.016,0.125,"49049","Sungei Kadut","Sim Hup Co","Sg Kadut St 1","Pang Sua","North Region",5.89310706727865
103.7501017,1.422766963,0.018,0.805,0.032,0.125,"49051","Sungei Kadut","Aft Sg Kadut Eating Hse","Sg Kadut St 1","Reservoir View","North Region",5.89331246134269
103.7501925,1.423181992,0.016,0.824,0.017,0.125,"49059","Sungei Kadut","Aft LCS Optiroc Pte Ltd","Sg Kadut St 1","Reservoir View","North Region",5.88709297190563
103.7489449,1.426126044,0.018,0.81,0.029,0.125,"49061","Sungei Kadut","Poh Cheong Concrete Products","Sg Kadut St 1","Reservoir View","North Region",5.89497976236702
103.7488734,1.426439925,0.016,0.818,0.019,0.125,"49069","Sungei Kadut","Tropical Furniture Ltd","Sg Kadut St 1","Reservoir View","North Region",5.88163794133786
103.7470742,1.429209369,0.018,0.816,0.026,0.125,"49071","Sungei Kadut","Opp Wason Wood Ind","Sg Kadut Dr","Reservoir View","North Region",5.89827568720841
103.7472176,1.429368403,0.016,0.813,0.021,0.125,"49079","Sungei Kadut","Wason Wood Ind","Sg Kadut Dr","Reservoir View","North Region",5.87781613627734
103.7484696,1.433925697,0.018,0.826,0.021,0.125,"49081","Sungei Kadut","Aft Kranji Cres","Sg Kadut Dr","Reservoir View","North Region",5.90370940605294
103.7486019,1.433878889,0.016,0.802,0.026,0.125,"49089","Sungei Kadut","Bef Kranji Cres","Sg Kadut Dr","Reservoir View","North Region",5.87067959915699
103.7564103,1.427538889,0.034,0.8,0.085,0.125,"49091","Sungei Kadut","Opp Kranji Wtr Reclam Plt","Kranji Rd","Kranji","North Region",6.03491642808853
103.7566,1.42763,0.035,0.889,0.016,0.125,"49099","Sungei Kadut","AFT KRANJI WATER RECLAMATION PLANT","Kranji Rd","Kranji","North Region",6.03324562657483
103.7558463,1.430192651,0.034,0.805,0.077,0.125,"49101","Sungei Kadut","Opp Ordinance Supply Base","Kranji Rd","Kranji","North Region",6.02614933404657
103.7562262,1.428851545,0.035,0.883,0.017,0.125,"49109","Sungei Kadut","Kranji Wtr Reclam Plt","Kranji Rd","Kranji","North Region",6.02570696939611
103.7554333,1.432459722,0.034,0.81,0.07,0.125,"49111","Sungei Kadut","Aft Jln Lam Huat","Kranji Rd","Kranji","North Region",6.01943580980085
103.7556844,1.432187271,0.035,0.876,0.019,0.125,"49119","Sungei Kadut","Blk 2","Kranji Rd","Kranji","North Region",6.0187443773333
103.7549427,1.435287378,0.034,0.816,0.063,0.125,"49121","Sungei Kadut","Aft SMRT Buses Kranji Depot","Kranji Rd","Kranji","North Region",6.01429943199962
103.7552111,1.434875119,0.035,0.87,0.021,0.125,"49129","Sungei Kadut","Lip Guan Ind","Kranji Rd","Kranji","North Region",6.0133914640377
103.7536119,1.408121819,0.016,0.852,0.01,0.125,"49131","Sungei Kadut","Tan Chiang Bros Marble","Sg Kadut Ave","Pang Sua","North Region",5.91751279540438
103.7535209,1.407971953,0.018,0.779,0.053,0.125,"49139","Sungei Kadut","Bef Sg Kadut Way","Sg Kadut Ave","Pang Sua","North Region",5.89601014701874
103.7436539,1.438306578,0.053,0.855,0.031,0.125,"49141","Sungei Kadut","Ctrl Granite Ind","Kranji Way","Reservoir View","North Region",6.05021503631743
103.7431625,1.438419103,0.053,0.843,0.038,0.25,"49149","Sungei Kadut","Bef Fishing Ground A","Kranji Way","Reservoir View","North Region",6.29765507912427
103.7468403,1.4366675,0.053,0.861,0.028,0.25,"49151","Sungei Kadut","Daiya Engrg","Kranji Way","Reservoir View","North Region",6.30517244489145
103.7458126,1.437071874,0.053,0.838,0.042,0.125,"49159","Sungei Kadut","Econ Group","Kranji Way","Reservoir View","North Region",6.04644395278973
103.7485507,1.435632665,0.053,0.832,0.047,0.125,"49169","Sungei Kadut","Tong Seng Concrete Ltd","Kranji Way","Reservoir View","North Region",6.04748053344893
103.7508663,1.43471927,0.035,0.858,0.026,0.125,"49171","Sungei Kadut","OPP SHINGDA CONSTRN","Kranji Way","Reservoir View","North Region",6.00483913306215
103.7505332,1.434679676,0.034,0.826,0.052,0.125,"49179","Sungei Kadut","Aft Kranji Cres","Kranji Way","Reservoir View","North Region",6.00700828996224
103.7540664,1.436898167,0.035,0.864,0.023,0.125,"49181","Sungei Kadut","Dapolite Ind","Kranji Loop","Kranji","North Region",6.00802008842291
103.7537345,1.436469771,0.034,0.821,0.057,0.125,"49189","Sungei Kadut","Aft Kranji Rd","Kranji Loop","Kranji","North Region",6.00959795249427
103.7357845,1.438367428,0.047,0.849,0.035,0.125,"49199","Lim Chu Kang","Kranji Reservoir Pk B","Kranji Way","Lim Chu Kang","North Region",6.03613774020299
103.7298381,1.445136675,0.005,0.837,0.026,0.125,"49209","Lim Chu Kang","Sg Buloh Wetland Reserve","Neo Tiew Cres","Lim Chu Kang","North Region",5.90386801470671
103.735096,1.438687412,0.005,0.849,0.021,0.125,"49211","Lim Chu Kang","PUB Quarter","Kranji Way","Lim Chu Kang","North Region",5.91250729711109
103.735623,1.438537582,0.005,0.821,0.035,0.125,"49219","Lim Chu Kang","Opp PUB Quarter","Kranji Way","Lim Chu Kang","North Region",5.89733521373559
103.7321017,1.440307778,0.005,0.843,0.023,0.125,"49229","Lim Chu Kang","Long Kuan Hung Crocodile Farm","Neo Tiew Cres","Lim Chu Kang","North Region",5.90709258315929
103.7279275,1.440578932,0.005,0.832,0.028,0.125,"49239","Lim Chu Kang","Opp Nyee Phoe Group","Neo Tiew Cres","Lim Chu Kang","North Region",5.90005830217325
103.7254678,1.437055207,0.005,0.826,0.031,0.125,"49249","Lim Chu Kang","Aft Neo Tiew Rd","Neo Tiew Cres","Lim Chu Kang","North Region",5.89678753248743
103.8471978,1.31182,0.037,0.915,0.311,0.125,"50011","Kallang","Opp Parish Of Christ Ch","Kg Java Rd","Kampong Java","Central Region",6.68336488675557
103.8476386,1.31194891,0.041,0.956,0.142,0.125,"50019","Kallang","Parish Of Christ Ch","Keng Lee Rd","Kampong Java","Central Region",6.42374346225713
103.844217,1.317353354,0.042,0.922,0.286,0.125,"50021","Novena","United Sq/Bef Novena Stn","Thomson Rd","Moulmein","Central Region",6.6576779855229
103.8448428,1.316479416,0.047,0.949,0.157,0.25,"50029","Novena","Opp United Sq","Thomson Rd","Moulmein","Central Region",6.70810487671371
103.8417717,1.321273073,0.054,0.929,0.264,0.125,"50031","Novena","Opp Novena Ch","Thomson Rd","Moulmein","Central Region",6.65249457155197
103.842243,1.321099684,0.01,0.924,0.174,0.125,"50037","Novena","Novena Stn Exit B","Thomson Rd","Balestier","Central Region",6.36910686895865
103.8434386,1.31962671,0.056,0.949,0.174,0.25,"50038","Novena","Novena Stn","Thomson Rd","Moulmein","Central Region",6.76222409710122
103.8416155,1.323623333,0.054,0.936,0.239,0.25,"50041","Novena","Novena Lodge","Thomson Rd","Malcolm","Central Region",6.8666485407926
103.8418933,1.323541087,0.067,0.946,0.192,0.25,"50049","Novena","Opp Novena Lodge","Thomson Rd","Balestier","Central Region",6.8174309282264
103.8418119,1.325878056,0.048,0.943,0.217,0.125,"50051","Novena","Thomson Med Ctr","Thomson Rd","Malcolm","Central Region",6.56968634180337
