"from","to","DAY_TYPE","weight","category"
"145","186","WEEKDAY",300,1
"121","186","WEEKENDS/HOLIDAY",20,1
"145","186","WEEKENDS/HOLIDAY",100,1
"186","186","WEEKDAY",40,1
"121","186","WEEKDAY",80,1
"196","186","WEEKDAY",60,1
"225","266","WEEKDAY",340,1
"189","266","WEEKDAY",120,1
"263","266","WEEKDAY",740,1
"176","266","WEEKDAY",80,1
"263","266","WEEKENDS/HOLIDAY",80,1
"189","266","WEEKENDS/HOLIDAY",100,1
"218","266","WEEKENDS/HOLIDAY",80,1
"260","266","WEEKDAY",12840,1
"163","266","WEEKDAY",100,1
"225","266","WEEKENDS/HOLIDAY",180,1
"213","266","WEEKENDS/HOLIDAY",40,1
"218","266","WEEKDAY",220,1
"310","266","WEEKENDS/HOLIDAY",5,1
"260","266","WEEKENDS/HOLIDAY",3780,1
"163","266","WEEKENDS/HOLIDAY",60,1
"266","266","WEEKENDS/HOLIDAY",100,1
"242","266","WEEKDAY",60,1
"176","266","WEEKENDS/HOLIDAY",20,1
"266","266","WEEKDAY",440,1
"310","266","WEEKDAY",5,1
"260","26","WEEKDAY",2,1
"236","49","WEEKDAY",20,1
"49","49","WEEKENDS/HOLIDAY",80,1
"188","49","WEEKDAY",80,1
"156","49","WEEKENDS/HOLIDAY",60,1
"6","49","WEEKENDS/HOLIDAY",120,1
"188","49","WEEKENDS/HOLIDAY",100,1
"12","49","WEEKDAY",60,1
"52","49","WEEKDAY",20,1
"33","49","WEEKENDS/HOLIDAY",40,1
"110","49","WEEKDAY",540,1
"52","49","WEEKENDS/HOLIDAY",20,1
"58","49","WEEKENDS/HOLIDAY",60,1
"281","49","WEEKENDS/HOLIDAY",40,1
"281","49","WEEKDAY",20,1
"268","49","WEEKDAY",20,1
"6","49","WEEKDAY",40,1
"110","49","WEEKENDS/HOLIDAY",40,1
"156","49","WEEKDAY",240,1
"49","49","WEEKDAY",520,1
"290","306","WEEKENDS/HOLIDAY",240,1
"288","306","WEEKENDS/HOLIDAY",40,1
"290","306","WEEKDAY",440,1
"282","306","WEEKENDS/HOLIDAY",1740,1
"306","306","WEEKDAY",300,1
"282","306","WEEKDAY",3880,1
"306","306","WEEKENDS/HOLIDAY",120,1
"288","306","WEEKDAY",120,1
"149","165","WEEKDAY",40,1
"126","165","WEEKDAY",840,1
"126","165","WEEKENDS/HOLIDAY",500,1
"170","165","WEEKENDS/HOLIDAY",20,1
"223","165","WEEKENDS/HOLIDAY",160,1
"223","165","WEEKDAY",60,1
"163","165","WEEKENDS/HOLIDAY",20,1
"110","165","WEEKDAY",380,1
"186","165","WEEKENDS/HOLIDAY",20,1
"163","165","WEEKDAY",480,1
"206","165","WEEKDAY",320,1
"170","165","WEEKDAY",60,1
"236","165","WEEKDAY",180,1
"110","165","WEEKENDS/HOLIDAY",80,1
"206","165","WEEKENDS/HOLIDAY",80,1
"46","165","WEEKENDS/HOLIDAY",40,1
"236","165","WEEKENDS/HOLIDAY",40,1
"200","165","WEEKENDS/HOLIDAY",40,1
"200","165","WEEKDAY",20,1
"195","155","WEEKENDS/HOLIDAY",60,1
"195","155","WEEKDAY",20,1
"168","155","WEEKENDS/HOLIDAY",20,1
"210","155","WEEKENDS/HOLIDAY",100,1
"210","155","WEEKDAY",440,1
"136","155","WEEKDAY",60,1
"108","69","WEEKDAY",280,1
"48","69","WEEKDAY",20,1
"163","69","WEEKENDS/HOLIDAY",900,1
"108","69","WEEKENDS/HOLIDAY",40,1
"170","69","WEEKDAY",80,1
"163","69","WEEKDAY",1640,1
"77","69","WEEKDAY",100,1
"199","69","WEEKENDS/HOLIDAY",20,1
"170","90","WEEKENDS/HOLIDAY",20,1
"77","90","WEEKDAY",80,1
"35","90","WEEKENDS/HOLIDAY",40,1
"59","90","WEEKDAY",40,1
"35","90","WEEKDAY",40,1
"65","90","WEEKDAY",20,1
"170","90","WEEKDAY",20,1
"151","90","WEEKDAY",2,1
"269","90","WEEKENDS/HOLIDAY",36,1
"172","90","WEEKDAY",60,1
"172","90","WEEKENDS/HOLIDAY",120,1
"103","51","WEEKDAY",60,1
"5","51","WEEKDAY",580,1
"130","51","WEEKENDS/HOLIDAY",20,1
"71","51","WEEKDAY",2000,1
"130","51","WEEKDAY",60,1
"30","51","WEEKDAY",40,1
"51","51","WEEKDAY",80,1
"28","51","WEEKENDS/HOLIDAY",60,1
"175","51","WEEKDAY",100,1
"5","51","WEEKENDS/HOLIDAY",420,1
"71","51","WEEKENDS/HOLIDAY",80,1
"6","51","WEEKDAY",160,1
"6","51","WEEKENDS/HOLIDAY",140,1
"28","51","WEEKDAY",820,1
"24","51","WEEKDAY",120,1
"170","51","WEEKDAY",20,1
"77","51","WEEKDAY",20,1
"206","188","WEEKDAY",60,1
"268","188","WEEKENDS/HOLIDAY",80,1
"268","188","WEEKDAY",140,1
"65","311","WEEKDAY",20,1
"65","311","WEEKENDS/HOLIDAY",80,1
"45","121","WEEKENDS/HOLIDAY",80,1
"45","121","WEEKDAY",100,1
"46","121","WEEKDAY",20,1
"2","121","WEEKENDS/HOLIDAY",80,1
"2","121","WEEKDAY",80,1
"233","320","WEEKDAY",40,1
"320","320","WEEKDAY",100,1
"320","320","WEEKENDS/HOLIDAY",980,1
"233","320","WEEKENDS/HOLIDAY",160,1
"211","320","WEEKDAY",760,1
"211","320","WEEKENDS/HOLIDAY",540,1
"275","305","WEEKDAY",60,1
"284","305","WEEKENDS/HOLIDAY",760,1
"284","305","WEEKDAY",2760,1
"287","305","WEEKENDS/HOLIDAY",1260,1
"287","305","WEEKDAY",6420,1
"276","305","WEEKDAY",160,1
"67","67","WEEKDAY",80,1
"152","67","WEEKDAY",100,1
"172","67","WEEKENDS/HOLIDAY",240,1
"125","67","WEEKENDS/HOLIDAY",160,1
"210","67","WEEKENDS/HOLIDAY",20,1
"210","67","WEEKDAY",20,1
"172","67","WEEKDAY",180,1
"125","67","WEEKDAY",520,1
"67","67","WEEKENDS/HOLIDAY",40,1
"233","67","WEEKDAY",40,1
"72","81","WEEKDAY",20,1
"74","128","WEEKENDS/HOLIDAY",80,1
"74","128","WEEKDAY",60,1
"39","9","WEEKDAY",100,1
"171","9","WEEKDAY",580,1
"146","9","WEEKDAY",40,1
"56","9","WEEKDAY",1740,1
"78","9","WEEKDAY",460,1
"39","9","WEEKENDS/HOLIDAY",60,1
"130","9","WEEKDAY",20,1
"135","9","WEEKENDS/HOLIDAY",40,1
"171","9","WEEKENDS/HOLIDAY",180,1
"83","9","WEEKENDS/HOLIDAY",40,1
"9","9","WEEKENDS/HOLIDAY",140,1
"56","9","WEEKENDS/HOLIDAY",120,1
"11","9","WEEKDAY",180,1
"167","9","WEEKDAY",100,1
"67","9","WEEKDAY",20,1
"173","9","WEEKDAY",20,1
"146","9","WEEKENDS/HOLIDAY",60,1
"200","9","WEEKENDS/HOLIDAY",20,1
"83","9","WEEKDAY",20,1
"9","9","WEEKDAY",200,1
"135","9","WEEKDAY",20,1
"78","9","WEEKENDS/HOLIDAY",40,1
"78","30","WEEKENDS/HOLIDAY",80,1
"9","30","WEEKDAY",32120,1
"29","30","WEEKDAY",20,1
"100","30","WEEKDAY",20,1
"41","30","WEEKDAY",20,1
"130","30","WEEKENDS/HOLIDAY",60,1
"9","30","WEEKENDS/HOLIDAY",200,1
"272","254","WEEKENDS/HOLIDAY",100,1
"271","254","WEEKDAY",100,1
"231","254","WEEKDAY",20,1
"267","254","WEEKDAY",380,1
"267","254","WEEKENDS/HOLIDAY",260,1
"271","254","WEEKENDS/HOLIDAY",160,1
"189","254","WEEKDAY",20,1
"246","254","WEEKDAY",80,1
"272","254","WEEKDAY",320,1
"258","254","WEEKDAY",80,1
"269","254","WEEKDAY",60,1
"221","254","WEEKDAY",440,1
"216","254","WEEKDAY",40,1
"221","254","WEEKENDS/HOLIDAY",140,1
"170","254","WEEKENDS/HOLIDAY",40,1
"218","246","WEEKDAY",20,1
"246","246","WEEKENDS/HOLIDAY",380,1
"100","246","WEEKENDS/HOLIDAY",20,1
"269","246","WEEKENDS/HOLIDAY",40,1
"263","246","WEEKENDS/HOLIDAY",320,1
"189","246","WEEKENDS/HOLIDAY",80,1
"246","246","WEEKDAY",560,1
"167","246","WEEKDAY",20,1
"34","246","WEEKDAY",60,1
"214","246","WEEKENDS/HOLIDAY",60,1
"189","246","WEEKDAY",200,1
"239","246","WEEKENDS/HOLIDAY",80,1
"216","246","WEEKENDS/HOLIDAY",40,1
"263","246","WEEKDAY",740,1
"34","246","WEEKENDS/HOLIDAY",100,1
"269","246","WEEKDAY",20,1
"165","246","WEEKDAY",20,1
"45","246","WEEKENDS/HOLIDAY",20,1
"214","246","WEEKDAY",80,1
"167","246","WEEKENDS/HOLIDAY",20,1
"235","265","WEEKENDS/HOLIDAY",80,1
"272","265","WEEKDAY",740,1
"201","265","WEEKENDS/HOLIDAY",1420,1
"201","265","WEEKDAY",5800,1
"272","265","WEEKENDS/HOLIDAY",360,1
"265","216","WEEKDAY",5400,1
"265","216","WEEKENDS/HOLIDAY",880,1
"231","216","WEEKENDS/HOLIDAY",80,1
"254","216","WEEKENDS/HOLIDAY",40,1
"231","216","WEEKDAY",240,1
"275","216","WEEKENDS/HOLIDAY",460,1
"275","216","WEEKDAY",1020,1
"246","216","WEEKDAY",1140,1
"246","216","WEEKENDS/HOLIDAY",20,1
"263","216","WEEKENDS/HOLIDAY",40,1
"263","216","WEEKDAY",80,1
"254","216","WEEKDAY",20,1
"239","216","WEEKENDS/HOLIDAY",40,1
"239","216","WEEKDAY",160,1
"167","60","WEEKENDS/HOLIDAY",20,1
"27","60","WEEKDAY",18,1
"46","60","WEEKENDS/HOLIDAY",40,1
"103","60","WEEKENDS/HOLIDAY",24,1
"53","60","WEEKENDS/HOLIDAY",6,1
"103","60","WEEKDAY",10,1
"269","60","WEEKENDS/HOLIDAY",36,1
"46","60","WEEKDAY",100,1
"269","60","WEEKDAY",36,1
"137","201","WEEKENDS/HOLIDAY",40,1
"235","201","WEEKENDS/HOLIDAY",60,1
"149","201","WEEKENDS/HOLIDAY",180,1
"137","201","WEEKDAY",340,1
"225","201","WEEKENDS/HOLIDAY",20,1
"247","201","WEEKDAY",180,1
"182","201","WEEKDAY",20,1
"247","201","WEEKENDS/HOLIDAY",280,1
"235","201","WEEKDAY",40,1
"149","201","WEEKDAY",260,1
"203","209","WEEKENDS/HOLIDAY",20,1
"227","209","WEEKDAY",20,1
"203","209","WEEKDAY",20,1
"53","2","WEEKDAY",162,1
"53","2","WEEKENDS/HOLIDAY",90,1
"243","2","WEEKENDS/HOLIDAY",108,1
"136","2","WEEKDAY",18,1
"29","2","WEEKDAY",108,1
"243","2","WEEKDAY",252,1
"170","2","WEEKENDS/HOLIDAY",14,1
"25","2","WEEKENDS/HOLIDAY",1062,1
"29","2","WEEKENDS/HOLIDAY",18,1
"48","2","WEEKENDS/HOLIDAY",18,1
"2","2","WEEKENDS/HOLIDAY",846,1
"2","2","WEEKDAY",2016,1
"211","2","WEEKENDS/HOLIDAY",2,1
"83","2","WEEKENDS/HOLIDAY",38,1
"212","2","WEEKDAY",36,1
"60","2","WEEKDAY",28,1
"48","2","WEEKDAY",90,1
"170","2","WEEKDAY",26,1
"60","2","WEEKENDS/HOLIDAY",12,1
"25","2","WEEKDAY",4986,1
"83","2","WEEKDAY",80,1
"220","215","WEEKDAY",1420,1
"297","215","WEEKDAY",20,1
"285","215","WEEKDAY",40,1
"220","215","WEEKENDS/HOLIDAY",220,1
"285","215","WEEKENDS/HOLIDAY",40,1
"219","215","WEEKDAY",20,1
"297","215","WEEKENDS/HOLIDAY",40,1
"135","80","WEEKENDS/HOLIDAY",180,1
"74","80","WEEKDAY",80,1
"135","80","WEEKDAY",1220,1
"171","80","WEEKDAY",60,1
"101","34","WEEKENDS/HOLIDAY",14,1
"245","34","WEEKDAY",2,1
"36","34","WEEKENDS/HOLIDAY",18,1
"101","34","WEEKDAY",2,1
"55","34","WEEKDAY",6,1
"36","34","WEEKDAY",70,1
"5","34","WEEKDAY",78,1
"5","34","WEEKENDS/HOLIDAY",18,1
"2","37","WEEKDAY",18,1
"2","37","WEEKENDS/HOLIDAY",4,1
"93","79","WEEKDAY",20,1
"218","256","WEEKENDS/HOLIDAY",20,1
"201","256","WEEKDAY",200,1
"201","256","WEEKENDS/HOLIDAY",60,1
"218","256","WEEKDAY",60,1
"27","56","WEEKDAY",140,1
"170","56","WEEKENDS/HOLIDAY",40,1
"33","56","WEEKDAY",20,1
"36","56","WEEKDAY",80,1
"170","56","WEEKDAY",160,1
"24","56","WEEKDAY",60,1
"24","56","WEEKENDS/HOLIDAY",20,1
"77","139","WEEKENDS/HOLIDAY",80,1
"105","139","WEEKENDS/HOLIDAY",300,1
"77","139","WEEKDAY",60,1
"34","139","WEEKENDS/HOLIDAY",20,1
"245","139","WEEKDAY",440,1
"132","139","WEEKENDS/HOLIDAY",40,1
"105","139","WEEKDAY",220,1
"34","139","WEEKDAY",20,1
"132","139","WEEKDAY",20,1
"245","139","WEEKENDS/HOLIDAY",60,1
"49","139","WEEKENDS/HOLIDAY",20,1
"263","263","WEEKENDS/HOLIDAY",700,1
"180","263","WEEKDAY",200,1
"176","263","WEEKDAY",40,1
"266","263","WEEKENDS/HOLIDAY",1760,1
"254","263","WEEKDAY",680,1
"272","263","WEEKENDS/HOLIDAY",960,1
"266","263","WEEKDAY",6420,1
"260","263","WEEKDAY",780,1
"180","263","WEEKENDS/HOLIDAY",40,1
"254","263","WEEKENDS/HOLIDAY",340,1
"262","263","WEEKDAY",40,1
"260","263","WEEKENDS/HOLIDAY",720,1
"246","263","WEEKDAY",160,1
"273","263","WEEKDAY",120,1
"272","263","WEEKDAY",1560,1
"246","263","WEEKENDS/HOLIDAY",40,1
"273","263","WEEKENDS/HOLIDAY",20,1
"275","263","WEEKDAY",20,1
"263","263","WEEKDAY",1500,1
"163","310","WEEKENDS/HOLIDAY",20,1
"130","10","WEEKDAY",120,1
"135","10","WEEKDAY",20,1
"135","10","WEEKENDS/HOLIDAY",20,1
"67","10","WEEKENDS/HOLIDAY",100,1
"78","10","WEEKDAY",140,1
"100","10","WEEKDAY",20,1
"100","10","WEEKENDS/HOLIDAY",20,1
"130","10","WEEKENDS/HOLIDAY",60,1
"67","10","WEEKDAY",1240,1
"138","10","WEEKDAY",20,1
"9","38","WEEKENDS/HOLIDAY",6,1
"237","38","WEEKDAY",504,1
"29","38","WEEKDAY",216,1
"9","38","WEEKDAY",8,1
"106","5","WEEKDAY",100,1
"7","5","WEEKDAY",180,1
"7","5","WEEKENDS/HOLIDAY",100,1
"15","5","WEEKENDS/HOLIDAY",160,1
"15","5","WEEKDAY",200,1
"67","5","WEEKDAY",40,1
"257","289","WEEKDAY",60,1
"315","289","WEEKDAY",100,1
"268","289","WEEKDAY",180,1
"315","289","WEEKENDS/HOLIDAY",20,1
"297","289","WEEKDAY",20,1
"119","72","WEEKDAY",40,1
"288","72","WEEKENDS/HOLIDAY",20,1
"52","72","WEEKDAY",40,1
"95","72","WEEKDAY",60,1
"41","72","WEEKDAY",20,1
"41","72","WEEKENDS/HOLIDAY",20,1
"52","72","WEEKENDS/HOLIDAY",20,1
"48","72","WEEKDAY",20,1
"189","260","WEEKENDS/HOLIDAY",60,1
"314","260","WEEKENDS/HOLIDAY",40,1
"269","260","WEEKENDS/HOLIDAY",60,1
"269","260","WEEKDAY",20,1
"249","260","WEEKDAY",740,1
"157","260","WEEKDAY",20,1
"272","260","WEEKDAY",1220,1
"262","260","WEEKENDS/HOLIDAY",160,1
"249","260","WEEKENDS/HOLIDAY",640,1
"181","260","WEEKENDS/HOLIDAY",60,1
"201","260","WEEKDAY",80,1
"272","260","WEEKENDS/HOLIDAY",420,1
"202","260","WEEKDAY",160,1
"216","260","WEEKDAY",80,1
"189","260","WEEKDAY",40,1
"181","260","WEEKDAY",20,1
"201","260","WEEKENDS/HOLIDAY",40,1
"314","260","WEEKDAY",440,1
"262","260","WEEKDAY",160,1
"135","15","WEEKENDS/HOLIDAY",18,1
"130","15","WEEKDAY",2,1
"90","15","WEEKENDS/HOLIDAY",380,1
"149","15","WEEKENDS/HOLIDAY",8,1
"48","15","WEEKDAY",804,1
"130","15","WEEKENDS/HOLIDAY",10,1
"48","15","WEEKENDS/HOLIDAY",178,1
"90","15","WEEKDAY",600,1
"101","15","WEEKDAY",234,1
"101","15","WEEKENDS/HOLIDAY",90,1
"66","99","WEEKDAY",180,1
"5","99","WEEKDAY",18,1
"275","99","WEEKDAY",48,1
"156","99","WEEKDAY",18,1
"66","99","WEEKENDS/HOLIDAY",108,1
"275","99","WEEKENDS/HOLIDAY",6,1
"63","99","WEEKENDS/HOLIDAY",8,1
"156","99","WEEKENDS/HOLIDAY",90,1
"268","99","WEEKDAY",2,1
"198","99","WEEKENDS/HOLIDAY",18,1
"198","99","WEEKDAY",10,1
"268","99","WEEKENDS/HOLIDAY",4,1
"15","99","WEEKDAY",12,1
"10","99","WEEKDAY",2,1
"6","99","WEEKDAY",4,1
"178","144","WEEKDAY",40,1
"210","224","WEEKENDS/HOLIDAY",140,1
"206","224","WEEKDAY",1600,1
"206","224","WEEKENDS/HOLIDAY",520,1
"210","224","WEEKDAY",540,1
"35","97","WEEKENDS/HOLIDAY",18,1
"49","97","WEEKDAY",26,1
"129","97","WEEKDAY",54,1
"273","314","WEEKENDS/HOLIDAY",20,1
"276","314","WEEKDAY",20,1
"182","314","WEEKENDS/HOLIDAY",160,1
"182","314","WEEKDAY",380,1
"276","314","WEEKENDS/HOLIDAY",40,1
"275","316","WEEKDAY",20,1
"275","316","WEEKENDS/HOLIDAY",20,1
"186","225","WEEKDAY",120,1
"186","225","WEEKENDS/HOLIDAY",40,1
"163","225","WEEKDAY",20,1
"176","225","WEEKENDS/HOLIDAY",20,1
"272","225","WEEKDAY",80,1
"253","225","WEEKDAY",20,1
"272","225","WEEKENDS/HOLIDAY",20,1
"190","225","WEEKDAY",100,1
"225","225","WEEKDAY",80,1
"225","225","WEEKENDS/HOLIDAY",20,1
"190","225","WEEKENDS/HOLIDAY",60,1
"176","225","WEEKDAY",60,1
"300","291","WEEKENDS/HOLIDAY",240,1
"82","291","WEEKENDS/HOLIDAY",80,1
"306","291","WEEKDAY",420,1
"308","291","WEEKDAY",60,1
"313","291","WEEKDAY",60,1
"107","291","WEEKDAY",20,1
"121","291","WEEKDAY",200,1
"287","291","WEEKDAY",380,1
"306","291","WEEKENDS/HOLIDAY",20,1
"287","291","WEEKENDS/HOLIDAY",60,1
"308","291","WEEKENDS/HOLIDAY",20,1
"300","291","WEEKDAY",680,1
"290","291","WEEKDAY",120,1
"121","291","WEEKENDS/HOLIDAY",40,1
"290","291","WEEKENDS/HOLIDAY",100,1
"291","291","WEEKDAY",40,1
"272","205","WEEKENDS/HOLIDAY",40,1
"293","205","WEEKDAY",40,1
"288","205","WEEKDAY",20,1
"70","205","WEEKENDS/HOLIDAY",4,1
"288","205","WEEKENDS/HOLIDAY",20,1
"272","205","WEEKDAY",120,1
"291","300","WEEKDAY",80,1
"308","300","WEEKENDS/HOLIDAY",1000,1
"308","300","WEEKDAY",3180,1
"311","300","WEEKDAY",20,1
"306","300","WEEKDAY",20,1
"291","300","WEEKENDS/HOLIDAY",100,1
"300","300","WEEKENDS/HOLIDAY",520,1
"300","300","WEEKDAY",1440,1
"320","308","WEEKENDS/HOLIDAY",60,1
"269","308","WEEKDAY",60,1
"59","308","WEEKENDS/HOLIDAY",80,1
"236","308","WEEKENDS/HOLIDAY",80,1
"320","308","WEEKDAY",640,1
"59","308","WEEKDAY",80,1
"236","308","WEEKDAY",120,1
"296","321","WEEKENDS/HOLIDAY",20,1
"208","272","WEEKDAY",1320,1
"262","272","WEEKENDS/HOLIDAY",100,1
"273","272","WEEKDAY",2220,1
"156","272","WEEKDAY",20,1
"218","272","WEEKDAY",440,1
"263","272","WEEKDAY",180,1
"225","272","WEEKENDS/HOLIDAY",20,1
"260","272","WEEKENDS/HOLIDAY",3300,1
"263","272","WEEKENDS/HOLIDAY",40,1
"202","272","WEEKENDS/HOLIDAY",240,1
"243","272","WEEKDAY",160,1
"243","272","WEEKENDS/HOLIDAY",60,1
"248","272","WEEKDAY",260,1
"182","272","WEEKENDS/HOLIDAY",300,1
"182","272","WEEKDAY",360,1
"34","272","WEEKDAY",280,1
"208","272","WEEKENDS/HOLIDAY",800,1
"244","272","WEEKENDS/HOLIDAY",100,1
"244","272","WEEKDAY",60,1
"186","272","WEEKDAY",80,1
"218","272","WEEKENDS/HOLIDAY",60,1
"248","272","WEEKENDS/HOLIDAY",80,1
"225","272","WEEKDAY",620,1
"132","272","WEEKENDS/HOLIDAY",20,1
"267","272","WEEKENDS/HOLIDAY",260,1
"132","272","WEEKDAY",60,1
"260","272","WEEKDAY",5920,1
"272","272","WEEKENDS/HOLIDAY",800,1
"34","272","WEEKENDS/HOLIDAY",360,1
"267","272","WEEKDAY",500,1
"202","272","WEEKDAY",1400,1
"272","272","WEEKDAY",1660,1
"20","272","WEEKDAY",20,1
"273","272","WEEKENDS/HOLIDAY",700,1
"238","261","WEEKDAY",140,1
"220","223","WEEKDAY",620,1
"297","223","WEEKDAY",20,1
"11","223","WEEKDAY",1260,1
"57","223","WEEKDAY",120,1
"57","223","WEEKENDS/HOLIDAY",20,1
"268","223","WEEKDAY",460,1
"223","223","WEEKDAY",20,1
"223","223","WEEKENDS/HOLIDAY",20,1
"173","223","WEEKENDS/HOLIDAY",40,1
"268","223","WEEKENDS/HOLIDAY",100,1
"220","223","WEEKENDS/HOLIDAY",140,1
"219","223","WEEKENDS/HOLIDAY",20,1
"219","223","WEEKDAY",880,1
"113","138","WEEKDAY",1280,1
"113","138","WEEKENDS/HOLIDAY",180,1
"228","138","WEEKDAY",20,1
"176","138","WEEKDAY",440,1
"200","138","WEEKDAY",20,1
"176","138","WEEKENDS/HOLIDAY",40,1
"283","323","WEEKDAY",100,1
"320","323","WEEKDAY",240,1
"320","323","WEEKENDS/HOLIDAY",40,1
"283","323","WEEKENDS/HOLIDAY",40,1
"300","323","WEEKDAY",20,1
"294","323","WEEKDAY",60,1
"287","299","WEEKENDS/HOLIDAY",40,1
"287","299","WEEKDAY",540,1
"290","299","WEEKDAY",55380,1
"290","299","WEEKENDS/HOLIDAY",3500,1
"288","294","WEEKENDS/HOLIDAY",20,1
"306","294","WEEKDAY",260,1
"288","294","WEEKDAY",160,1
"189","180","WEEKENDS/HOLIDAY",100,1
"180","180","WEEKENDS/HOLIDAY",360,1
"180","180","WEEKDAY",1200,1
"145","180","WEEKDAY",520,1
"69","180","WEEKDAY",40,1
"239","180","WEEKDAY",60,1
"108","180","WEEKENDS/HOLIDAY",40,1
"83","180","WEEKDAY",20,1
"269","180","WEEKENDS/HOLIDAY",160,1
"204","180","WEEKENDS/HOLIDAY",20,1
"208","180","WEEKDAY",100,1
"269","180","WEEKDAY",200,1
"190","180","WEEKDAY",1100,1
"204","180","WEEKDAY",40,1
"190","180","WEEKENDS/HOLIDAY",220,1
"200","180","WEEKDAY",60,1
"266","180","WEEKDAY",40,1
"189","180","WEEKDAY",180,1
"200","180","WEEKENDS/HOLIDAY",160,1
"145","180","WEEKENDS/HOLIDAY",120,1
"239","180","WEEKENDS/HOLIDAY",160,1
"249","180","WEEKENDS/HOLIDAY",160,1
"108","180","WEEKDAY",20,1
"238","180","WEEKENDS/HOLIDAY",340,1
"249","180","WEEKDAY",240,1
"208","180","WEEKENDS/HOLIDAY",20,1
"246","180","WEEKENDS/HOLIDAY",20,1
"238","180","WEEKDAY",560,1
"163","242","WEEKENDS/HOLIDAY",20,1
"180","242","WEEKDAY",420,1
"109","242","WEEKENDS/HOLIDAY",60,1
"109","242","WEEKDAY",220,1
"180","242","WEEKENDS/HOLIDAY",220,1
"176","242","WEEKDAY",60,1
"48","242","WEEKDAY",20,1
"157","242","WEEKDAY",280,1
"157","242","WEEKENDS/HOLIDAY",40,1
"45","242","WEEKENDS/HOLIDAY",80,1
"263","242","WEEKENDS/HOLIDAY",20,1
"242","242","WEEKDAY",1300,1
"202","242","WEEKENDS/HOLIDAY",20,1
"195","242","WEEKENDS/HOLIDAY",20,1
"77","242","WEEKDAY",20,1
"159","242","WEEKDAY",20,1
"176","242","WEEKENDS/HOLIDAY",20,1
"238","242","WEEKENDS/HOLIDAY",80,1
"238","242","WEEKDAY",260,1
"155","242","WEEKDAY",20,1
"242","242","WEEKENDS/HOLIDAY",480,1
"208","242","WEEKDAY",200,1
"202","242","WEEKDAY",2000,1
"180","253","WEEKDAY",80,1
"208","253","WEEKENDS/HOLIDAY",60,1
"249","253","WEEKENDS/HOLIDAY",200,1
"180","253","WEEKENDS/HOLIDAY",60,1
"218","253","WEEKENDS/HOLIDAY",120,1
"218","253","WEEKDAY",600,1
"208","253","WEEKDAY",180,1
"249","253","WEEKDAY",1020,1
"242","253","WEEKDAY",140,1
"242","253","WEEKENDS/HOLIDAY",20,1
"272","251","WEEKDAY",460,1
"217","251","WEEKDAY",40,1
"218","251","WEEKDAY",1160,1
"88","251","WEEKDAY",20,1
"273","251","WEEKDAY",80,1
"235","251","WEEKENDS/HOLIDAY",20,1
"235","251","WEEKDAY",20,1
"218","251","WEEKENDS/HOLIDAY",60,1
"272","251","WEEKENDS/HOLIDAY",60,1
"195","251","WEEKDAY",120,1
"241","241","WEEKENDS/HOLIDAY",60,1
"241","241","WEEKDAY",60,1
"205","241","WEEKENDS/HOLIDAY",60,1
"205","241","WEEKDAY",140,1
"248","241","WEEKDAY",260,1
"121","241","WEEKDAY",40,1
"32","241","WEEKDAY",160,1
"181","241","WEEKENDS/HOLIDAY",40,1
"101","241","WEEKDAY",20,1
"248","241","WEEKENDS/HOLIDAY",240,1
"124","124","WEEKENDS/HOLIDAY",20,1
"124","124","WEEKDAY",140,1
"269","77","WEEKENDS/HOLIDAY",20,1
"269","77","WEEKDAY",60,1
"69","77","WEEKENDS/HOLIDAY",20,1
"258","214","WEEKDAY",40,1
"199","214","WEEKDAY",140,1
"200","214","WEEKENDS/HOLIDAY",120,1
"182","214","WEEKDAY",120,1
"246","214","WEEKENDS/HOLIDAY",20,1
"200","214","WEEKDAY",760,1
"167","214","WEEKDAY",60,1
"167","214","WEEKENDS/HOLIDAY",40,1
"221","214","WEEKDAY",20,1
"189","214","WEEKENDS/HOLIDAY",320,1
"189","214","WEEKDAY",1120,1
"213","214","WEEKDAY",340,1
"232","214","WEEKDAY",880,1
"232","214","WEEKENDS/HOLIDAY",160,1
"258","214","WEEKENDS/HOLIDAY",40,1
"199","214","WEEKENDS/HOLIDAY",60,1
"24","32","WEEKDAY",440,1
"148","32","WEEKDAY",54,1
"24","32","WEEKENDS/HOLIDAY",20,1
"63","32","WEEKENDS/HOLIDAY",18,1
"9","32","WEEKDAY",20,1
"63","32","WEEKDAY",108,1
"129","32","WEEKDAY",20,1
"29","32","WEEKDAY",40,1
"159","129","WEEKDAY",40,1
"240","129","WEEKDAY",40,1
"78","129","WEEKDAY",120,1
"192","129","WEEKDAY",480,1
"24","129","WEEKDAY",20,1
"130","129","WEEKDAY",100,1
"236","129","WEEKENDS/HOLIDAY",60,1
"238","129","WEEKDAY",180,1
"72","129","WEEKDAY",60,1
"164","129","WEEKDAY",40,1
"236","129","WEEKDAY",20,1
"210","53","WEEKENDS/HOLIDAY",36,1
"121","53","WEEKDAY",232,1
"103","53","WEEKDAY",36,1
"291","53","WEEKDAY",2,1
"96","53","WEEKENDS/HOLIDAY",36,1
"96","53","WEEKDAY",288,1
"61","53","WEEKENDS/HOLIDAY",16,1
"171","53","WEEKDAY",72,1
"121","53","WEEKENDS/HOLIDAY",54,1
"210","53","WEEKDAY",36,1
"101","53","WEEKDAY",724,1
"211","53","WEEKDAY",4,1
