X1,DAY_TYPE,TIME_PER_HOUR,TOTAL_TRIPS,BusStopCode_x,BusStopCode_y
1178,WEEKDAY,13,4,52099,2029
1179,WEEKENDS/HOLIDAY,17,160,11069,11149
1180,WEEKDAY,17,120,11069,11149
1181,WEEKENDS/HOLIDAY,20,20,83029,81119
1182,WEEKDAY,20,140,83029,81119
1183,WEEKDAY,13,80,16179,18319
1184,WEEKENDS/HOLIDAY,8,20,45049,43099
1185,WEEKDAY,22,80,27099,22501
1186,WEEKENDS/HOLIDAY,22,40,27099,22501
1187,WEEKENDS/HOLIDAY,10,20,16029,91091
1188,WEEKDAY,9,20,76111,54009
1189,WEEKENDS/HOLIDAY,9,20,76111,54009
1190,WEEKENDS/HOLIDAY,15,80,59069,59431
1191,WEEKDAY,15,400,59069,59431
1192,WEEKENDS/HOLIDAY,11,260,8121,10379
1193,WEEKDAY,11,260,8121,10379
1194,WEEKDAY,22,18,12109,6049
1195,WEEKENDS/HOLIDAY,15,20,41019,63361
1196,WEEKDAY,10,40,40181,48011
1197,WEEKENDS/HOLIDAY,17,20,7329,8031
1198,WEEKDAY,17,54,7329,8031
1199,WEEKDAY,16,20,4249,10149
1200,WEEKENDS/HOLIDAY,19,120,15151,15221
1201,WEEKDAY,19,1740,15151,15221
1202,WEEKENDS/HOLIDAY,15,140,46281,59059
1203,WEEKDAY,15,160,46281,59059
1204,WEEKENDS/HOLIDAY,11,220,13099,53231
1205,WEEKDAY,11,160,13099,53231
1206,WEEKDAY,20,20,28409,22441
1207,WEEKENDS/HOLIDAY,7,40,47051,47081
1208,WEEKDAY,7,240,47051,47081
1209,WEEKENDS/HOLIDAY,14,40,80101,60201
1210,WEEKDAY,14,20,80101,60201
1211,WEEKENDS/HOLIDAY,11,8,92129,1229
1212,WEEKDAY,11,6,92129,1229
1213,WEEKENDS/HOLIDAY,19,160,4111,13139
1214,WEEKDAY,19,480,4111,13139
1215,WEEKDAY,10,440,11261,11281
1216,WEEKENDS/HOLIDAY,10,80,11261,11281
1217,WEEKDAY,18,380,52509,64609
1218,WEEKENDS/HOLIDAY,18,100,52509,64609
1219,WEEKDAY,22,640,8058,60121
1220,WEEKENDS/HOLIDAY,22,160,8058,60121
1221,WEEKENDS/HOLIDAY,11,60,48079,48111
1222,WEEKDAY,11,100,48079,48111
1223,WEEKENDS/HOLIDAY,10,320,84511,84461
1224,WEEKDAY,10,1060,84511,84461
1225,WEEKENDS/HOLIDAY,16,120,78069,84071
1226,WEEKDAY,16,40,78069,84071
1227,WEEKENDS/HOLIDAY,7,16,63209,7329
1228,WEEKDAY,7,48,63209,7329
1229,WEEKDAY,8,20,4222,70281
1230,WEEKDAY,11,820,80279,91051
1231,WEEKENDS/HOLIDAY,11,450,80279,91051
1232,WEEKENDS/HOLIDAY,11,450,80279,91051
1233,WEEKDAY,11,820,80279,91051
1234,WEEKENDS/HOLIDAY,14,126,1059,5049
1235,WEEKDAY,14,232,1059,5049
1236,WEEKDAY,20,20,71069,54381
1237,WEEKDAY,23,20,84119,76219
1238,WEEKDAY,16,80,82179,81199
1239,WEEKDAY,23,36,52279,7569
1240,WEEKDAY,22,20,75061,96269
1241,WEEKDAY,22,20,98291,72051
1242,WEEKDAY,15,20,21029,28221
1243,WEEKDAY,18,20,92141,94021
1244,WEEKENDS/HOLIDAY,23,100,65061,77009
1245,WEEKDAY,23,320,65061,77009
1246,WEEKENDS/HOLIDAY,6,16,11401,1549
1247,WEEKENDS/HOLIDAY,6,2,11401,1549
1248,WEEKDAY,6,4,11401,1549
1249,WEEKDAY,6,32,11401,1549
1250,WEEKDAY,21,20,64429,70269
1251,WEEKENDS/HOLIDAY,21,20,64429,70269
1252,WEEKDAY,7,360,51021,53131
1253,WEEKENDS/HOLIDAY,7,40,51021,53131
1254,WEEKENDS/HOLIDAY,14,34,82069,1229
1255,WEEKDAY,14,50,82069,1229
1256,WEEKENDS/HOLIDAY,13,60,53159,41031
1257,WEEKDAY,13,60,53159,41031
1258,WEEKENDS/HOLIDAY,17,120,1112,40271
1259,WEEKDAY,17,360,1112,40271
1260,WEEKENDS/HOLIDAY,11,20,23399,22391
1261,WEEKDAY,11,140,23399,22391
1262,WEEKENDS/HOLIDAY,6,20,9169,66021
1263,WEEKDAY,16,20,17029,14069
1264,WEEKDAY,21,100,6131,51011
1265,WEEKENDS/HOLIDAY,21,20,6131,51011
1266,WEEKENDS/HOLIDAY,9,40,44259,44521
1267,WEEKDAY,9,280,44259,44521
1268,WEEKDAY,7,2,11309,9169
1269,WEEKDAY,9,20,66589,66569
1270,WEEKENDS/HOLIDAY,9,40,66589,66569
1271,WEEKDAY,18,10,9219,16021
1272,WEEKENDS/HOLIDAY,18,20,9219,16021
1273,WEEKENDS/HOLIDAY,18,20,9219,16021
1274,WEEKDAY,18,10,9219,16021
1275,WEEKDAY,20,20,52361,66111
1276,WEEKENDS/HOLIDAY,10,60,10281,42031
1277,WEEKDAY,10,100,10281,42031
1278,WEEKDAY,22,180,8121,54247
1279,WEEKENDS/HOLIDAY,22,200,8121,54247
1280,WEEKDAY,17,60,55301,81111
1281,WEEKDAY,11,20,93201,80049
1282,WEEKENDS/HOLIDAY,11,80,93201,80049
1283,WEEKENDS/HOLIDAY,19,20,92149,70211
1284,WEEKDAY,19,20,92149,70211
1285,WEEKDAY,17,80,64239,70149
1286,WEEKENDS/HOLIDAY,16,120,28319,20149
1287,WEEKDAY,16,40,28319,20149
1288,WEEKDAY,0,40,40181,54011
1289,WEEKDAY,12,180,8031,12021
1290,WEEKENDS/HOLIDAY,12,80,8031,12021
1291,WEEKENDS/HOLIDAY,23,18,67009,5029
1292,WEEKENDS/HOLIDAY,22,4,44861,9047
1293,WEEKDAY,22,8,44861,9047
1294,WEEKDAY,5,20,27409,22169
1295,WEEKDAY,20,80,6171,40181
1296,WEEKENDS/HOLIDAY,20,80,6171,40181
1297,WEEKDAY,17,20,76249,84539
1298,WEEKENDS/HOLIDAY,20,260,7111,83081
1299,WEEKDAY,20,220,7111,83081
1300,WEEKENDS/HOLIDAY,10,160,62029,81219
1301,WEEKDAY,10,240,62029,81219
1302,WEEKDAY,8,120,72049,76061
1303,WEEKENDS/HOLIDAY,8,60,72049,76061
1304,WEEKDAY,21,40,78089,77239
1305,WEEKDAY,20,20,70241,82011
1306,WEEKENDS/HOLIDAY,21,20,43811,17189
1307,WEEKDAY,21,240,43811,17189
1308,WEEKDAY,8,46,14471,5641
1309,WEEKENDS/HOLIDAY,16,80,44521,30039
1310,WEEKDAY,13,580,43649,44291
1311,WEEKENDS/HOLIDAY,13,200,43649,44291
1312,WEEKENDS/HOLIDAY,15,20,50169,11139
1313,WEEKDAY,21,100,75231,96119
1314,WEEKDAY,14,240,45139,43119
1315,WEEKENDS/HOLIDAY,14,80,45139,43119
1316,WEEKDAY,18,80,4249,11111
1317,WEEKDAY,17,28,17009,7031
1318,WEEKENDS/HOLIDAY,17,4,17009,7031
1319,WEEKDAY,18,160,15139,18251
1320,WEEKENDS/HOLIDAY,19,30,10079,2111
1321,WEEKDAY,19,20,10079,2111
1322,WEEKDAY,13,2620,59009,59039
1323,WEEKENDS/HOLIDAY,13,15,59039,59009
1324,WEEKENDS/HOLIDAY,13,1000,59009,59039
1325,WEEKENDS/HOLIDAY,13,5,59039,59009
1326,WEEKENDS/HOLIDAY,10,18,20181,1311
1327,WEEKDAY,10,18,20181,1311
1328,WEEKENDS/HOLIDAY,11,20,63069,66039
1329,WEEKDAY,11,40,63069,66039
1330,WEEKENDS/HOLIDAY,12,100,18079,11511
1331,WEEKDAY,12,1240,18079,11511
1332,WEEKENDS/HOLIDAY,13,160,66051,60179
1333,WEEKDAY,13,120,66051,60179
1334,WEEKENDS/HOLIDAY,16,20,63331,92279
1335,WEEKDAY,19,460,9179,80119
1336,WEEKENDS/HOLIDAY,19,120,9179,80119
1337,WEEKDAY,11,260,27359,28289
1338,WEEKENDS/HOLIDAY,11,120,27359,28289
1339,WEEKDAY,16,20,53079,11029
1340,WEEKDAY,15,20,23131,25381
1341,WEEKDAY,19,100,95909,84069
1342,WEEKDAY,15,80,11031,12091
1343,WEEKENDS/HOLIDAY,20,468,8057,2151
1344,WEEKDAY,20,1458,8057,2151
1345,WEEKENDS/HOLIDAY,8,20,64359,62189
1346,WEEKDAY,6,36,66371,59661
1347,WEEKDAY,6,4,66371,59661
1348,WEEKENDS/HOLIDAY,15,16,80151,62149
1349,WEEKDAY,15,16,80151,62149
1350,WEEKENDS/HOLIDAY,15,4,80151,62149
1351,WEEKDAY,15,4,80151,62149
1352,WEEKENDS/HOLIDAY,14,36,17049,8057
1353,WEEKDAY,14,18,17049,8057
1354,WEEKDAY,7,20,42301,43511
1355,WEEKDAY,15,20,51021,63211
1356,WEEKDAY,12,20,58451,47599
1357,WEEKENDS/HOLIDAY,11,60,80089,42071
1358,WEEKDAY,11,40,80089,42071
1359,WEEKDAY,21,140,28509,43479
1360,WEEKENDS/HOLIDAY,21,20,28509,43479
1361,WEEKDAY,9,20,14139,52509
1362,WEEKENDS/HOLIDAY,16,75,58371,59009
1363,WEEKDAY,16,405,58371,59009
1364,WEEKENDS/HOLIDAY,16,225,58371,59009
1365,WEEKDAY,16,135,58371,59009
1366,WEEKDAY,14,40,3218,12021
1367,WEEKDAY,17,19,59251,58199
1368,WEEKDAY,17,1,59251,58199
1369,WEEKENDS/HOLIDAY,17,1,59251,58199
1370,WEEKENDS/HOLIDAY,17,19,59251,58199
1371,WEEKDAY,13,360,11561,11599
1372,WEEKENDS/HOLIDAY,13,80,11561,11599
1373,WEEKENDS/HOLIDAY,12,20,4229,10051
1374,WEEKDAY,12,200,4229,10051
1375,WEEKDAY,18,300,16009,14169
1376,WEEKENDS/HOLIDAY,19,100,71179,60089
1377,WEEKDAY,19,2240,71179,60089
1378,WEEKDAY,10,440,53279,52279
1379,WEEKENDS/HOLIDAY,10,100,53279,52279
1380,WEEKDAY,7,20,57011,58169
1381,WEEKDAY,9,200,70191,75009
1382,WEEKENDS/HOLIDAY,9,180,70191,75009
1383,WEEKDAY,14,500,64461,53231
1384,WEEKENDS/HOLIDAY,14,380,64461,53231
1385,WEEKDAY,21,280,7529,10441
1386,WEEKENDS/HOLIDAY,21,80,7529,10441
1387,WEEKDAY,18,800,16131,17121
1388,WEEKDAY,22,580,75009,85099
1389,WEEKENDS/HOLIDAY,22,340,75009,85099
1390,WEEKENDS/HOLIDAY,18,100,71081,84321
1391,WEEKDAY,18,1760,71081,84321
1392,WEEKDAY,20,900,52231,52369
1393,WEEKENDS/HOLIDAY,20,180,52231,52369
1394,WEEKDAY,7,540,52079,11029
1395,WEEKENDS/HOLIDAY,7,40,52079,11029
1396,WEEKDAY,15,1040,7329,50251
1397,WEEKENDS/HOLIDAY,15,540,7329,50251
1398,WEEKDAY,17,1400,54601,54571
1399,WEEKENDS/HOLIDAY,17,60,54601,54571
1400,WEEKENDS/HOLIDAY,6,20,64109,63341
1401,WEEKDAY,6,40,64109,63341
1402,WEEKDAY,10,5380,75009,76279
1403,WEEKENDS/HOLIDAY,10,20,76279,75009
1404,WEEKENDS/HOLIDAY,10,2900,75009,76279
1405,WEEKDAY,10,160,76279,75009
1406,WEEKDAY,22,180,67489,67281
1407,WEEKENDS/HOLIDAY,23,20,54229,40019
1408,WEEKDAY,23,40,54229,40019
1409,WEEKENDS/HOLIDAY,19,70,78049,76239
1410,WEEKDAY,19,120,78049,76239
1411,WEEKDAY,19,120,78049,76239
1412,WEEKENDS/HOLIDAY,19,70,78049,76239
1413,WEEKDAY,5,20,21669,81111
1414,WEEKDAY,15,560,64361,65021
1415,WEEKENDS/HOLIDAY,15,300,64361,65021
1416,WEEKENDS/HOLIDAY,12,420,67201,65019
1417,WEEKDAY,12,1220,67201,65019
1418,WEEKDAY,8,288,92139,1319
1419,WEEKENDS/HOLIDAY,8,36,92139,1319
1420,WEEKENDS/HOLIDAY,8,8,82059,9047
1421,WEEKDAY,8,8,82059,9047
1422,WEEKDAY,6,20,84139,92171
1423,WEEKDAY,7,40,75151,76369
1424,WEEKENDS/HOLIDAY,7,20,75151,76369
1425,WEEKDAY,6,20,92241,84089
1426,WEEKENDS/HOLIDAY,6,60,92241,84089
1427,WEEKDAY,8,90,11159,5241
1428,WEEKDAY,8,24,10131,9048
1429,WEEKENDS/HOLIDAY,8,6,10131,9048
1430,WEEKDAY,20,120,98019,96251
1431,WEEKENDS/HOLIDAY,20,80,98019,96251
1432,WEEKDAY,6,40,62011,63041
1433,WEEKENDS/HOLIDAY,8,60,83119,81049
1434,WEEKDAY,8,340,83119,81049
1435,WEEKDAY,18,60,12081,53389
1436,WEEKENDS/HOLIDAY,22,20,17141,44739
1437,WEEKDAY,22,40,17141,44739
1438,WEEKENDS/HOLIDAY,23,40,46411,46441
1439,WEEKDAY,23,140,46411,46441
1440,WEEKDAY,12,20,19041,28521
1441,WEEKDAY,17,380,52099,50069
1442,WEEKENDS/HOLIDAY,17,80,52099,50069
1443,WEEKDAY,5,60,20181,20289
1444,WEEKDAY,9,40,11379,10471
1445,WEEKDAY,21,40,99049,84029
1446,WEEKENDS/HOLIDAY,12,20,44141,44801
1447,WEEKDAY,12,880,44141,44801
1448,WEEKENDS/HOLIDAY,19,6,11179,1621
1449,WEEKDAY,19,12,11179,1621
1450,WEEKDAY,19,20,1139,11281
1451,WEEKDAY,12,20,70291,67501
1452,WEEKDAY,21,200,15051,19089
1453,WEEKDAY,23,180,50221,7419
1454,WEEKENDS/HOLIDAY,23,180,50221,7419
1455,WEEKENDS/HOLIDAY,15,260,65309,67409
1456,WEEKDAY,15,500,65309,67409
1457,WEEKDAY,11,40,28081,44151
1458,WEEKDAY,5,100,17039,84009
1459,WEEKENDS/HOLIDAY,11,40,85081,97201
1460,WEEKDAY,13,40,82071,62121
1461,WEEKDAY,21,160,6081,12111
1462,WEEKENDS/HOLIDAY,21,20,6081,12111
1463,WEEKENDS/HOLIDAY,11,100,44009,45011
1464,WEEKDAY,11,200,44009,45011
1465,WEEKDAY,20,20,91099,76101
1466,WEEKENDS/HOLIDAY,20,40,91099,76101
1467,WEEKDAY,8,1240,78069,99009
1468,WEEKENDS/HOLIDAY,8,760,78069,99009
1469,WEEKENDS/HOLIDAY,8,120,54161,54189
1470,WEEKDAY,8,120,54161,54189
1471,WEEKDAY,16,40,23179,22289
1472,WEEKENDS/HOLIDAY,17,40,93061,84191
1473,WEEKDAY,17,140,93061,84191
1474,WEEKDAY,20,1080,67249,76191
1475,WEEKENDS/HOLIDAY,20,240,67249,76191
1476,WEEKENDS/HOLIDAY,21,60,64541,67209
1477,WEEKDAY,21,160,64541,67209
1478,WEEKENDS/HOLIDAY,14,880,58549,58051
1479,WEEKDAY,14,1220,58549,58051
1480,WEEKENDS/HOLIDAY,12,558,1039,5419
1481,WEEKDAY,12,1188,1039,5419
1482,WEEKDAY,7,480,28459,19049
1483,WEEKDAY,0,20,72059,84489
1484,WEEKDAY,0,20,72059,84489
1485,WEEKENDS/HOLIDAY,14,54,28631,8138
1486,WEEKDAY,14,36,28631,8138
1487,WEEKENDS/HOLIDAY,19,60,56059,50037
1488,WEEKDAY,19,140,56059,50037
1489,WEEKDAY,11,20,62059,72049
1490,WEEKENDS/HOLIDAY,15,16,80159,2051
1491,WEEKENDS/HOLIDAY,15,56,80159,2051
1492,WEEKENDS/HOLIDAY,8,40,54039,53019
1493,WEEKDAY,8,80,54039,53019
1494,WEEKENDS/HOLIDAY,11,26,4143,50021
1495,WEEKENDS/HOLIDAY,11,14,4143,50021
1496,WEEKDAY,19,240,84009,81069
1497,WEEKENDS/HOLIDAY,19,160,84009,81069
1498,WEEKDAY,22,100,20029,10099
1499,WEEKENDS/HOLIDAY,11,140,77139,75239
1500,WEEKDAY,11,1080,77139,75239
1501,WEEKDAY,17,2,2111,9212
1502,WEEKDAY,16,54,42149,5519
1503,WEEKENDS/HOLIDAY,14,40,70081,84709
1504,WEEKDAY,14,340,70081,84709
1505,WEEKDAY,18,500,72059,84621
1506,WEEKENDS/HOLIDAY,18,20,72059,84621
1507,WEEKDAY,16,140,17039,11021
1508,WEEKENDS/HOLIDAY,16,20,43041,45061
1509,WEEKDAY,14,360,28649,28471
1510,WEEKENDS/HOLIDAY,14,120,28649,28471
1511,WEEKENDS/HOLIDAY,16,80,46431,46279
1512,WEEKDAY,16,120,46431,46279
1513,WEEKENDS/HOLIDAY,23,20,21441,21239
1514,WEEKDAY,23,80,21441,21239
1515,WEEKENDS/HOLIDAY,9,4,82149,1019
1516,WEEKDAY,9,8,82149,1019
1517,WEEKDAY,19,20,60121,84209
1518,WEEKDAY,18,100,49139,49051
1519,WEEKENDS/HOLIDAY,18,20,49139,49051
1520,WEEKENDS/HOLIDAY,19,40,95039,84069
1521,WEEKDAY,19,40,95039,84069
1522,WEEKDAY,14,120,3031,80011
1523,WEEKENDS/HOLIDAY,14,140,24009,27399
1524,WEEKDAY,14,320,24009,27399
1525,WEEKDAY,10,20,12049,11449
1526,WEEKENDS/HOLIDAY,10,40,12049,11449
1527,WEEKENDS/HOLIDAY,7,40,59639,59051
1528,WEEKDAY,7,360,59639,59051
1529,WEEKENDS/HOLIDAY,10,260,20199,20261
1530,WEEKDAY,10,700,20199,20261
1531,WEEKDAY,17,340,15199,14119
1532,WEEKENDS/HOLIDAY,17,40,15199,14119
1533,WEEKDAY,16,60,21361,17129
1534,WEEKENDS/HOLIDAY,18,1700,28389,28091
1535,WEEKDAY,18,6000,28389,28091
1536,WEEKENDS/HOLIDAY,8,1710,55509,55239
1537,WEEKDAY,8,3101,55509,55239
1538,WEEKENDS/HOLIDAY,8,90,55509,55239
1539,WEEKDAY,8,58919,55509,55239
1540,WEEKENDS/HOLIDAY,14,40,82099,84159
1541,WEEKDAY,14,20,82099,84159
1542,WEEKDAY,10,40,96161,75069
1543,WEEKENDS/HOLIDAY,10,40,96161,75069
1544,WEEKENDS/HOLIDAY,22,160,67609,67579
1545,WEEKDAY,22,640,67609,67579
1546,WEEKDAY,20,40,14379,53071
1547,WEEKDAY,11,20,71129,13059
1548,WEEKDAY,19,2,54299,55231
1549,WEEKDAY,19,38,54299,55231
1550,WEEKDAY,8,380,75121,95029
1551,WEEKENDS/HOLIDAY,8,60,75121,95029
1552,WEEKENDS/HOLIDAY,10,40,72151,84401
1553,WEEKDAY,10,20,72151,84401
1554,WEEKDAY,23,40,11159,13051
1555,WEEKDAY,20,1152,7319,7518
1556,WEEKENDS/HOLIDAY,20,702,7319,7518
1557,WEEKENDS/HOLIDAY,21,8,3031,1611
1558,WEEKDAY,21,34,3031,1611
1559,WEEKDAY,6,18,80309,4121
1560,WEEKENDS/HOLIDAY,8,20,67271,64119
1561,WEEKDAY,8,320,67271,64119
1562,WEEKENDS/HOLIDAY,22,40,76279,84199
1563,WEEKDAY,22,60,76279,84199
1564,WEEKDAY,5,2,2101,2051
1565,WEEKENDS/HOLIDAY,9,20,54339,70181
1566,WEEKDAY,22,100,64109,66059
1567,WEEKENDS/HOLIDAY,22,20,64109,66059
1568,WEEKENDS/HOLIDAY,19,380,25551,24701
1569,WEEKDAY,19,3360,25551,24701
1570,WEEKDAY,14,60,54271,84661
1571,WEEKDAY,8,60,62141,64491
1572,WEEKDAY,8,2,50259,7249
1573,WEEKENDS/HOLIDAY,20,60,44259,45021
1574,WEEKDAY,20,380,44259,45021
1575,WEEKENDS/HOLIDAY,12,60,54509,54299
1576,WEEKDAY,12,60,21241,13019
1577,WEEKENDS/HOLIDAY,12,120,21241,13019
1578,WEEKENDS/HOLIDAY,14,80,17029,15149
1579,WEEKENDS/HOLIDAY,16,12,14209,8057
1580,WEEKDAY,16,12,14209,8057
1581,WEEKDAY,8,20,55019,54401
1582,WEEKENDS/HOLIDAY,9,20,84101,91091
1583,WEEKDAY,9,40,84101,91091
1584,WEEKDAY,9,500,40011,44229
1585,WEEKENDS/HOLIDAY,9,420,40011,44229
1586,WEEKENDS/HOLIDAY,17,20,21361,28269
1587,WEEKDAY,15,2,58009,8138
1588,WEEKDAY,20,133,64609,54399
1589,WEEKENDS/HOLIDAY,20,39,64609,54399
1590,WEEKENDS/HOLIDAY,20,21,64609,54399
1591,WEEKDAY,20,247,64609,54399
1592,WEEKDAY,11,35,50051,59009
1593,WEEKENDS/HOLIDAY,11,25,50051,59009
1594,WEEKDAY,11,105,50051,59009
1595,WEEKENDS/HOLIDAY,11,75,50051,59009
1596,WEEKDAY,11,20,14341,15051
1597,WEEKENDS/HOLIDAY,21,140,41021,11389
1598,WEEKDAY,21,340,41021,11389
1599,WEEKDAY,13,20,76351,76399
1600,WEEKDAY,15,20,64529,64019
1601,WEEKDAY,18,72,81029,4229
1602,WEEKENDS/HOLIDAY,18,18,81029,4229
1603,WEEKENDS/HOLIDAY,19,100,68011,67199
1604,WEEKENDS/HOLIDAY,9,28,92231,4121
1605,WEEKDAY,9,44,92231,4121
1606,WEEKENDS/HOLIDAY,13,6,4311,9212
1607,WEEKDAY,13,6,4311,9212
1608,WEEKDAY,17,8,40189,5069
1609,WEEKENDS/HOLIDAY,17,6,40189,5069
1610,WEEKENDS/HOLIDAY,22,60,60179,80119
1611,WEEKDAY,22,40,60179,80119
1612,WEEKENDS/HOLIDAY,11,360,58029,59009
1613,WEEKENDS/HOLIDAY,11,120,58029,59009
1614,WEEKDAY,11,720,58029,59009
1615,WEEKDAY,11,240,58029,59009
1616,WEEKDAY,8,60,54301,63391
1617,WEEKENDS/HOLIDAY,8,40,54301,63391
1618,WEEKDAY,17,60,58319,58341
1619,WEEKDAY,6,40,17379,43311
1620,WEEKENDS/HOLIDAY,6,20,17379,43311
1621,WEEKDAY,12,10,43539,9179
1622,WEEKENDS/HOLIDAY,12,4,43539,9179
1623,WEEKDAY,18,660,11171,12091
1624,WEEKENDS/HOLIDAY,18,80,7551,58011
1625,WEEKDAY,18,80,7551,58011
1626,WEEKENDS/HOLIDAY,18,20,3129,13171
1627,WEEKDAY,18,1340,3129,13171
1628,WEEKENDS/HOLIDAY,19,300,51071,54009
1629,WEEKDAY,19,940,51071,54009
1630,WEEKENDS/HOLIDAY,14,20,8031,44869
1631,WEEKDAY,14,120,8031,44869
1632,WEEKENDS/HOLIDAY,9,20,77011,66099
1633,WEEKDAY,17,20,52099,13059
1634,WEEKDAY,5,26,82029,6171
1635,WEEKENDS/HOLIDAY,5,14,82029,6171
1636,WEEKDAY,18,600,76351,76361
1637,WEEKENDS/HOLIDAY,18,20,76351,76361
1638,WEEKDAY,15,280,65191,64499
1639,WEEKENDS/HOLIDAY,15,220,65191,64499
1640,WEEKDAY,9,20,84231,80141
1641,WEEKDAY,11,100,83099,16061
1642,WEEKENDS/HOLIDAY,19,40,54049,43011
1643,WEEKDAY,19,160,23019,27399
1644,WEEKENDS/HOLIDAY,20,60,28409,28359
1645,WEEKDAY,20,80,28409,28359
1646,WEEKENDS/HOLIDAY,7,18,11519,1113
1647,WEEKDAY,7,18,11519,1113
1648,WEEKDAY,18,60,62041,67069
1649,WEEKDAY,10,20,77339,95129
1650,WEEKENDS/HOLIDAY,13,40,11149,52071
1651,WEEKDAY,10,54,17159,2049
1652,WEEKENDS/HOLIDAY,10,108,17159,2049
1653,WEEKDAY,23,20,70039,81211
1654,WEEKDAY,10,180,64621,66529
1655,WEEKENDS/HOLIDAY,10,60,64621,66529
1656,WEEKDAY,19,40,77009,70281
1657,WEEKDAY,15,20,50159,50351
1658,WEEKDAY,18,80,64391,70149
1659,WEEKENDS/HOLIDAY,18,80,64391,70149
1660,WEEKDAY,22,160,66059,66309
1661,WEEKENDS/HOLIDAY,22,120,66059,66309
1662,WEEKDAY,12,20,62031,64061
1663,WEEKDAY,10,4,40189,5069
1664,WEEKENDS/HOLIDAY,20,80,63349,65011
1665,WEEKDAY,20,520,63349,65011
1666,WEEKENDS/HOLIDAY,15,60,84149,76199
1667,WEEKDAY,15,60,84149,76199
1668,WEEKDAY,22,560,9037,44269
1669,WEEKENDS/HOLIDAY,22,460,9037,44269
1670,WEEKDAY,21,20,44131,44559
1671,WEEKENDS/HOLIDAY,22,40,98081,97201
1672,WEEKDAY,12,120,54471,85091
1673,WEEKDAY,21,400,83341,83329
1674,WEEKENDS/HOLIDAY,21,120,83341,83329
1675,WEEKDAY,14,80,77201,70079
1676,WEEKDAY,23,40,91041,84079
1677,WEEKENDS/HOLIDAY,23,20,91041,84079
1678,WEEKENDS/HOLIDAY,10,40,41051,11349
1679,WEEKDAY,10,140,41051,11349
1680,WEEKENDS/HOLIDAY,19,20,58029,58289
1681,WEEKDAY,14,2,64461,53211
1682,WEEKENDS/HOLIDAY,14,1,64461,53211
1683,WEEKENDS/HOLIDAY,14,19,64461,53211
1684,WEEKDAY,14,38,64461,53211
1685,WEEKENDS/HOLIDAY,9,160,75359,75039
1686,WEEKDAY,9,500,75359,75039
1687,WEEKENDS/HOLIDAY,10,20,60219,41081
1688,WEEKDAY,10,180,60219,41081
1689,WEEKDAY,20,20,28629,28039
1690,WEEKDAY,15,4,42109,11019
1691,WEEKDAY,15,76,42109,11019
1692,WEEKENDS/HOLIDAY,15,9,42109,11019
1693,WEEKENDS/HOLIDAY,15,171,42109,11019
1694,WEEKDAY,13,20,11021,42041
1695,WEEKDAY,6,80,60219,40271
1696,WEEKDAY,15,60,83059,59041
1697,WEEKENDS/HOLIDAY,13,40,44259,22511
1698,WEEKDAY,13,100,44259,22511
1699,WEEKENDS/HOLIDAY,15,20,63139,64411
1700,WEEKDAY,15,140,63139,64411
1701,WEEKDAY,21,18,10017,1621
1702,WEEKDAY,17,80,16249,16229
1703,WEEKENDS/HOLIDAY,17,80,16249,16229
1704,WEEKDAY,19,40,11379,10349
1705,WEEKENDS/HOLIDAY,12,20,81109,63181
1706,WEEKDAY,0,200,78219,76189
1707,WEEKENDS/HOLIDAY,0,60,78219,76189
1708,WEEKDAY,16,828,1119,4159
1709,WEEKENDS/HOLIDAY,16,702,1119,4159
1710,WEEKENDS/HOLIDAY,13,36,97049,1129
1711,WEEKDAY,13,90,97049,1129
1712,WEEKDAY,21,900,75239,84491
1713,WEEKENDS/HOLIDAY,21,200,75239,84491
1714,WEEKDAY,1,20,7011,54248
1715,WEEKENDS/HOLIDAY,7,40,75051,97051
1716,WEEKDAY,21,360,40011,51011
1717,WEEKENDS/HOLIDAY,21,300,40011,51011
1718,WEEKDAY,8,20,11061,45061
1719,WEEKDAY,16,920,53221,54311
1720,WEEKENDS/HOLIDAY,16,1200,53221,54311
1721,WEEKDAY,14,28,13199,6069
1722,WEEKENDS/HOLIDAY,14,12,13199,6069
1723,WEEKDAY,17,40,43021,43819
1724,WEEKDAY,12,20,41069,71011
1725,WEEKENDS/HOLIDAY,10,14,12119,9179
1726,WEEKDAY,10,38,12119,9179
1727,WEEKDAY,8,120,63021,77239
1728,WEEKENDS/HOLIDAY,8,20,63021,77239
1729,WEEKDAY,15,20,17221,81169
1730,WEEKDAY,15,20,84479,52039
1731,WEEKENDS/HOLIDAY,23,20,15041,17141
1732,WEEKDAY,23,40,15041,17141
1733,WEEKDAY,15,460,61039,70069
1734,WEEKENDS/HOLIDAY,15,300,61039,70069
1735,WEEKENDS/HOLIDAY,6,20,44299,42189
1736,WEEKDAY,12,4,42149,5629
1737,WEEKENDS/HOLIDAY,10,20,66329,66539
1738,WEEKDAY,10,120,66329,66539
1739,WEEKDAY,21,32,43279,18049
1740,WEEKDAY,21,8,43279,18049
1741,WEEKDAY,22,20,63071,71051
1742,WEEKDAY,16,260,71081,75351
1743,WEEKENDS/HOLIDAY,16,180,71081,75351
1744,WEEKDAY,23,160,54621,54091
1745,WEEKENDS/HOLIDAY,23,60,54621,54091
1746,WEEKDAY,17,60,1219,1019
1747,WEEKENDS/HOLIDAY,17,60,1219,1019
