"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","Description","RoadName","planning_area","combined.f"
103.8462112,1.387790028,0.0244006532625828,0.98635435857705,8.09122313034087e-05,0.125,"55221","Opp SMRT Buses AMK Depot","Ang Mo Kio St 64","Ang Mo Kio",-1.368951941683
103.8459157,1.38851043,0.0328642243056028,0.987081121184082,0.00811864630874427,0.25,"55229","SMRT Buses AMK Depot","Ang Mo Kio St 64","Ang Mo Kio",-0.65920596176286
103.8483169,1.385760939,0.0372596525530856,0.986827654926181,0.00488647641999825,0.125,"55231","Opp Sbst Ang Mo Kio Depot","Ang Mo Kio St 63","Ang Mo Kio",-1.35144545575478
103.8480411,1.386997778,0.032788185965145,0.986602862106347,0.011932458678359,0.125,"55239","Sbst Ang Mo Kio Depot","Ang Mo Kio St 63","Ang Mo Kio",-1.34889151633023
103.8407103,1.389329853,0.312979016950603,0.979411837209393,0.0166132345074033,0.125,"55241","Aft Yio Chu Kang Rd","Lentor Ave","Ang Mo Kio",-1.10786643447293
103.840852,1.389664059,0.572772745915188,0.987318101796898,7.57958622509341e-05,0.25,"55249","Bef Yio Chu Kang Rd","Lentor Ave","Ang Mo Kio",-0.246592384005377
103.8388558,1.390936005,0.313055055291061,0.979883615535945,0.0113033682869105,0.125,"55251","Countryside Est","Lentor Ave","Ang Mo Kio",-1.11280699080603
103.8387287,1.391413462,0.57269670757473,0.986842118284207,0.000111401699237273,0.125,"55259","Opp Countryside Est","Lentor Ave","Ang Mo Kio",-0.939991849076619
103.8364956,1.392424444,0.313131093631519,0.980355660311726,0.00769062367551595,0.125,"55261","Bullion Pk Condo","Lentor Ave","Ang Mo Kio",-1.11608945193831
103.8369165,1.39252555,0.572620669234272,0.986366404562091,0.000163733721398453,0.125,"55269","Opp Bullion Pk Condo","Lentor Ave","Ang Mo Kio",-0.940227335177813
103.8288132,1.398136957,0,0.981155284846434,0,0.125,"55281","Aft SLE","Lentor Ave","Yishun",-1.39576138993486
103.8290392,1.398443393,0,0,0.000163733721398466,0,"55289","LP 94","Lentor Ave","Yishun",-Inf
103.8444567,1.384251667,0.0453430318938167,0.98565101240956,0.0153396059045333,0.125,"55301","AMK Police Div HQ","Ang Mo Kio Ave 9","Ang Mo Kio",-1.33392647999367
103.8444475,1.384083333,0.0496903975831074,0.987784702120389,0.00602035110719029,0.25,"55309","Opp AMK Police Div HQ","Ang Mo Kio Ave 9","Ang Mo Kio",-0.644775995035512
103.8468397,1.384303578,0.0454190702342745,0.98612872908522,0.0104368125808216,0.25,"55311","Opp Yio Chu Kang Stadium","Ang Mo Kio Ave 9","Ang Mo Kio",-0.645306425090205
103.8467826,1.384086699,0.0373356908935434,0.987306042144801,0.00332467723705041,0.125,"55319","Yio Chu Kang Stadium","Ang Mo Kio Ave 9","Ang Mo Kio",-1.35268681467884
103.8472253,1.378363333,0,0,0,0,"55321","Opp Nanyang Poly","Ang Mo Kio Ave 8","Ang Mo Kio",-Inf
103.8472253,1.379019701,0.095206730521563,0.982875822449786,0.013430028015626,0.125,"55329","Nanyang Poly","Ang Mo Kio Ave 8","Ang Mo Kio",-1.29060953012979
103.837141,1.386922462,0,0,0,0,"55331","Aft Lentor Gr","Lentor Loop","Ang Mo Kio",-Inf
103.8371164,1.38708226,0,0,0,0,"55339","Aft Florissa Pk","Lentor Loop","Ang Mo Kio",-Inf
103.8366995,1.384985816,0,0,0,0,"55341","Opp Thomson Gr","Lentor Dr","Ang Mo Kio",-Inf
103.8364931,1.384791442,0,0,0,0,"55349","Thomson Gr","Lentor Dr","Ang Mo Kio",-Inf
103.836964,1.389736788,0,0,0,0,"55351","Opp Fudu Wk P/G","Lentor Rd","Ang Mo Kio",-Inf
103.838605,1.389836856,0,0,0,0,"55361","Countryside Gdn P/G","Lentor Loop","Ang Mo Kio",-Inf
103.8344045,1.388614367,0,0,0,0,"55371","Aft Lentor St","Lentor Loop","Ang Mo Kio",-Inf
103.8362464,1.38990417,0,0,0,0,"55381","Bef Bullion Pk","Lentor Loop","Ang Mo Kio",-Inf
103.8455559,1.381132415,0.344479485037978,0.988409171504412,0.0197389131452935,0.5,"55509","Yio Chu Kang Int","Ang Mo Kio Ave 8","Ang Mo Kio",0.309741292377047
103.828321,1.36865,0.0500372234751826,0.984720118640736,0.000436385934919121,0.125,"56011","Bef adana at thomson","Upp Thomson Rd","Ang Mo Kio",-1.34470173043166
103.8286291,1.369495535,0.0445306118785954,0.984909132826922,0.00252195239367307,0.125,"56019","Bef Ang Mo Kio Ave 1","Upp Thomson Rd","Ang Mo Kio",-1.34778201862191
103.8284292,1.37242859,0.0501132618156404,0.985193455788724,0.000296909727929266,0.125,"56021","Opp Sembawang Hills Fc","Upp Thomson Rd","Ang Mo Kio",-1.34453028104699
103.8287,1.373595,0.0444545735381376,0.984436116396324,0.00370666384294637,0.125,"56029","Bef Sembawang Hills Fc","Upp Thomson Rd","Ang Mo Kio",-1.34691211918696
103.8282253,1.376956667,0.0501893001560982,0.985667060300369,0.000202012437810067,0.25,"56031","Bef Yio Chu Kang Rd","Upp Thomson Rd","Ang Mo Kio",-0.651167027085031
103.8284839,1.376730556,0.0443785351976798,0.983963366786438,0.0054479049164744,0.125,"56039","Aft Yio Chu Kang Rd","Upp Thomson Rd","Ang Mo Kio",-1.34548987319782
103.8275778,1.379161667,0.071862485751138,0.971220772265335,0.00558025407925821,0.125,"56041","Opp Meadows @ Peirce","Upp Thomson Rd","Ang Mo Kio",-1.32582599115541
103.8276883,1.379456389,0.0470987252682814,0.98642904647223,7.4909799245977e-06,0.25,"56049","Meadows @ Peirce","Upp Thomson Rd","Ang Mo Kio",-0.653925071474833
103.825764,1.38249473,0.0719385240915958,0.971684464504518,0.0037967120107937,0.125,"56051","Opp Tagore Rd","Upp Thomson Rd","Ang Mo Kio",-1.32729506939385
103.8260455,1.382688058,0.0470226869278236,0.985955011638625,1.10099399593762e-05,0.125,"56059","Bef Tagore Rd","Upp Thomson Rd","Ang Mo Kio",-1.34738001902243
103.8228745,1.385147519,0.0720145624320536,0.972148415404467,0.00258321966852471,0.125,"56061","Aft Tagore Dr","Upp Thomson Rd","Ang Mo Kio",-1.32819849116404
103.8232088,1.385304995,0.0469466485873658,0.985481244533103,1.61819653942654e-05,0.125,"56069","Bef Tagore Dr","Upp Thomson Rd","Ang Mo Kio",-1.34768606038833
103.8196482,1.387177444,0.0720906007725114,0.972612625181674,0.00175757967338113,0.125,"56071","Bef Old Upp Thomson Rd","Upp Thomson Rd","Ang Mo Kio",-1.32871606022698
103.8195979,1.38756641,0.046870610246908,0.985007744928913,2.37835996370069e-05,0.125,"56079","Aft Old Upp Thomson Rd","Upp Thomson Rd","Ang Mo Kio",-1.34798959967855
103.8182131,1.391697967,0.0721666391129692,0.973077094052874,0.0011958279607118,0.125,"56081","Bef SLE","Upp Thomson Rd","Others",-1.32897062984043
103.8186111,1.392050912,0.0467945719064502,0.984534512599561,3.49561748472296e-05,0.125,"56089","Aft SLE","Upp Thomson Rd","Ang Mo Kio",-1.34828949570119
103.818459,1.3962,0.072242677453427,0.973541822235045,0.000813621443896857,0.125,"56091","Bef Springleaf Rd","Upp Thomson Rd","Yishun",-1.32904602798948
103.8188299,1.396068178,0.0467185335659924,0.984061547318809,5.13771749693066e-05,0.125,"56099","Aft Springleaf Rd","Upp Thomson Rd","Yishun",-1.34858407122235
103.8294408,1.378798333,0.0424186030558469,0.986017462290605,0.000142542638940449,0.125,"56191","Teachers' Housing Est","Yio Chu Kang Rd","Ang Mo Kio",-1.35162405788162
103.8300364,1.378923333,0.0611434835589117,0.984140196141718,0.00799961979043159,0.25,"56199","Aft Thomson Hills Dr","Yio Chu Kang Rd","Ang Mo Kio",-0.633793814161745
103.8322476,1.380593816,0.0424946413963047,0.986491532421018,9.69836393878707e-05,0.25,"56201","Aft Munshi Abdullah Ave","Yio Chu Kang Rd","Ang Mo Kio",-0.658210813951284
103.8324031,1.380318633,0.0610674452184539,0.983667613417266,0.0117575183056192,0.125,"56209","Bef Thomson Hills Dr","Yio Chu Kang Rd","Ang Mo Kio",-1.32352971946796
103.8332083,1.371991667,0,0,0,0,"56241","St. Nicholas Girls'","Ang Mo Kio Ave 2","Ang Mo Kio",-Inf
103.8330111,1.372958319,0,0,0,0,"56249","Opp St. Nicholas Girls'","Ang Mo Kio Ave 2","Ang Mo Kio",-Inf
103.8344186,1.376374722,0,0,0,0,"56251","Opp Horizon Gdns","Ang Mo Kio Ave 2","Ang Mo Kio",-Inf
103.8348403,1.376844444,0,0,0,0,"56259","Horizon Gdns","Ang Mo Kio Ave 2","Ang Mo Kio",-Inf
103.8317274,1.36786219,0.0274104916914563,0.987101376070821,0.000436385934919117,0.125,"56261","AFT Ang mo kio avenue 2","Ang Mo Kio Ave 1","Ang Mo Kio",-1.36528671811745
103.832334,1.367418354,0.0121104232139019,0.984908491485363,0.00662052197475404,0.125,"56269","BEF Ang mo kio avenue 2","Ang Mo Kio Ave 1","Bishan",-1.37523234728008
103.8323266,1.370231678,0,0,0,0,"56289","Bef Shangri-La Wk","Ang Mo Kio Ave 2","Ang Mo Kio",-Inf
103.8171721,1.400157254,0.0723187157938848,0.974006809945403,0.000553574490409795,0.25,"57011","Opp Springleaf Nature Pk","Upp Thomson Rd","Yishun",-0.635852220999493
103.8173447,1.400562609,0.0466424952255346,0.983588848860676,7.55120982018972e-05,0.125,"57019","Springleaf Nature Pk","Upp Thomson Rd","Yishun",-1.348870861231
103.8183424,1.404140741,0.042008026435753,0.974372305713619,0.000376642870872155,0.125,"57021","Forest Hills Condo","Sembawang Rd","Yishun",-1.35766479556038
103.8186226,1.403962906,0.0465664568850768,0.983116416999434,0.000110984634290647,0.125,"57029","Aft The Springside","Sembawang Rd","Yishun",-1.34914624303689
103.8201226,1.40705412,0.0420840647762108,0.974837757389251,0.00025626154137597,0.125,"57031","Nee Soon Driclad Ctr","Sembawang Rd","Yishun",-1.3574764497007
103.8199872,1.4061175,0.046490418544619,0.982644251509609,0.000163120736172503,0.125,"57039","SPIRITUAL GRACE PRESBY CH","Sembawang Rd","Yishun",-1.34940489279321
103.8219231,1.410692683,0.0421601031166685,0.975303469199447,0.000174356088132818,0.125,"57041","Nee Soon HQ 22 SIB","Sembawang Rd","Yishun",-1.35724957759747
103.8223353,1.410820278,0.0464143802041613,0.982172352165983,0.000239748274520359,0.125,"57049","Opp Nee Soon HQ 22 SIB","Sembawang Rd","Yishun",-1.34963898712562
103.8233905,1.415206,0.0422361414571262,0.975769441362346,0.000118628980789515,0.125,"57051","Aft Sembawang Air Base","Sembawang Rd","Others",-1.35699646575392
103.8235655,1.414727778,0.0463383418637035,0.981700718743589,0.000352372337718633,0.125,"57059","Opp Sembawang Air Base","Sembawang Rd","Yishun",-1.3498370306045
103.8245465,1.419905,0.042312179797584,0.976235674096331,8.07131843451213e-05,0.125,"57061","Dieppe Barracks","Sembawang Rd","Yishun",-1.35672547607571
103.8246055,1.418965927,0.0462623035232457,0.981229351017718,0.000517902640332676,0.125,"57069","Opp Dieppe Barracks","Sembawang Rd","Yishun",-1.3499821343226
103.8255225,1.424958,0.0423882181380417,0.97670216762003,5.49159074264368e-05,0.25,"57071","Opp Khatib Camp","Sembawang Rd","Yishun",-0.663295118395714
103.8256679,1.424438602,0.0461862651827879,0.980758248763909,0.000761192398359185,0.125,"57079","Khatib Camp","Sembawang Rd","Yishun",-1.35004948994401
103.8265547,1.427536111,0.0359528148288018,0.977147476531404,3.73638695206764e-05,0.125,"57081","Opp Blk 713","Sembawang Rd","Yishun",-1.36242744371289
103.8268567,1.427405009,0.0179885382635557,0.980293152075918,0.000542450379320735,0.25,"57089","Blk 713","Sembawang Rd","Yishun",-0.684678508470628
103.8265494,1.431236226,0.132137799143414,0.977614480287357,0.000501887654798602,0.125,"57111","Opp Blk 101","Sembawang Rd","Yishun",-1.27294076645784
103.8268877,1.431302571,0.0754029267767894,0.982222854423071,9.69813249235879e-05,0.25,"57119","Blk 101","Sembawang Rd","Yishun",-0.629283108786233
103.8263113,1.433450833,0.132213837483872,0.978086198397092,0.000341476008077418,0.125,"57121","Opp Blk 115B","Sembawang Rd","Others",-1.27279544883559
103.8264145,1.434186569,0.0753268884363316,0.981747518716762,0.000142539237234396,0.125,"57129","Blk 114","Sembawang Rd","Others",-1.3226952743104
103.8252975,1.438084138,0.132289875824329,0.978558183174923,0.000232334593165637,0.125,"57131","Opp Jln Kemuning","Sembawang Rd","Sembawang",-1.27259882389138
103.8255963,1.437956621,0.0404152521014566,0.981273889653196,6.06671973352116e-05,0.125,"57139","Aft Jln Kemuning","Sembawang Rd","Sembawang",-1.35602094555413
103.8169623,1.402482551,0,0,0,0,"57141","Bef Upp Thomson Rd","Mandai Rd","Yishun",-Inf
103.8168955,1.402368163,0.0282162471486902,0.00178848756694608,0.000376642870872161,0.125,"57149","Aft Upp Thomson Rd","Mandai Rd","Yishun",-2.0494525775341
103.8194139,1.447481793,0.0975660448367339,0.979970001641446,0.000120156537723623,0.25,"58009","Sembawang Int","Sembawang Vista","Sembawang",-0.609997476210483
103.8241875,1.441356114,0.132365914164787,0.979030434847039,0.000158076590754795,0.125,"58011","Opp Sembawang Shop Ctr","Sembawang Rd","Sembawang",-1.27236725890075
103.82473,1.440851088,0.0403392137609988,0.980800528607095,8.91661981328307e-05,0.125,"58019","Aft Sembawang Shop Ctr","Sembawang Rd","Sembawang",-1.35630448203296
103.8236786,1.44324137,0.132441952505245,0.979502953639886,0.000107552681691446,0.25,"58021","Opp The Nautical","Sembawang Rd","Sembawang",-0.57896471354912
103.8239851,1.443159194,0.040263175420541,0.980327435351028,0.000131052879293716,0.125,"58029","The Nautical","Sembawang Rd","Sembawang",-1.35657456053403
103.8268558,1.449393465,0.0108403570718,0.979313085865208,8.67392810519044e-05,0.125,"58041","Blk 590C","Sembawang Rd","Sembawang",-1.38582292637027
103.8270354,1.449195252,0.0387126716050318,0.980872169900133,1.71732702140627e-05,0.25,"58049","Opp Blk 590C","Sembawang Rd","Sembawang",-0.664757819767133
103.8284308,1.450879722,0.0109163954122577,0.979785127142686,5.90159633413319e-05,0.25,"58051","Blk 592C","Sembawang Rd","Sembawang",-0.692389788049933
103.828663,1.450790077,0.0386366332645741,0.980399355068085,2.52405794523948e-05,0.125,"58059","Opp Blk 592C","Sembawang Rd","Sembawang",-1.3582088589911
103.8311063,1.452964231,0,0,4.01534793332305e-05,0,"58061","Aft Durban Rd","Sembawang Rd","Sembawang",-Inf
103.831184,1.452713863,0.0161609545833431,0.979939717672988,5.55239069883074e-13,0.125,"58069","Opp Durban Rd","Sembawang Rd","Sembawang",-1.38034338658133
103.8338898,1.455284221,0,0,0,0,"58071","Bef Jln Basong","Sembawang Rd","Sembawang",-Inf
103.8338122,1.455004462,0,0,0,0,"58079","Aft Jln Basong","Sembawang Rd","Sembawang",-Inf
103.8359461,1.458251944,0,0,0,0,"58081","Opp Jln Janggus","Sembawang Rd","Sembawang",-Inf
103.8365422,1.458732559,0,0,0,0,"58089","Aft Andrews Ave","Sembawang Rd","Sembawang",-Inf
103.8379192,1.46211498,0,0,0,0,"58091","Sembawang Pk","Sembawang Rd","Sembawang",-Inf
103.8375658,1.461498762,0,0,0,0,"58099","Opp Sembawang Pk","Sembawang Rd","Sembawang",-Inf
103.8228228,1.446672778,0.0796627890587166,0.979951671739988,7.31770547668773e-05,0.125,"58101","Blk 311","Canberra Rd","Sembawang",-1.31964717107753
103.823093,1.446676079,0.0231938394759672,0.979854609657815,6.51303382120497e-05,0.125,"58109","Opp Blk 311","Canberra Rd","Sembawang",-1.37342405049406
103.8207523,1.450962723,0.0317819616639503,0.978089697134094,0.000127485894517832,0.375,"58111","Blk 351 CP","Canberra Rd","Sembawang",-0.267282828402435
103.8210232,1.450999255,0.0237145891798747,0.979071194388678,1.19941165953971e-12,0.25,"58119","Blk 502A","Canberra Rd","Sembawang",-0.680228953950999
103.8192948,1.453291155,0.0151933638492947,0.000962458650826294,8.67392810518068e-05,0.125,"58121","Blk 424A CP","Canberra Rd","Sembawang",-2.06331370977075
103.8198822,1.452842161,0.0236385508394169,0.978612286775594,1.76279307220675e-12,0.125,"58129","Blk 508 CP","Canberra Rd","Sembawang",-1.37368232134721
103.82046,1.456253333,0.0130274004285316,0.000824882683843159,5.90159633413201e-05,0.125,"58131","Aft Assyafaah Mque","Canberra Rd","Sembawang",-2.06561471110783
103.8207457,1.456375644,0.0235625124989591,0.978153631182893,2.59086987894361e-12,0.125,"58139","Bef Assyafaah Mque","Canberra Rd","Sembawang",-1.37398844009268
103.8165318,1.463365158,0.0414369647345987,0.977324141334626,5.59675415608735e-12,0.125,"58141","Sembawang Camp","Admiralty Rd West","Sembawang",-1.3570955984132
103.8178892,1.461903592,0.0086909564578692,0.000549812623774683,2.73197591173834e-05,0.125,"58149","Opp Sembawang Shipyard G 8","Admiralty Rd West","Sembawang",-2.07021115326516
103.8220134,1.448359043,0.13910238184957,0.98042471183147,0.000131540958937003,0.25,"58151","Bef Sembawang Stn","Canberra Rd","Sembawang",-0.572610938268257
103.8223561,1.448217087,0.0759281304916986,0.979521910929078,9.57259424623848e-05,0.25,"58159","Aft Admiral Hill","Canberra Rd","Sembawang",-0.630159617049599
103.8203735,1.460527557,0.0415130030750565,0.977782341318149,3.80794408401315e-12,0.25,"58161","Bef Sembawang Shipyard G 3","Admiralty Rd West","Sembawang",-0.663643707158272
103.8209245,1.459786963,0.0108599312980564,0.000687334008147425,4.01534793332604e-05,0.125,"58169","Aft HomeTeamNS Sembawang Resort","Admiralty Rd West","Sembawang",-2.06791290537432
103.8237988,1.458905808,0.0158568012215119,0.97810369222872,2.59087123480092e-12,0.125,"58171","Sembawang Corp Industries","Admiralty Rd West","Sembawang",-1.3815704915428
103.82351,1.458556453,0,0,0,0,"58179","Opp Sembawang Corp Industries","Admiralty Rd West","Sembawang",-Inf
103.8262572,1.45964275,0.0159328395619697,0.978562320385329,1.7627924285643e-12,0.125,"58181","Sembawang Drug Rehab Ctr","Admiralty Rd West","Sembawang",-1.38126381734792
103.8260118,1.459154444,0,0,0,0,"58189","Opp Sembawang Drug Rehab Ctr","Admiralty Rd West","Sembawang",-Inf
103.8287551,1.458752029,0.0160088779024275,0.979021200539704,1.19940085859691e-12,0.125,"58191","Aft Wellington Rd","Admiralty Rd East","Sembawang",-1.38095707515077
103.8278843,1.459050157,0,0,0,0,"58199","OPP AUCKLAND ROAD WEST","Admiralty Rd East","Sembawang",-Inf
103.83099,1.455312349,0.0160849162428853,0.979480332899597,8.16060024251673e-13,0.125,"58201","Aft Queen'S Ave","Admiralty Rd East","Sembawang",-1.38065026490928
103.8306264,1.455240833,0,0,0,0,"58209","Aft Pakistan Rd","Admiralty Rd East","Sembawang",-Inf
103.819794,1.449262026,0.0115260139284723,0.979029161143407,5.77383273441226e-05,0.125,"58211","Sembawang Stn","Sembawang Way","Sembawang",-1.38531730775067
103.8199297,1.449534637,0.256946116308454,0.98043667283585,5.58326635317554e-05,0.375,"58219","Opp Sembawang Stn","Sembawang Way","Sembawang",-0.0687709978891297
103.8170658,1.448592648,0,0,0,0,"58221","Blk 339 CP","Sembawang Way","Sembawang",-Inf
103.8168059,1.448750841,0.239616526805209,0.979975739780167,1.20900053186728e-11,0.125,"58229","Blk 358A CP","Sembawang Way","Sembawang",-1.18155487046058
103.8201849,1.447220646,0,0,3.08074717167589e-07,0,"58241","Sembawang Int/Opp Blk 315","Sembawang Vista","Sembawang",-Inf
103.8211856,1.447117222,0,0,0,0,"58249","Blk 309","Sembawang Vista","Sembawang",-Inf
103.8189521,1.448031488,0.0576905147617861,0.979501201307138,8.08752872008012e-05,0.25,"58251","Sun Plaza/Sembawang Stn","Sembawang Dr","Sembawang",-0.647280823149732
103.8189515,1.447772672,0.0517410792621057,0.979972392527792,8.2060583378973e-05,0.25,"58259","Opp Sun Plaza","Sembawang Dr","Sembawang",-0.65268244081383
103.8272631,1.447102138,0,0,8.01379570309725e-05,0,"58261","VISIONAIRE","Canberra Link","Sembawang",-Inf
103.82762,1.447023616,0.362547702317583,0.98119886177802,9.84236883136014e-05,0.125,"58269","OPP VISIONAIRE","Canberra Link","Sembawang",-1.08628471779675
103.8147065,1.447027835,0.0109126311379777,0.978083971935725,1.4376108047228e-06,0.125,"58271","Blk 335","Sembawang Cres","Sembawang",-1.38645790077742
103.8145692,1.446584623,0.00889874439813011,0.974327183873696,1.73312771051017e-05,0.125,"58279","Opp Blk 336A CP","Sembawang Cres","Sembawang",-1.39033715272704
103.8162666,1.445013675,0.0109886694784355,0.97855627370011,9.78126467284459e-07,0.125,"58281","Sembawang Sec Sch","Sembawang Cres","Sembawang",-1.38614440677327
103.8162716,1.444859608,0.00882270605767231,0.973857270434314,2.54728116037307e-05,0.125,"58289","Opp Sembawang Sec Sch","Sembawang Cres","Sembawang",-1.39064242213735
103.8199449,1.4457932,0.010841109926656,0.972920609101512,5.5026199511649e-05,0.25,"58291","Blk 317","Sembawang Dr","Sembawang",-0.695941582486541
103.8196846,1.445829153,0.0133872650497081,0.979501679215705,4.52795785461977e-07,0.25,"58299","Blk 328","Sembawang Dr","Sembawang",-0.690150325035258
103.8105506,1.444856506,0,0,4.56643058303883e-11,0,"58301","3M Bldg","Gambas Ave","Sembawang",-Inf
103.8103665,1.444660636,0,0.980994085895848,0,0.125,"58309","Opp 3M Bldg","Gambas Ave","Woodlands",-1.39584275938138
103.8181046,1.450197954,0.0438426964573551,0.979026932166723,6.11289056804713e-05,0.125,"58311","Blk 354 CP","Sembawang Dr","Sembawang",-1.35386633492042
103.8180219,1.449769339,0.0345635664397761,0.97479704572691,5.58326553059259e-05,0.125,"58319","Blk 357C","Sembawang Dr","Sembawang",-1.36494041631759
103.8161452,1.450205738,0.0108365927975199,0.977611937198,2.11294233925205e-06,0.125,"58321","Bet Blks 357/359","Admiralty Dr","Sembawang",-1.3867711065777
103.8165596,1.450501869,0.0089747827385879,0.974797362541505,1.1791912520921e-05,0.125,"58329","Blk 474","Admiralty Dr","Sembawang",-1.39002920926371
103.8239761,1.449741296,0.352921093662128,0.980800049955398,0.000127485894517775,0.375,"58331","Blk 589D","Canberra Link","Sembawang",0.00506508143291906
103.8243057,1.449361385,0.0520899590465194,0.979057979163174,8.48614620286921e-05,0.25,"58339","Opp Blk 589D","Canberra Link","Sembawang",-0.652809916803732
103.8168777,1.452679929,0.046544498618443,0.978566457616229,3.10551737245097e-06,0.25,"58341","Blk 405","Sembawang Dr","Sembawang",-0.658424901054155
103.8164234,1.452731395,0.0458601535543228,0.975267806662354,4.6010630563646e-05,0.25,"58349","Blk 478","Sembawang Dr","Sembawang",-0.660704703783477
103.8149106,1.455935487,0.0419754224972711,0.978093832023999,4.56436409621423e-06,0.125,"58351","Blk 483","Sembawang Dr","Sembawang",-1.35618495122449
103.8146541,1.4561944,0.0415952307949821,0.975734710398695,3.13048673418107e-05,0.125,"58359","Opp Blk 484A CP","Sembawang Dr","Sembawang",-1.35771648912921
103.8127071,1.461186885,0.0418233458163555,0.9771493827865,9.85990919689604e-06,0.125,"58361","Nth Link Bldg","Admiralty St","Sembawang",-1.35680318495497
103.8120614,1.460774518,0.0417473074758977,0.97667755868778,1.44916965945693e-05,0.125,"58369","BEF ACACIA HME","Admiralty St","Sembawang",-1.35711020876383
103.8190895,1.444490096,0.0110647078188933,0.979028842717802,6.65500970711454e-07,0.125,"58371","Bet Blks 325/326","Sembawang Cres","Sembawang",-1.38583069350734
103.8190051,1.444285741,0.00874666771721452,0.973387621998997,3.74389104199115e-05,0.125,"58379","Opp Blk 325","Sembawang Cres","Sembawang",-1.39094379525437
103.8133779,1.447970493,0.239540488464751,0.979515060766552,1.77694535399899e-11,0.125,"58381","Blk 469B","Sembawang Way","Sembawang",-1.18184890863915
103.8135667,1.44773992,0,0.000137412218853923,0,0.125,"58389","Opp Blk 469B","Sembawang Way","Sembawang",-2.07930413890118
103.8224122,1.444264722,0,0,3.74389104199053e-05,0,"58391","Blk 303","Sembawang Ave","Sembawang",-Inf
103.8225647,1.443999125,0,0.979828473355103,0,0.125,"58399","Opp Blk 303","Sembawang Ave","Sembawang",-1.39643133034459
103.8180021,1.455756583,0,0.979219282897735,0,0.125,"58401","Opp Blk 491","Admiralty Link","Sembawang",-1.3967390762975
103.8181006,1.456108385,0,0,2.12993107740943e-05,0,"58409","Blk 491","Admiralty Link","Sembawang",-Inf
103.8165837,1.454612002,0.00224651889035704,0.978892886074787,8.29524870315099e-18,0.125,"58411","Blk 404A CP","Admiralty Link","Sembawang",-1.39466000256254
103.8158379,1.454644618,0.00217048054989925,0.000137412218853923,3.13048673418269e-05,0.125,"58419","Blk 482A CP","Admiralty Link","Sembawang",-2.077104706064
103.8190292,1.451306124,0.00798271395551636,0.978552932129692,8.67392810519219e-05,0.125,"58421","Blk 353","Admiralty Dr","Sembawang",-1.38903805035971
103.8189253,1.45151629,0,0,0,0,"58429","Bet Blks 415/416","Admiralty Dr","Sembawang",-Inf
103.7883392,1.428578964,0,0,0,0,"58439","Innova JC","Champions Way","Woodlands",-Inf
103.7890672,1.427092047,0,0,0,0,"58449","S'pore Sports Sch","Champions Way","Woodlands",-Inf
103.8153724,1.460026603,0.0418993841568133,0.977621473823041,6.70851813221736e-06,0.125,"58451","Aft Heavy Veh Pk","Sembawang Dr","Sembawang",-1.35649460807613
103.8151406,1.459940307,0.0416712691354399,0.97620600130054,2.12993107740795e-05,0.125,"58459","Bef Heavy Veh Pk","Sembawang Dr","Sembawang",-1.35741498415321
103.7904456,1.429655918,0,0,0,0,"58461","Innova Pr Sch","Champions Way","Woodlands",-Inf
103.7897712,1.428336328,0,0,0,0,"58479","Aft Innova Pr Sch","Woodlands Dr 17","Woodlands",-Inf
103.8226793,1.453059052,0.0043409610997985,0.000274851729108533,8.67392810518435e-05,0.125,"58481","Opp Wellington Pr Sch","Wellington Circle","Sembawang",-2.07474842588949
103.8225109,1.452859466,0,0,0,0,"58489","Wellington Pr Sch","Wellington Circle","Sembawang",-Inf
103.8243134,1.452721743,0.00217123340475527,0.000137412218853923,5.90159633412383e-05,0.125,"58491","Opp Blk 507A","Montreal Dr","Sembawang",-2.07707624499533
103.8242877,1.452058697,0,0,0,0,"58499","Blk 506A","Montreal Dr","Sembawang",-Inf
103.8270849,1.450718783,0,0,4.01534793332249e-05,0,"58501","Blk 592A","Montreal Link","Sembawang",-Inf
103.8269643,1.450599271,0,0,0,0,"58509","Blk 590A","Montreal Link","Sembawang",-Inf
103.8315,1.44964,0.0088219532028163,0.98025408680176,4.01534793332026e-05,0.125,"58511","Blk 104C","Canberra st","Sembawang",-1.38739295873415
103.831062,1.44973306,0.0201538743052721,0.979926807472655,3.7097584421346e-05,0.125,"58519","OPP BLK 104B","Canberra st","Sembawang",-1.37639109360281
103.8326,1.44819389,0.00889799154327409,0.980726659936658,2.73197591173866e-05,0.125,"58521","BLK 106A","Canberra st","Sembawang",-1.38709180725639
103.832461,1.44801889,0.0200778359648143,0.979454526887342,5.45245323346288e-05,0.125,"58529","BLK 108 CP","Canberra st","Sembawang",-1.37668676919909
103.8323,1.44543806,0.00897402988373189,0.981199500284736,1.85879094570321e-05,0.125,"58531","BLK 129A","Canberra Way","Sembawang",-1.3867864818696
103.832311,1.44576806,0.0200017976243565,0.978982513085901,8.01379570309717e-05,0.125,"58539","BLK 120A","Canberra Way","Sembawang",-1.37697418691839
103.830351,1.44284,0.373843536577274,0.981672608072696,7.96127438548415e-05,0.125,"58541","Opp Canberra Stn","Canberra Link","Sembawang",-1.07780837953031
103.830142,1.442578,0.022096239833798,0.978513948129376,0.000117783534899191,0.25,"58549","Canberra Stn","Canberra Link","Sembawang",-0.68197489736905
