,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,BusStopCode_x,RoadName_Origin,Description_Origin,Planning_Area_Origin,Latitude_Origin,Longitude_Origin,BusStopCode_y,RoadName_Destination,Description_Destination,Planning_Area_Destination,Latitude_Destination,Longitude_Destination
263,2020-01,WEEKENDS/HOLIDAY,20,BUS,40089,40069,100,40089.0,Dunearn Rd,Opp Stevens Stn,NOVENA,1.320510556,103.8273903,40069.0,Dunearn Rd,Anglo-Chinese Sch,NOVENA,1.31830398893217,103.83435129198834
264,2020-01,WEEKDAY,20,BUS,40089,40069,60,40089.0,Dunearn Rd,Opp Stevens Stn,NOVENA,1.320510556,103.8273903,40069.0,Dunearn Rd,Anglo-Chinese Sch,NOVENA,1.31830398893217,103.83435129198834
265,2020-01,WEEKENDS/HOLIDAY,16,BUS,55101,67051,60,55101.0,Yio Chu Kang Rd,Opp Serenity Pk,SENGKANG,1.3909401415525002,103.85967918415771,67051.0,Yio Chu Kang Rd,Opp Seletar Hills Est,SENGKANG,1.3873944756683,103.87302341120069
266,2020-01,WEEKDAY,16,BUS,55101,67051,60,55101.0,Yio Chu Kang Rd,Opp Serenity Pk,SENGKANG,1.3909401415525002,103.85967918415771,67051.0,Yio Chu Kang Rd,Opp Seletar Hills Est,SENGKANG,1.3873944756683,103.87302341120069
267,2020-01,WEEKDAY,12,BUS,60179,7211,176,60179.0,Bendemeer Rd,MOM Svcs Ctr,KALLANG,1.32634025655419,103.86834025123764,7211.0,S'goon Rd,Aft Farrer Pk Stn Exit G,KALLANG,1.31313747728456,103.85635614397141
268,2020-01,WEEKENDS/HOLIDAY,12,BUS,60179,7211,12,60179.0,Bendemeer Rd,MOM Svcs Ctr,KALLANG,1.32634025655419,103.86834025123764,7211.0,S'goon Rd,Aft Farrer Pk Stn Exit G,KALLANG,1.31313747728456,103.85635614397141
269,2020-01,WEEKENDS/HOLIDAY,12,BUS,60179,7211,96,60179.0,Bendemeer Rd,MOM Svcs Ctr,KALLANG,1.32634025655419,103.86834025123764,7211.0,S'goon Rd,Aft Farrer Pk Stn Exit G,KALLANG,1.31313747728456,103.85635614397141
270,2020-01,WEEKDAY,12,BUS,60179,7211,22,60179.0,Bendemeer Rd,MOM Svcs Ctr,KALLANG,1.32634025655419,103.86834025123764,7211.0,S'goon Rd,Aft Farrer Pk Stn Exit G,KALLANG,1.31313747728456,103.85635614397141
271,2020-01,WEEKDAY,5,BUS,76471,75009,140,76471.0,Tampines St 42,BLK 444,TAMPINES,1.35855302099722,103.95134500001934,75009.0,Tampines Ctrl 1,Tampines Int,TAMPINES,1.35407552367477,103.94339098473912
272,2020-01,WEEKENDS/HOLIDAY,5,BUS,76471,75009,60,76471.0,Tampines St 42,BLK 444,TAMPINES,1.35855302099722,103.95134500001934,75009.0,Tampines Ctrl 1,Tampines Int,TAMPINES,1.35407552367477,103.94339098473912
273,2020-01,WEEKDAY,23,BUS,46009,59149,320,46009.0,Woodlands Sq,W'Lands Temp Int,WOODLANDS,1.4376279009081498,103.7864999963898,59149.0,Yishun Ave 5,Blk 145,YISHUN,1.43061861098729,103.83218000002928
274,2020-01,WEEKENDS/HOLIDAY,23,BUS,46009,59149,260,46009.0,Woodlands Sq,W'Lands Temp Int,WOODLANDS,1.4376279009081498,103.7864999963898,59149.0,Yishun Ave 5,Blk 145,YISHUN,1.43061861098729,103.83218000002928
275,2020-01,WEEKENDS/HOLIDAY,7,BUS,77331,64429,20,77331.0,Pasir Ris Dr 12,Blk 747A,PASIR RIS,1.3782973982979,103.93338764757787,64429.0,Hougang Ave 10,Blk 412,HOUGANG,1.37481689904602,103.89521956725409
276,2020-01,WEEKDAY,14,BUS,11401,12051,120,11401.0,Holland Ave,Holland V Stn/Blk12,QUEENSTOWN,1.30906722197973,103.79507444402135,12051.0,Ulu Pandan Rd,Pine Gr Condo,BUKIT TIMAH,1.3204289505948998,103.77506131054079
277,2020-01,WEEKENDS/HOLIDAY,14,BUS,11401,12051,20,11401.0,Holland Ave,Holland V Stn/Blk12,QUEENSTOWN,1.30906722197973,103.79507444402135,12051.0,Ulu Pandan Rd,Pine Gr Condo,BUKIT TIMAH,1.3204289505948998,103.77506131054079
278,2020-01,WEEKDAY,13,BUS,45049,44029,880,45049.0,Woodlands Rd,Opp Yew Tee Ind Est Blk 1,SUNGEI KADUT,1.3977363889812402,103.75499277801016,44029.0,Upp Bt Timah Rd,Bt Panjang Stn Exit A/Lrt,BUKIT PANJANG,1.37863409952448,103.7621954983533
279,2020-01,WEEKENDS/HOLIDAY,13,BUS,45049,44029,1640,45049.0,Woodlands Rd,Opp Yew Tee Ind Est Blk 1,SUNGEI KADUT,1.3977363889812402,103.75499277801016,44029.0,Upp Bt Timah Rd,Bt Panjang Stn Exit A/Lrt,BUKIT PANJANG,1.37863409952448,103.7621954983533
280,2020-01,WEEKDAY,15,BUS,21179,16019,40,21179.0,Corporation Rd,CORP PL,BOON LAY,1.3258616669751395,103.71929527796604,16019.0,Pasir Panjang Rd,Haw Par Villa Stn,QUEENSTOWN,1.28278078585184,103.78217614858187
281,2020-01,WEEKENDS/HOLIDAY,15,BUS,21179,16019,60,21179.0,Corporation Rd,CORP PL,BOON LAY,1.3258616669751395,103.71929527796604,16019.0,Pasir Panjang Rd,Haw Par Villa Stn,QUEENSTOWN,1.28278078585184,103.78217614858187
282,2020-01,WEEKDAY,7,BUS,84669,84481,60,84669.0,Bedok Sth Ave 3,Blk 73,BEDOK,1.3199411121246498,103.94418156021835,84481.0,Bedok Reservoir Rd,Aft Bedok Ind Pk C,BEDOK,1.33753167256033,103.91532871743395
283,2020-01,WEEKENDS/HOLIDAY,13,BUS,81049,52059,60,81049.0,Geylang Rd,Aft Lor 34 Geylang,GEYLANG,1.314075556,103.8873525,52059.0,Braddell Rd,Blk 219,TOA PAYOH,1.34309745890513,103.85622585798508
284,2020-01,WEEKDAY,13,BUS,81049,52059,40,81049.0,Geylang Rd,Aft Lor 34 Geylang,GEYLANG,1.314075556,103.8873525,52059.0,Braddell Rd,Blk 219,TOA PAYOH,1.34309745890513,103.85622585798508
285,2020-01,WEEKENDS/HOLIDAY,21,BUS,54071,66389,340,54071.0,Ang Mo Kio Ave 1,Blk 310C,ANG MO KIO,1.3643366490774098,103.84490672378502,66389.0,S'goon Ave 2,S'Goon Stn Exit F,SERANGOON,1.35092163758707,103.8710690514159
286,2020-01,WEEKDAY,21,BUS,54071,66389,560,54071.0,Ang Mo Kio Ave 1,Blk 310C,ANG MO KIO,1.3643366490774098,103.84490672378502,66389.0,S'goon Ave 2,S'Goon Stn Exit F,SERANGOON,1.35092163758707,103.8710690514159
287,2020-01,WEEKDAY,10,BUS,45059,11059,20,45059.0,Woodlands Rd,Opp Da Di Glass,SUNGEI KADUT,1.4034095255870602,103.75620896675814,11059.0,Queensway,Queenstown Polyclinic,QUEENSTOWN,1.29882892782979,103.80097389222824
288,2020-01,WEEKENDS/HOLIDAY,21,BUS,28561,28459,200,28561.0,Jurong West St 42,Blk 402,JURONG WEST,1.35318546958489,103.72232429359829,28459.0,Jurong East Ave 1,Opp Parc Oasis,JURONG EAST,1.34440772894012,103.7343152870331
289,2020-01,WEEKDAY,21,BUS,28561,28459,380,28561.0,Jurong West St 42,Blk 402,JURONG WEST,1.35318546958489,103.72232429359829,28459.0,Jurong East Ave 1,Opp Parc Oasis,JURONG EAST,1.34440772894012,103.7343152870331
290,2020-01,WEEKENDS/HOLIDAY,16,BUS,17009,12039,1800,17009.0,Clementi Ave 3,Clementi Int,CLEMENTI,1.31491572870629,103.76412225438476,12039.0,Ulu Pandan Rd,Opp Pandan Valley Condo,BUKIT TIMAH,1.32104526183447,103.78018998386835
291,2020-01,WEEKDAY,16,BUS,17009,12039,8580,17009.0,Clementi Ave 3,Clementi Int,CLEMENTI,1.31491572870629,103.76412225438476,12039.0,Ulu Pandan Rd,Opp Pandan Valley Condo,BUKIT TIMAH,1.32104526183447,103.78018998386835
292,2020-01,WEEKDAY,6,BUS,42229,28109,40,42229.0,Toh Tuck Rd,Aft Toh Tuck Terr,BUKIT TIMAH,1.3394322219720902,103.76827388898352,28109.0,Toh Tuck Ave,SMRT Ulu Pandan Depot,CLEMENTI,1.33327344230787,103.75933179714079
293,2020-01,WEEKENDS/HOLIDAY,15,BUS,84009,72041,2300,84009.0,Bedok Nth Dr,Bedok Int,BEDOK,1.32453874317344,103.9290381851584,72041.0,Kaki Bt Ave 1,Blk 660A CP,BEDOK,1.33470286981513,103.90743417265202
294,2020-01,WEEKDAY,15,BUS,84009,72041,5000,84009.0,Bedok Nth Dr,Bedok Int,BEDOK,1.32453874317344,103.9290381851584,72041.0,Kaki Bt Ave 1,Blk 660A CP,BEDOK,1.33470286981513,103.90743417265202
295,2020-01,WEEKDAY,7,BUS,42129,42139,120,42129.0,Sixth Ave,Sixth Ave Ville,BUKIT TIMAH,1.33016133420747,103.79515526101162,42139.0,Sixth Ave,Ave Villa,BUKIT TIMAH,1.32877805376848,103.79444402682829
296,2020-01,WEEKDAY,15,BUS,55041,60119,440,55041.0,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,ANG MO KIO,1.39122406741106,103.84602799523668,60119.0,Bendemeer Rd,Opp Boon Keng Stn,KALLANG,1.31880431510648,103.86409707876385
297,2020-01,WEEKENDS/HOLIDAY,15,BUS,55041,60119,20,55041.0,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,ANG MO KIO,1.39122406741106,103.84602799523668,60119.0,Bendemeer Rd,Opp Boon Keng Stn,KALLANG,1.31880431510648,103.86409707876385
298,2020-01,WEEKDAY,15,BUS,11269,8069,126,11269.0,Holland Rd,Opp Holland Village,BUKIT TIMAH,1.31256112590195,103.79453796697418,8069.0,Bras Basah Rd,BENCOOLEN STN EXIT B,MUSEUM,1.29821382250893,103.84936128375955
299,2020-01,WEEKENDS/HOLIDAY,15,BUS,11269,8069,90,11269.0,Holland Rd,Opp Holland Village,BUKIT TIMAH,1.31256112590195,103.79453796697418,8069.0,Bras Basah Rd,BENCOOLEN STN EXIT B,MUSEUM,1.29821382250893,103.84936128375955
300,2020-01,WEEKDAY,11,BUS,28241,43379,140,28241.0,Jurong Town Hall Rd,Opp Jurong East Lib,JURONG EAST,1.33175858461326,103.73957485927777,43379.0,Bt Batok West Ave 6,Blk 185,BUKIT BATOK,1.34716553724092,103.74518662694209
301,2020-01,WEEKENDS/HOLIDAY,11,BUS,28241,43379,80,28241.0,Jurong Town Hall Rd,Opp Jurong East Lib,JURONG EAST,1.33175858461326,103.73957485927777,43379.0,Bt Batok West Ave 6,Blk 185,BUKIT BATOK,1.34716553724092,103.74518662694209
302,2020-01,WEEKENDS/HOLIDAY,12,BUS,83029,1319,4,83029.0,Changi Rd,Aft Kg Eunos,BEDOK,1.31774429797349,103.90635251996308,1319.0,Kallang Rd,Lavender Stn Exit A/ICA,KALLANG,1.30757426746418,103.86325596123476
303,2020-01,WEEKDAY,12,BUS,83029,1319,2,83029.0,Changi Rd,Aft Kg Eunos,BEDOK,1.31774429797349,103.90635251996308,1319.0,Kallang Rd,Lavender Stn Exit A/ICA,KALLANG,1.30757426746418,103.86325596123476
304,2020-01,WEEKDAY,11,BUS,11541,11579,160,11541.0,Stirling Rd,Opp Queens,QUEENSTOWN,1.29235984013148,103.805785001398,11579.0,Mei Ling St,Blk 158,QUEENSTOWN,1.2925648905694198,103.80303321252235
305,2020-01,WEEKENDS/HOLIDAY,17,BUS,63041,77239,20,63041.0,Upp S'goon Rd,Opp Glad Tidings Ch,HOUGANG,1.36259166703136,103.88754805602413,77239.0,Pasir Ris Dr 1,Blk 643,PASIR RIS,1.37741830757924,103.93793201117523
306,2020-01,WEEKDAY,17,BUS,63041,77239,40,63041.0,Upp S'goon Rd,Opp Glad Tidings Ch,HOUGANG,1.36259166703136,103.88754805602413,77239.0,Pasir Ris Dr 1,Blk 643,PASIR RIS,1.37741830757924,103.93793201117523
307,2020-01,WEEKDAY,9,BUS,54229,40239,80,54229.0,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,ANG MO KIO,1.36960577947339,103.83993274827546,40239.0,Whitley Rd,Aft Tanglin CC,NOVENA,1.322585278,103.8262153
308,2020-01,WEEKENDS/HOLIDAY,9,BUS,54229,40239,60,54229.0,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,ANG MO KIO,1.36960577947339,103.83993274827546,40239.0,Whitley Rd,Aft Tanglin CC,NOVENA,1.322585278,103.8262153
309,2020-01,WEEKDAY,21,BUS,62021,64389,80,62021.0,Upp Paya Lebar Rd,Wisma AUPE,HOUGANG,1.3436889743392,103.8825074871872,64389.0,Hougang Ave 10,Blk 522,HOUGANG,1.37313809346006,103.89156818388479
310,2020-01,WEEKDAY,9,BUS,52271,21379,20,52271.0,Lor 4 Toa Payoh,Jackson Sq,TOA PAYOH,1.33683113907107,103.84974718092391,21379.0,Jln Boon Lay,Blk 263,JURONG WEST,1.34534855216089,103.7064891298892
311,2020-01,WEEKENDS/HOLIDAY,9,BUS,32059,44519,40,32059.0,Lim Chu Kang Rd,Opp Track 11,WESTERN WATER CATCHMENT,1.4090314080468205,103.70120779053056,44519.0,Choa Chu Kang Ave 3,Blk 402,CHOA CHU KANG,1.3791475870641,103.73970664823419
312,2020-01,WEEKDAY,9,BUS,92119,1059,360,92119.0,East Coast Rd,Roxy Sq,MARINE PARADE,1.30444500073,103.90277451423107,1059.0,Victoria St,Bugis Stn Exit B,DOWNTOWN CORE,1.30075679526626,103.85611040457584
313,2020-01,WEEKENDS/HOLIDAY,9,BUS,92119,1059,378,92119.0,East Coast Rd,Roxy Sq,MARINE PARADE,1.30444500073,103.90277451423107,1059.0,Victoria St,Bugis Stn Exit B,DOWNTOWN CORE,1.30075679526626,103.85611040457584
314,2020-01,WEEKDAY,17,BUS,21431,28079,40,21431.0,Boon Lay Pl,Blk 210,JURONG WEST,1.34765638897246,103.71241055602677,28079.0,Boon Lay Way,Blk 210,JURONG EAST,1.33839906637569,103.7386009027093
315,2020-01,WEEKENDS/HOLIDAY,17,BUS,21431,28079,60,21431.0,Boon Lay Pl,Blk 210,JURONG WEST,1.34765638897246,103.71241055602677,28079.0,Boon Lay Way,Blk 210,JURONG EAST,1.33839906637569,103.7386009027093
316,2020-01,WEEKDAY,7,BUS,42071,46101,720,42071.0,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,BUKIT TIMAH,1.33876225175982,103.77694915592028,46101.0,Woodlands Crossing,W'Lands Checkpt,WOODLANDS,1.44460832436456,103.76774882217022
317,2020-01,WEEKENDS/HOLIDAY,7,BUS,42071,46101,500,42071.0,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,BUKIT TIMAH,1.33876225175982,103.77694915592028,46101.0,Woodlands Crossing,W'Lands Checkpt,WOODLANDS,1.44460832436456,103.76774882217022
318,2020-01,WEEKDAY,2,BUS,7011,64471,40,7011.0,Selegie Rd,Peace Ctr,ROCHOR,1.30099699058522,103.84981018743048,64471.0,Hougang Ave 9,Blk 917,HOUGANG,1.37454805598778,103.8839677779891
319,2020-01,WEEKDAY,16,BUS,65409,66351,40,65409.0,Punggol Ctrl,Bef Blk 264,PUNGGOL,1.40624496856359,103.89957451783918,66351.0,S'goon Ctrl,S'Goon Stn Exit B,SERANGOON,1.3504983145016205,103.87324486521685
320,2020-01,WEEKDAY,7,BUS,9149,10141,20,9149.0,Napier Rd,Opp British Council,TANGLIN,1.30608981381948,103.82122150233141,10141.0,Tiong Bahru Rd,Blk 18,BUKIT MERAH,1.2858384714046798,103.83238179897587
321,2020-01,WEEKDAY,15,BUS,16141,4142,8,16141.0,Clementi Rd,Tentera Diraja Mque,QUEENSTOWN,1.29786833526113,103.769595236506,4142.0,Hill St,Armenian Ch,DOWNTOWN CORE,1.2930982644668,103.84965994500729
322,2020-01,WEEKDAY,10,BUS,28431,3381,4,28431.0,Jurong East Ctrl,Blk 134,JURONG EAST,1.33449626498358,103.73881557585636,3381.0,Marina Blvd,The Sail,DOWNTOWN CORE,1.28162601329006,103.85306513725685
323,2020-01,WEEKDAY,20,BUS,44081,44391,160,44081.0,Choa Chu Kang Ave 1,Blk 296A,CHOA CHU KANG,1.3767974760485,103.74072974268671,44391.0,Choa Chu Kang Dr,Aft Blk 202,CHOA CHU KANG,1.38288970873929,103.74831030292965
324,2020-01,WEEKDAY,11,BUS,15209,10249,20,15209.0,Pasir Panjang Rd,Bef Pasir Panjang Stn,QUEENSTOWN,1.27706561928684,103.79023432729963,10249.0,Alexandra Rd,Opp Gan Eng Seng Sec Sch,BUKIT MERAH,1.29088138899671,103.82407777797806
325,2020-01,WEEKDAY,18,BUS,43009,43679,11420,43009.0,Bt Batok Ctrl,Bt Batok Int,BUKIT BATOK,1.34999354306126,103.75106190953443,43679.0,Bt Batok Rd,Blk 402,TENGAH,1.36506686600259,103.74421935477038
326,2020-01,WEEKENDS/HOLIDAY,18,BUS,43679,43009,2360,43679.0,Bt Batok Rd,Blk 402,TENGAH,1.36506686600259,103.74421935477038,43009.0,Bt Batok Ctrl,Bt Batok Int,BUKIT BATOK,1.34999354306126,103.75106190953443
327,2020-01,WEEKDAY,18,BUS,43679,43009,5520,43679.0,Bt Batok Rd,Blk 402,TENGAH,1.36506686600259,103.74421935477038,43009.0,Bt Batok Ctrl,Bt Batok Int,BUKIT BATOK,1.34999354306126,103.75106190953443
328,2020-01,WEEKENDS/HOLIDAY,18,BUS,43009,43679,2740,43009.0,Bt Batok Ctrl,Bt Batok Int,BUKIT BATOK,1.34999354306126,103.75106190953443,43679.0,Bt Batok Rd,Blk 402,TENGAH,1.36506686600259,103.74421935477038
329,2020-01,WEEKENDS/HOLIDAY,17,BUS,85041,76051,100,85041.0,Bedok Rd,Man Fatt Lam Tp,BEDOK,1.3264647104527,103.95116420801884,76051.0,Tampines Ave 5,Our Tampines Hub,TAMPINES,1.35313809279079,103.9412639409046
330,2020-01,WEEKDAY,17,BUS,85041,76051,800,85041.0,Bedok Rd,Man Fatt Lam Tp,BEDOK,1.3264647104527,103.95116420801884,76051.0,Tampines Ave 5,Our Tampines Hub,TAMPINES,1.35313809279079,103.9412639409046
331,2020-01,WEEKDAY,13,BUS,99019,52141,20,99019.0,Loyang Ave,Aft Sch Of Commando,CHANGI,1.3837089764569,103.9784486076832,52141.0,Lor 1 Toa Payoh,Philips S'pore,TOA PAYOH,1.33627740506187,103.84333464003154
332,2020-01,WEEKENDS/HOLIDAY,18,BUS,60029,1319,90,60029.0,Kallang Bahru,Blk 16,KALLANG,1.31717045698013,103.86600136758759,1319.0,Kallang Rd,Lavender Stn Exit A/ICA,KALLANG,1.30757426746418,103.86325596123476
333,2020-01,WEEKDAY,18,BUS,60029,1319,7542,60029.0,Kallang Bahru,Blk 16,KALLANG,1.31717045698013,103.86600136758759,1319.0,Kallang Rd,Lavender Stn Exit A/ICA,KALLANG,1.30757426746418,103.86325596123476
334,2020-01,WEEKENDS/HOLIDAY,10,BUS,98021,99009,80,98021.0,Loyang Ave,Blk 275,PASIR RIS,1.36473730490409,103.9653767565953,99009.0,Changi Village Rd,Changi Village Ter,CHANGI,1.3896981217527398,103.98762553601894
335,2020-01,WEEKENDS/HOLIDAY,17,BUS,1339,1429,936,1339.0,Crawford St,Bef Crawford Bridge,KALLANG,1.30774601733202,103.8642627465441,1429.0,Beach Rd,Golden Mile Cplx,KALLANG,1.3032136089394,103.86501584807765
336,2020-01,WEEKDAY,17,BUS,1339,1429,1764,1339.0,Crawford St,Bef Crawford Bridge,KALLANG,1.30774601733202,103.8642627465441,1429.0,Beach Rd,Golden Mile Cplx,KALLANG,1.3032136089394,103.86501584807765
337,2020-01,WEEKENDS/HOLIDAY,15,BUS,92049,60069,80,92049.0,Marine Parade Rd,Parkway Parade,MARINE PARADE,1.302999,103.905955,60069.0,Jln Kolam Ayer,Kallang Basin Swim Cplx,GEYLANG,1.3233593519525502,103.87256741522512
338,2020-01,WEEKDAY,15,BUS,92049,60069,160,92049.0,Marine Parade Rd,Parkway Parade,MARINE PARADE,1.302999,103.905955,60069.0,Jln Kolam Ayer,Kallang Basin Swim Cplx,GEYLANG,1.3233593519525502,103.87256741522512
339,2020-01,WEEKENDS/HOLIDAY,8,BUS,42039,9169,90,42039.0,Dunearn Rd,Opp The Nexus,BUKIT TIMAH,1.33474752657285,103.78779869224077,9169.0,Orchard Rd,Delfi Orchard,ORCHARD,1.3070135326348,103.82835507326037
340,2020-01,WEEKDAY,8,BUS,42039,9169,144,42039.0,Dunearn Rd,Opp The Nexus,BUKIT TIMAH,1.33474752657285,103.78779869224077,9169.0,Orchard Rd,Delfi Orchard,ORCHARD,1.3070135326348,103.82835507326037
341,2020-01,WEEKENDS/HOLIDAY,19,BUS,82109,7351,18,82109.0,Geylang Rd,City Plaza,GEYLANG,1.3151892235607,103.8933177448138,7351.0,Lavender St,ARC 380,KALLANG,1.31351833300073,103.86054527803076
342,2020-01,WEEKDAY,19,BUS,82109,7351,414,82109.0,Geylang Rd,City Plaza,GEYLANG,1.3151892235607,103.8933177448138,7351.0,Lavender St,ARC 380,KALLANG,1.31351833300073,103.86054527803076
343,2020-01,WEEKDAY,12,BUS,51071,53231,280,51071.0,Thomson Rd,Macritchie Reservoir,CENTRAL WATER CATCHMENT,1.3421925699890802,103.83596576505084,53231.0,Bishan Rd,BISHAN STN,BISHAN,1.35089997844732,103.84797987894207
344,2020-01,WEEKENDS/HOLIDAY,12,BUS,51071,53231,420,51071.0,Thomson Rd,Macritchie Reservoir,CENTRAL WATER CATCHMENT,1.3421925699890802,103.83596576505084,53231.0,Bishan Rd,BISHAN STN,BISHAN,1.35089997844732,103.84797987894207
345,2020-01,WEEKDAY,15,BUS,99119,75009,20,99119.0,Netheravon Rd,Opp Changi Golf Club,CHANGI,1.3915497464796698,103.98437037471184,75009.0,Tampines Ctrl 1,Tampines Int,TAMPINES,1.35407552367477,103.94339098473912
346,2020-01,WEEKENDS/HOLIDAY,15,BUS,75009,99119,20,75009.0,Tampines Ctrl 1,Tampines Int,TAMPINES,1.35407552367477,103.94339098473912,99119.0,Netheravon Rd,Opp Changi Golf Club,CHANGI,1.3915497464796698,103.98437037471184
347,2020-01,WEEKENDS/HOLIDAY,15,BUS,99119,75009,20,99119.0,Netheravon Rd,Opp Changi Golf Club,CHANGI,1.3915497464796698,103.98437037471184,75009.0,Tampines Ctrl 1,Tampines Int,TAMPINES,1.35407552367477,103.94339098473912
348,2020-01,WEEKDAY,15,BUS,75009,99119,40,75009.0,Tampines Ctrl 1,Tampines Int,TAMPINES,1.35407552367477,103.94339098473912,99119.0,Netheravon Rd,Opp Changi Golf Club,CHANGI,1.3915497464796698,103.98437037471184
349,2020-01,WEEKENDS/HOLIDAY,15,BUS,63219,82119,60,63219.0,Yio Chu Kang Rd,Opp Blk 139,SERANGOON,1.36856637012739,103.8762710483349,82119.0,Tg Katong Rd,Tg Katong Cplx,GEYLANG,1.31619210726015,103.89408792471123
350,2020-01,WEEKDAY,15,BUS,63219,82119,120,63219.0,Yio Chu Kang Rd,Opp Blk 139,SERANGOON,1.36856637012739,103.8762710483349,82119.0,Tg Katong Rd,Tg Katong Cplx,GEYLANG,1.31619210726015,103.89408792471123
351,2020-01,WEEKENDS/HOLIDAY,6,BUS,54009,68011,20,54009.0,Ang Mo Kio Ave 8,Ang Mo Kio Int,ANG MO KIO,1.36968769913339,103.84856716193268,68011.0,Sengkang West Ave,Bef Jln Kayu,SENGKANG,1.3913169267408,103.87010306973828
352,2020-01,WEEKDAY,10,BUS,75419,70291,20,75419.0,Tampines Ave 10,AFT TAMPINES AVE 5,PAYA LEBAR,1.35575831547919,103.92918587034409,70291.0,Upp Paya Lebar Rd,Asiawide Ind Bldg,TOA PAYOH,1.33743499996855,103.88713611112671
353,2020-01,WEEKENDS/HOLIDAY,9,BUS,84029,1339,4,84029.0,New Upp Changi Rd,Opp Blk 32,BEDOK,1.32295305994698,103.92517704260584,1339.0,Crawford St,Bef Crawford Bridge,KALLANG,1.30774601733202,103.8642627465441
354,2020-01,WEEKDAY,9,BUS,84029,1339,14,84029.0,New Upp Changi Rd,Opp Blk 32,BEDOK,1.32295305994698,103.92517704260584,1339.0,Crawford St,Bef Crawford Bridge,KALLANG,1.30774601733202,103.8642627465441
355,2020-01,WEEKDAY,13,BUS,66099,59041,180,66099.0,Ang Mo Kio Ave 1,Opp Golden Hill Est,SERANGOON,1.3542747469445602,103.8614219938772,59041.0,Yishun Ave 2,Bef Khatib Stn,YISHUN,1.41625420109094,103.83259161273199
356,2020-01,WEEKENDS/HOLIDAY,6,BUS,14109,1421,2,14109.0,Keppel Rd,Keppel DP Blk 517,BUKIT MERAH,1.26804601553507,103.82722490505579,1421.0,Beach Rd,Opp Golden Mile Cplx,KALLANG,1.30338444400173,103.8648388889864
357,2020-01,WEEKDAY,21,BUS,34029,44251,13,34029.0,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,LIM CHU KANG,1.43497194397025,103.70818333298028,44251.0,Bt Panjang Rd,Bt Panjang Stn/Blk 604,BUKIT PANJANG,1.38030076722264,103.76231669235113
358,2020-01,WEEKDAY,21,BUS,34029,44251,7,34029.0,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,LIM CHU KANG,1.43497194397025,103.70818333298028,44251.0,Bt Panjang Rd,Bt Panjang Stn/Blk 604,BUKIT PANJANG,1.38030076722264,103.76231669235113
359,2020-01,WEEKDAY,21,BUS,60209,10011,1,60209.0,Upp S'goon Rd,Sant Ritz,TOA PAYOH,1.3298613394597298,103.86896099565628,10011.0,New Bridge Rd,BEF NEIL RD,BUKIT MERAH,1.2777380589964,103.83749709165195
360,2020-01,WEEKDAY,21,BUS,60209,10011,19,60209.0,Upp S'goon Rd,Sant Ritz,TOA PAYOH,1.3298613394597298,103.86896099565628,10011.0,New Bridge Rd,BEF NEIL RD,BUKIT MERAH,1.2777380589964,103.83749709165195
361,2020-01,WEEKENDS/HOLIDAY,13,BUS,55051,7529,2,55051.0,Yio Chu Kang Rd,Opp ST Electronics,ANG MO KIO,1.3923998014128,103.8489623936009,7529.0,Jln Besar,JLN BESAR STN EXIT A,ROCHOR,1.30431906266143,103.85501564257021
362,2020-01,WEEKDAY,13,BUS,55051,7529,8,55051.0,Yio Chu Kang Rd,Opp ST Electronics,ANG MO KIO,1.3923998014128,103.8489623936009,7529.0,Jln Besar,JLN BESAR STN EXIT A,ROCHOR,1.30431906266143,103.85501564257021
363,2020-01,WEEKDAY,18,BUS,66489,67599,40,66489.0,Buangkok Green,Blk 969,HOUGANG,1.37889334025536,103.8789799431682,67599.0,Sengkang East Rd,Opp Blk 293D,SENGKANG,1.3972004371065,103.89490664468323
364,2020-01,WEEKDAY,23,BUS,5271,50179,40,5271.0,Tg Pagar Rd,Opp Fairfield Meth Ch,OUTRAM,1.27975329525167,103.84382212419122,50179.0,Balestier Rd,Opp Zhongshan Mall,NOVENA,1.32640402126103,103.8464203281907
365,2020-01,WEEKENDS/HOLIDAY,17,BUS,1619,3059,144,1619.0,Beach Rd,Esplanade Stn Exit F,DOWNTOWN CORE,1.2942869417824598,103.8550380942423,3059.0,Raffles Quay,One Raffles Quay,DOWNTOWN CORE,1.281111,103.851461
366,2020-01,WEEKDAY,17,BUS,1619,3059,216,1619.0,Beach Rd,Esplanade Stn Exit F,DOWNTOWN CORE,1.2942869417824598,103.8550380942423,3059.0,Raffles Quay,One Raffles Quay,DOWNTOWN CORE,1.281111,103.851461
