"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","planning_area","Description","RoadName","subzone_name","district","combined.f"
103.8233905,1.415206,0.077,0.959,0,0.125,"57051","Others","Aft Sembawang Air Base","Sembawang Rd","Mandai East","North Region",6.20139268377633
103.8235655,1.414727778,0.093,0.945,0,0.25,"57059","Yishun","Opp Sembawang Air Base","Sembawang Rd","Khatib","North Region",6.46467438549451
103.8245465,1.419905,0.077,0.961,0,0.125,"57061","Yishun","Dieppe Barracks","Sembawang Rd","Mandai East","North Region",6.2045989870312
103.8246055,1.418965927,0.093,0.943,0,0.125,"57069","Yishun","Opp Dieppe Barracks","Sembawang Rd","Khatib","North Region",6.20971077173227
103.8255225,1.424958,0.077,0.963,0,0.25,"57071","Yishun","Opp Khatib Camp","Sembawang Rd","Mandai Estate","North Region",6.45955136864335
103.8256679,1.424438602,0.093,0.941,0,0.125,"57079","Yishun","Khatib Camp","Sembawang Rd","Khatib","North Region",6.20649321445848
103.8265547,1.427536111,0.017,0.962,0,0.25,"57081","Yishun","Opp Blk 713","Sembawang Rd","Mandai Estate","North Region",6.32728576107404
103.8268567,1.427405009,0.032,0.956,0,0.25,"57089","Yishun","Blk 713","Sembawang Rd","Yishun West","North Region",6.35082259747287
103.8265494,1.431236226,0.035,0.942,0,0.125,"57111","Yishun","Opp Blk 101","Sembawang Rd","Mandai East","North Region",6.08317346784857
103.8268877,1.431302571,0.233,0.962,0,0.25,"57119","Yishun","Blk 101","Sembawang Rd","Yishun West","North Region",6.77741882909259
103.8263113,1.433450833,0.035,0.944,0,0.125,"57121","Others","Opp Blk 115B","Sembawang Rd","Mandai East","North Region",6.08639039470244
103.8264145,1.434186569,0.233,0.96,0,0.125,"57129","Others","Blk 114","Sembawang Rd","Yishun West","North Region",6.52246582860247
103.8252975,1.438084138,0.035,0.946,0,0.125,"57131","Sembawang","Opp Jln Kemuning","Sembawang Rd","Sembawang Springs","North Region",6.08960606256669
103.8255963,1.437956621,0.216,0.958,0,0.125,"57139","Sembawang","Aft Jln Kemuning","Sembawang Rd","Sembawang Springs","North Region",6.48562864235633
103.8169623,1.402482551,0.008,0.945,0,0.125,"57141","Yishun","Bef Upp Thomson Rd","Mandai Rd","Nee Soon","North Region",6.02818579377858
103.8168955,1.402368163,0.008,0.93,0,0.125,"57149","Yishun","Aft Upp Thomson Rd","Mandai Rd","Nee Soon","North Region",6.0040327370214
103.8194139,1.447481793,0.073,0.953,0,0.375,"58009","Sembawang","Sembawang Int","Sembawang Vista","Sembawang Central","North Region",6.6734622765638
103.8241875,1.441356114,0.035,0.949,0,0.125,"58011","Sembawang","Opp Sembawang Shop Ctr","Sembawang Rd","Sembawang Springs","North Region",6.09442720913593
103.82473,1.440851088,0.216,0.955,0,0.125,"58019","Sembawang","Aft Sembawang Shop Ctr","Sembawang Rd","Sembawang Springs","North Region",6.48081592795094
103.8236786,1.44324137,0.035,0.951,0,0.375,"58021","Sembawang","Opp The Nautical","Sembawang Rd","Sembawang Springs","North Region",6.58789048058032
103.8239851,1.443159194,0.216,0.953,0,0.125,"58029","Sembawang","The Nautical","Sembawang Rd","Sembawang Springs","North Region",6.47760589522463
103.8268558,1.449393465,0.034,0.949,0,0.125,"58041","Sembawang","Blk 590C","Sembawang Rd","Admiralty","North Region",6.09223193138666
103.8270354,1.449195252,0.034,0.956,0,0.25,"58049","Sembawang","Opp Blk 590C","Sembawang Rd","Sembawang East","North Region",6.35521764179617
103.8284308,1.450879722,0.038,0.951,0,0.25,"58051","Sembawang","Blk 592C","Sembawang Rd","Admiralty","North Region",6.35596397333091
103.828663,1.450790077,0.038,0.954,0,0.25,"58059","Sembawang","Opp Blk 592C","Sembawang Rd","Sembawang East","North Region",6.36078042625579
103.8311063,1.452964231,0.025,0.937,0,0.25,"58061","Sembawang","Aft Durban Rd","Sembawang Rd","Admiralty","North Region",6.30485229092844
103.831184,1.452713863,0.024,0.952,0,0.125,"58069","Sembawang","Opp Durban Rd","Sembawang Rd","Sembawang East","North Region",6.07501442768635
103.8338898,1.455284221,0.009,0.939,0,0.125,"58071","Sembawang","Bef Jln Basong","Sembawang Rd","Sembawang Straits","North Region",6.02076900030367
103.8338122,1.455004462,0.009,0.95,0,0.125,"58079","Sembawang","Aft Jln Basong","Sembawang Rd","Sembawang Straits","North Region",6.03845691990033
103.8359461,1.458251944,0.009,0.941,0,0.125,"58081","Sembawang","Opp Jln Janggus","Sembawang Rd","Sembawang Straits","North Region",6.02398782027302
103.8365422,1.458732559,0.009,0.947,0,0.125,"58089","Sembawang","Aft Andrews Ave","Sembawang Rd","Sembawang Straits","North Region",6.03363671389027
103.8379192,1.46211498,0.009,0.943,0,0.125,"58091","Sembawang","Sembawang Pk","Sembawang Rd","Sembawang Straits","North Region",6.02720537754682
103.8375658,1.461498762,0.009,0.945,0,0.125,"58099","Sembawang","Opp Sembawang Pk","Sembawang Rd","Sembawang Straits","North Region",6.03042167459786
103.8228228,1.446672778,0.037,0.953,0,0.25,"58101","Sembawang","Blk 311","Canberra Rd","Sembawang Central","North Region",6.35698442972057
103.823093,1.446676079,0.024,0.951,0,0.125,"58109","Sembawang","Opp Blk 311","Canberra Rd","Admiralty","North Region",6.07340863117879
103.8207523,1.450962723,0.047,0.944,0,0.375,"58111","Sembawang","Blk 351 CP","Canberra Rd","Sembawang Central","North Region",6.60286970644176
103.8210232,1.450999255,0.046,0.95,0,0.25,"58119","Sembawang","Blk 502A","Canberra Rd","Admiralty","North Region",6.37183178959158
103.8192948,1.453291155,0.039,0.941,0,0.25,"58121","Sembawang","Blk 424A CP","Canberra Rd","Sembawang North","North Region",6.34207811443959
103.8198822,1.452842161,0.038,0.947,0,0.125,"58129","Sembawang","Blk 508 CP","Canberra Rd","Admiralty","North Region",6.0977903414977
103.82046,1.456253333,0.03,0.917,0,0.125,"58131","Sembawang","Aft Assyafaah Mque","Canberra Rd","Sembawang North","North Region",6.03186325225854
103.8207457,1.456375644,0.029,0.945,0,0.125,"58139","Sembawang","Bef Assyafaah Mque","Canberra Rd","Admiralty","North Region",6.07480419823882
103.8165318,1.463365158,0.045,0.941,0,0.125,"58141","Sembawang","Sembawang Camp","Admiralty Rd West","The Wharves","North Region",6.10343620783911
103.8178892,1.461903592,0.046,0.921,0,0.125,"58149","Sembawang","Opp Sembawang Shipyard G 8","Admiralty Rd West","Sembawang North","North Region",6.07336993988109
103.8220134,1.448359043,0.089,0.955,0,0.375,"58151","Sembawang","Bef Sembawang Stn","Canberra Rd","Sembawang Central","North Region",6.71076750222301
103.8223561,1.448217087,0.08,0.951,0,0.25,"58159","Sembawang","Aft Admiral Hill","Canberra Rd","Admiralty","North Region",6.44670476445625
103.8203735,1.460527557,0.045,0.943,0,0.25,"58161","Sembawang","Bef Sembawang Shipyard G 3","Admiralty Rd West","The Wharves","North Region",6.3584010818241
103.8209245,1.459786963,0.046,0.919,0,0.125,"58169","Sembawang","Aft HomeTeamNS Sembawang Resort","Admiralty Rd West","Sembawang North","North Region",6.07013835500507
103.8237988,1.458905808,0.014,0.943,0,0.125,"58171","Sembawang","Sembawang Corp Industries","Admiralty Rd West","The Wharves","North Region",6.0383604164087
103.82351,1.458556453,0.015,0.917,0,0.125,"58179","Sembawang","Opp Sembawang Corp Industries","Admiralty Rd West","Admiralty","North Region",5.99865914129704
103.8262572,1.45964275,0.014,0.945,0,0.125,"58181","Sembawang","Sembawang Drug Rehab Ctr","Admiralty Rd West","Sembawang Straits","North Region",6.04157671345975
103.8260118,1.459154444,0.015,0.915,0,0.125,"58189","Sembawang","Opp Sembawang Drug Rehab Ctr","Admiralty Rd West","Admiralty","North Region",5.99542497287274
103.8287551,1.458752029,0.014,0.947,0,0.125,"58191","Sembawang","Aft Wellington Rd","Admiralty Rd East","Sembawang Straits","North Region",6.04479175275216
103.8278843,1.459050157,0.015,0.913,0,0.125,"58199","Sembawang","OPP AUCKLAND ROAD WEST","Admiralty Rd East","Admiralty","North Region",5.99218950879379
103.83099,1.455312349,0.014,0.95,0,0.125,"58201","Sembawang","Aft Queen'S Ave","Admiralty Rd East","Sembawang Straits","North Region",6.04961195876222
103.8306264,1.455240833,0.015,0.911,0,0.125,"58209","Sembawang","Aft Pakistan Rd","Admiralty Rd East","Admiralty","North Region",5.98895274646074
103.819794,1.449262026,0.214,0.95,0,0.25,"58211","Sembawang","Sembawang Stn","Sembawang Way","Sembawang Central","North Region",6.72056234135854
103.8199297,1.449534637,0.04,0.955,0,0.375,"58219","Sembawang","Opp Sembawang Stn","Sembawang Way","Sembawang Central","North Region",6.60526594053958
103.8170658,1.448592648,0.209,0.928,0,0.125,"58221","Sembawang","Blk 339 CP","Sembawang Way","Sembawang Central","North Region",6.42345128694009
103.8168059,1.448750841,0.031,0.952,0,0.125,"58229","Sembawang","Blk 358A CP","Sembawang Way","Sembawang Central","North Region",6.09045543789522
103.8201849,1.447220646,0.001,0.951,0,0.25,"58241","Sembawang","Sembawang Int/Opp Blk 315","Sembawang Vista","Sembawang Central","North Region",6.27387708938528
103.8211856,1.447117222,0.001,0.949,0,0.125,"58249","Sembawang","Blk 309","Sembawang Vista","Sembawang Central","North Region",6.01891724154127
103.8189521,1.448031488,0.02,0.951,0,0.25,"58251","Sembawang","Sun Plaza/Sembawang Stn","Sembawang Dr","Sembawang Central","North Region",6.31629859547089
103.8189515,1.447772672,0.023,0.952,0,0.25,"58259","Sembawang","Opp Sun Plaza","Sembawang Dr","Sembawang Central","North Region",6.32454974046558
103.8272631,1.447102138,0.267,0.949,0,0.25,"58261","Sembawang","VISIONAIRE","Canberra Link","Sembawang Springs","North Region",6.82307489947716
103.82762,1.447023616,0.104,0.956,0,0.125,"58269","Sembawang","OPP VISIONAIRE","Canberra Link","Sembawang East","North Region",6.25379329930376
103.8147065,1.447027835,0.005,0.944,0,0.125,"58271","Sembawang","Blk 335","Sembawang Cres","Sembawang Central","North Region",6.01986030678917
103.8145692,1.446584623,0.004,0.941,0,0.25,"58279","Sembawang","Opp Blk 336A CP","Sembawang Cres","Sembawang Central","North Region",6.26453929039099
103.8162666,1.445013675,0.005,0.946,0,0.125,"58281","Sembawang","Sembawang Sec Sch","Sembawang Cres","Sembawang Central","North Region",6.02307597465342
103.8162716,1.444859608,0.004,0.939,0,0.125,"58289","Sembawang","Opp Sembawang Sec Sch","Sembawang Cres","Sembawang Central","North Region",6.00957315371045
103.8199449,1.4457932,0.01,0.951,0,0.25,"58291","Sembawang","Blk 317","Sembawang Dr","Sembawang Central","North Region",6.29404459431186
103.8196846,1.445829153,0.009,0.951,0,0.25,"58299","Sembawang","Blk 328","Sembawang Dr","Sembawang Central","North Region",6.29181034572348
103.8105506,1.444856506,0.196,0.951,0,0.125,"58301","Sembawang","3M Bldg","Gambas Ave","Senoko South","North Region",6.43449436039738
103.8103665,1.444660636,0,0.934,0,0.125,"58309","Woodlands","Opp 3M Bldg","Gambas Ave","Woodlands East","North Region",5.9925339961393
103.8181046,1.450197954,0.014,0.948,0,0.125,"58311","Sembawang","Blk 354 CP","Sembawang Dr","Sembawang Central","North Region",6.04639880150653
103.8180219,1.449769339,0.015,0.945,0,0.25,"58319","Sembawang","Blk 357C","Sembawang Dr","Sembawang Central","North Region",6.29555020594084
103.8161452,1.450205738,0.003,0.942,0,0.125,"58321","Sembawang","Bet Blks 357/359","Admiralty Dr","Sembawang Central","North Region",6.01215677753423
103.8165596,1.450501869,0.003,0.939,0,0.125,"58329","Sembawang","Blk 474","Admiralty Dr","Sembawang North","North Region",6.00732902124579
103.8239761,1.449741296,0.076,0.955,0,0.375,"58331","Sembawang","Blk 589D","Canberra Link","Admiralty","North Region",6.68309035913109
103.8243057,1.449361385,0.243,0.95,0,0.25,"58339","Sembawang","Opp Blk 589D","Canberra Link","Admiralty","North Region",6.77783052334891
103.8168777,1.452679929,0.015,0.946,0,0.25,"58341","Sembawang","Blk 405","Sembawang Dr","Sembawang North","North Region",6.2971578826532
103.8164234,1.452731395,0.015,0.941,0,0.25,"58349","Sembawang","Blk 478","Sembawang Dr","Sembawang North","North Region",6.28911635161599
103.8149106,1.455935487,0.006,0.944,0,0.125,"58351","Sembawang","Blk 483","Sembawang Dr","Sembawang North","North Region",6.02210112033741
103.8146541,1.4561944,0.006,0.933,0,0.125,"58359","Sembawang","Opp Blk 484A CP","Sembawang Dr","Sembawang North","North Region",6.0043923762542
103.8127071,1.461186885,0.006,0.94,0,0.125,"58361","Sembawang","Nth Link Bldg","Admiralty St","Sembawang North","North Region",6.01566600517161
103.8120614,1.460774518,0.006,0.938,0,0.125,"58369","Sembawang","BEF ACACIA HME","Admiralty St","Sembawang North","North Region",6.01244655292445
103.8190895,1.444490096,0.005,0.948,0,0.125,"58371","Sembawang","Bet Blks 325/326","Sembawang Cres","Sembawang Central","North Region",6.02629038598783
103.8190051,1.444285741,0.004,0.937,0,0.125,"58379","Sembawang","Opp Blk 325","Sembawang Cres","Sembawang Central","North Region",6.006353068564
103.8133779,1.447970493,0.034,0.95,0,0.25,"58381","Sembawang","Blk 469B","Sembawang Way","Sembawang North","North Region",6.34558567011872
103.8135667,1.44773992,0.211,0.93,0,0.125,"58389","Sembawang","Opp Blk 469B","Sembawang Way","Sembawang Central","North Region",6.43065968715825
103.8224122,1.444264722,0.201,0.953,0,0.25,"58391","Sembawang","Blk 303","Sembawang Ave","Sembawang Central","North Region",6.69946283664817
103.8225647,1.443999125,0.003,0.948,0,0.125,"58399","Sembawang","Opp Blk 303","Sembawang Ave","Sembawang Springs","North Region",6.02180378358677
103.8180021,1.455756583,0.007,0.942,0,0.125,"58401","Sembawang","Opp Blk 491","Admiralty Link","Sembawang North","North Region",6.02112335674302
103.8181006,1.456108385,0.007,0.945,0,0.125,"58409","Sembawang","Blk 491","Admiralty Link","Sembawang North","North Region",6.02594827474878
103.8165837,1.454612002,0.007,0.944,0,0.125,"58411","Sembawang","Blk 404A CP","Admiralty Link","Sembawang North","North Region",6.02434028359689
103.8158379,1.454644618,0.007,0.943,0,0.125,"58419","Sembawang","Blk 482A CP","Admiralty Link","Sembawang North","North Region",6.02273197769773
103.8190292,1.451306124,0.002,0.946,0,0.125,"58421","Sembawang","Blk 353","Admiralty Dr","Sembawang Central","North Region",6.01634357107825
103.8189253,1.45151629,0.002,0.947,0,0.125,"58429","Sembawang","Bet Blks 415/416","Admiralty Dr","Sembawang North","North Region",6.01795093365829
103.7883392,1.428578964,0.004,0.934,0,0.125,"58439","Woodlands","Innova JC","Champions Way","Woodlands South","North Region",6.00152056318719
103.7890672,1.427092047,0.004,0.932,0,0.125,"58449","Woodlands","S'pore Sports Sch","Champions Way","Woodlands South","North Region",5.99829730418337
103.8153724,1.460026603,0.006,0.942,0,0.125,"58451","Sembawang","Aft Heavy Veh Pk","Sembawang Dr","Sembawang North","North Region",6.01888419348354
103.8151406,1.459940307,0.006,0.935,0,0.125,"58459","Sembawang","Bef Heavy Veh Pk","Sembawang Dr","Sembawang North","North Region",6.00761499923474
103.7904456,1.429655918,0.004,0.928,0,0.125,"58461","Woodlands","Innova Pr Sch","Champions Way","Woodlands South","North Region",5.99184696185803
103.7897712,1.428336328,0.004,0.93,0,0.125,"58479","Woodlands","Aft Innova Pr Sch","Woodlands Dr 17","Woodlands South","North Region",5.99507277124747
103.8226793,1.453059052,0.003,0.945,0,0.125,"58481","Sembawang","Opp Wellington Pr Sch","Wellington Circle","Admiralty","North Region",6.01698169553999
103.8225109,1.452859466,0.003,0.947,0,0.125,"58489","Sembawang","Wellington Pr Sch","Wellington Circle","Admiralty","North Region",6.0201967348324
103.8243134,1.452721743,0.003,0.947,0,0.125,"58491","Sembawang","Opp Blk 507A","Montreal Dr","Admiralty","North Region",6.0201967348324
103.8242877,1.452058697,0.003,0.945,0,0.125,"58499","Sembawang","Blk 506A","Montreal Dr","Admiralty","North Region",6.01698169553999
103.8270849,1.450718783,0.003,0.949,0,0.125,"58501","Sembawang","Blk 592A","Montreal Link","Admiralty","North Region",6.0234105188216
103.8269643,1.450599271,0.003,0.943,0,0.125,"58509","Sembawang","Blk 590A","Montreal Link","Admiralty","North Region",6.01376539848894
103.8315,1.44964,0.012,0.952,0,0.125,"58511","Sembawang","Blk 104C","Canberra st","Sembawang East","North Region",6.04836669831526
103.831062,1.44973306,0.012,0.952,0,0.125,"58519","Sembawang","OPP BLK 104B","Canberra st","Sembawang East","North Region",6.04836669831526
103.8326,1.44819389,0.012,0.954,0,0.125,"58521","Sembawang","BLK 106A","Canberra st","Sembawang East","North Region",6.05157735473259
103.832461,1.44801889,0.012,0.95,0,0.125,"58529","Sembawang","BLK 108 CP","Canberra st","Sembawang East","North Region",6.04515479269575
103.8323,1.44543806,0.012,0.956,0,0.125,"58531","Sembawang","BLK 129A","Canberra Way","Sembawang East","North Region",6.0547867643732
103.832311,1.44576806,0.012,0.947,0,0.125,"58539","Sembawang","BLK 120A","Canberra Way","Sembawang East","North Region",6.04033458668568
103.830351,1.44284,0.118,0.959,0,0.125,"58541","Sembawang","Opp Canberra Stn","Canberra Link","Sembawang East","North Region",6.2879213458024
103.830142,1.442578,0.281,0.947,0,0.25,"58549","Sembawang","Canberra Stn","Canberra Link","Sembawang Springs","North Region",6.84697404628835
103.8350086,1.424583611,0.374,0.965,0,0.125,"58991","Yishun","BLK 767","Yishun Ave 2","Yishun West","North Region",6.80049604597341
103.8361105,1.42853849,0.001,0.967,0,0.25,"59008","Yishun","Yishun Temp Int","Yishun Ave 2","Yishun Central","North Region",6.29953252642896
103.8360975,1.4284,0.521,0.968,0.001,0.75,"59009","Yishun","Yishun Int","Yishun Ave 2","Yishun Central","North Region",8.22578796540781
103.8273791,1.402050599,0.334,0.957,0.003,0.125,"59011","Yishun","Bef Sg Seletar Bridge","Lentor Ave","Springleaf","North Region",6.71930716808249
103.8276304,1.402176703,0.283,0.966,0,0.25,"59019","Yishun","Aft Sg Seletar Bridge","Lentor Ave","Lower Seletar","North Region",6.88131525343436
103.8290833,1.409228338,0.334,0.959,0.002,0.125,"59021","Yishun","Bef Yishun Ave 1","Lentor Ave","Springleaf","North Region",6.7202689109132
103.8292477,1.408858434,0.283,0.964,0,0.125,"59029","Yishun","Aft Yishun Ave 1","Lentor Ave","Lower Seletar","North Region",6.62636472487866
103.8308396,1.412777472,0.663,0.961,0.001,0.25,"59031","Yishun","Opp Yishun Sports Hall","Yishun Ave 2","Khatib","North Region",7.56315657226603
103.831563,1.413428716,0.668,0.971,0.001,0.375,"59039","Yishun","Yishun Sports Hall","Yishun Ave 2","Yishun South","North Region",7.82622363374677
103.8325916,1.416254201,0.03,0.961,0,0.25,"59041","Yishun","Bef Khatib Stn","Yishun Ave 2","Khatib","North Region",6.35443961917662
103.8333998,1.417009982,0,0.969,0,0.125,"59049","Yishun","Opp Khatib Stn","Yishun Ave 2","Yishun South","North Region",6.04873741654742
103.8342967,1.419682702,0.648,0.964,0.001,0.625,"59051","Yishun","Blk 790","Yishun Ave 2","Khatib","North Region",8.2286188796141
103.8349794,1.420546029,0.672,0.969,0.001,0.375,"59059","Yishun","Blk 608","Yishun Ave 2","Yishun South","North Region",7.82985633412681
103.8349582,1.425563992,0.164,0.955,0.001,0.125,"59061","Yishun","Blk 763","Yishun Ave 2","Yishun West","North Region",6.378528857044
103.8353696,1.426572948,0.562,0.969,0.001,0.5,"59069","Yishun","Opp Blk 757","Yishun Ave 2","Yishun Central","North Region",7.86750371181757
103.8354931,1.429383056,0.083,0.967,0,0.375,"59072","Yishun","Yishun Stn Exit E","Yishun Ave 2","Yishun Central","North Region",6.71725442681936
103.8354694,1.428681465,0.173,0.967,0,0.25,"59073","Yishun","Opp Yishun Stn","Yishun Ave 2","Yishun Central","North Region",6.66554242241245
103.835162,1.429266069,0.164,0.957,0,0.25,"59079","Yishun","Yishun Stn","Yishun Ave 2","Yishun West","North Region",6.63123580361144
103.8316467,1.423714749,0.007,0.957,0,0.125,"59081","Yishun","Blk 774","Yishun Ring Rd","Yishun West","North Region",6.04521972976338
103.8315575,1.423978611,0.006,0.954,0,0.125,"59089","Yishun","Opp Blk 774","Yishun Ring Rd","Yishun West","North Region",6.03816691882861
103.8351081,1.431652454,0.306,0.958,0.001,0.375,"59091","Yishun","Blk 154","Yishun Ave 2","Yishun West","North Region",7.15342256670732
103.8352254,1.432728355,0.133,0.965,0,0.25,"59099","Yishun","Blk 220","Yishun Ave 2","Northland","North Region",6.58044302147633
103.8330275,1.434202107,0.004,0.946,0,0.125,"59101","Yishun","Yishun Pr Sch","Yishun Ring Rd","Yishun West","North Region",6.02083350471702
103.8332295,1.434398493,0.009,0.963,0,0.25,"59109","Yishun","Opp Yishun Pr Sch","Yishun Ring Rd","Yishun West","North Region",6.3110593584843
103.8288845,1.430163951,0.045,0.955,0,0.25,"59111","Yishun","Blk 701","Yishun Ave 5","Yishun West","North Region",6.37768004673059
103.8279487,1.43037444,0.228,0.963,0,0.125,"59119","Yishun","Opp Blk 701A","Yishun Ave 5","Yishun West","North Region",6.51740916555662
103.8299967,1.434538511,0.004,0.948,0,0.125,"59121","Yishun","Blk 121","Yishun Ring Rd","Yishun West","North Region",6.02404791605143
103.8302676,1.434900043,0.009,0.961,0,0.125,"59129","Yishun","Opp Blk 121","Yishun Ring Rd","Yishun West","North Region",6.05610697687215
103.8296918,1.43192546,0.004,0.95,0,0.125,"59131","Yishun","Blk 137","Yishun Ring Rd","Yishun West","North Region",6.02726107330712
103.8295566,1.431407493,0.009,0.958,0,0.125,"59139","Yishun","Aft Chong Pang CC","Yishun Ring Rd","Yishun West","North Region",6.0512970568587
103.8327554,1.430343832,0.042,0.952,0.001,0.125,"59141","Yishun","Blk 741","Yishun Ave 5","Yishun West","North Region",6.11682021229535
103.83218,1.430618611,0.228,0.965,0,0.375,"59149","Yishun","Blk 145","Yishun Ave 5","Yishun West","North Region",7.01086373480297
103.8346707,1.430554662,0.003,0.956,0,0.125,"59159","Yishun","Opp Yishun Stn Exit B","Yishun Ave 5","Yishun West","North Region",6.03464891251991
103.8379316,1.43014844,0.04,0.965,0,0.25,"59161","Yishun","Opp Blk 201","Yishun Ctrl","Yishun Central","North Region",6.3827940451938
103.8376942,1.430457008,0.03,0.963,0,0.25,"59169","Yishun","Bet Blks 201/202","Yishun Ctrl","Northland","North Region",6.35764468407758
103.8401967,1.432265097,0.025,0.963,0,0.125,"59171","Yishun","Blk 309","Yishun Ave 9","Yishun East","North Region",6.09486810083316
103.8398833,1.432214395,0.02,0.959,0,0.375,"59179","Yishun","Blk 241","Yishun Ave 9","Northland","North Region",6.56763966367626
103.8421883,1.434166111,0.008,0.961,0,0.125,"59181","Yishun","Opp Blk 245","Yishun Ave 9","Yishun East","North Region",6.05387109605287
103.8420417,1.434253615,0.005,0.944,0,0.125,"59189","Yishun","Blk 245","Yishun Ave 9","Northland","North Region",6.01986030678917
103.8421208,1.436490833,0.004,0.959,0,0.125,"59191","Yishun","Opp Northland Sec Sch","Yishun Ave 6","Northland","North Region",6.04170482702407
103.8422494,1.436095537,0.005,0.946,0,0.125,"59199","Yishun","Blk 250","Yishun Ave 6","Northland","North Region",6.02307597465342
103.8403522,1.438715884,0.004,0.956,0,0.125,"59201","Yishun","Opp Chongfu Pr Sch","Yishun Ave 6","Northland","North Region",6.03689304498457
103.8402117,1.438566111,0.005,0.949,0,0.125,"59209","Yishun","Blk 272","Yishun Ave 6","Northland","North Region",6.02789712122266
103.8381736,1.440370278,0.005,0.951,0,0.125,"59211","Yishun","Blk 289","Yishun Ave 7","Northland","North Region",6.03110965235548
103.8375763,1.440455262,0.004,0.954,0,0.125,"59219","Yishun","Opp Blk 288","Yishun Ave 7","Northland","North Region",6.03368363534396
103.8350279,1.439022993,0.005,0.953,0,0.125,"59221","Yishun","Opp Yishun Ind Pk A","Yishun Ave 7","Northland","North Region",6.03432093307019
103.834164,1.439015896,0.004,0.952,0,0.125,"59229","Yishun","Yishun Ind Pk A","Yishun Ave 7","Northland","North Region",6.03047297892664
103.8368075,1.4353797,0.005,0.964,0,0.375,"59231","Yishun","Blk 227","Yishun Ring Rd","Northland","North Region",6.54221147424213
103.8368437,1.43560782,0.007,0.959,0,0.125,"59239","Yishun","Blk 291","Yishun Ring Rd","Northland","North Region",6.0484272737682
103.8392293,1.434272216,0.005,0.961,0,0.125,"59241","Yishun","Blk 236","Yishun Ring Rd","Northland","North Region",6.04715360021535
103.8394374,1.434360863,0.007,0.961,0,0.25,"59249","Yishun","Blk 257","Yishun Ring Rd","Northland","North Region",6.30338089373425
103.8336834,1.436691326,0.295,0.955,0,0.375,"59251","Yishun","Opp Darul Makmur Mque","Yishun Ave 2","Yishun West","North Region",7.1252839848024
103.8337979,1.437167834,0.118,0.963,0,0.125,"59259","Yishun","Darul Makmur Mque","Yishun Ave 2","Northland","North Region",6.29433271395824
103.8315914,1.437558035,0.016,0.955,0,0.125,"59261","Yishun","Blk 174","Yishun Ave 7","Yishun West","North Region",6.06209013569192
103.8312528,1.437749714,0.001,0.963,0,0.125,"59269","Yishun","Opp Blk 174","Yishun Ave 7","Yishun West","North Region",6.04137878543492
103.8285516,1.436283171,0.016,0.958,0,0.125,"59271","Yishun","Blk 118","Yishun Ave 7","Yishun West","North Region",6.06690285009732
103.828805,1.436704387,0,0.963,0,0.125,"59279","Yishun","Opp Ahmad Ibrahim Sec Sch","Yishun Ave 7","Yishun West","North Region",6.03912962813201
103.840704,1.422806305,0.009,0.967,0,0.25,"59281","Yishun","Blk 654","Yishun Ave 4","Yishun South","North Region",6.31746578276716
103.8413889,1.421666307,0.002,0.947,0,0.125,"59289","Yishun","Blk 676 CP","Yishun Ave 4","Yishun South","North Region",6.01795093365829
103.8407249,1.4189297,0.009,0.964,0,0.125,"59291","Yishun","Blk 666","Yishun Ave 4","Yishun South","North Region",6.06091411058737
103.8410193,1.419100658,0.002,0.949,0,0.125,"59299","Yishun","Blk 671 CP","Yishun Ave 4","Yishun South","North Region",6.02116471764749
103.8305483,1.428574385,0.004,0.952,0,0.125,"59301","Yishun","Blk 731","Yishun Ring Rd","Yishun West","North Region",6.03047297892664
103.8306307,1.428261955,0.012,0.959,0,0.25,"59309","Yishun","Jiemin Pr Sch","Yishun Ring Rd","Yishun West","North Region",6.31134586312389
103.8321861,1.426048437,0.007,0.955,0,0.125,"59311","Yishun","Blk 760","Yishun Ring Rd","Yishun West","North Region",6.04201094260422
103.8320108,1.426171667,0.006,0.956,0,0.125,"59319","Yishun","Yishun JC","Yishun Ring Rd","Yishun West","North Region",6.04137632846922
103.8318023,1.420046739,0.01,0.959,0,0.125,"59321","Yishun","Blk 794","Yishun Ring Rd","Khatib","North Region",6.05513492220567
103.831796,1.419680292,0.01,0.967,0,0.25,"59329","Yishun","Naval Base Sec Sch","Yishun Ring Rd","Khatib","North Region",6.31970003135554
103.8327672,1.422973728,0.07,0.969,0,0.375,"59331","Yishun","Blk 773","Yishun Ave 3","Yishun West","North Region",6.69267788984615
103.8337841,1.422735673,0.079,0.958,0.001,0.375,"59339","Yishun","Blk 776","Yishun Ave 3","Khatib","North Region",6.69655853187255
103.8386446,1.423671632,0.04,0.959,0.001,0.375,"59341","Yishun","Khoo Teck Puat Hosp","Yishun Ctrl","Yishun Central","North Region",6.61393142900647
103.8388243,1.42345056,0.052,0.969,0,0.375,"59349","Yishun","Opp Khoo Teck Puat Hosp","Yishun Ctrl","Yishun South","North Region",6.65384313018627
103.8402289,1.428778889,0.014,0.963,0,0.125,"59351","Yishun","Opp Blk 322","Yishun Ctrl","Yishun Central","North Region",6.07046708063501
103.8407182,1.428441027,0.009,0.964,0,0.25,"59359","Yishun","Blk 322","Yishun Ctrl","Yishun East","North Region",6.31266142729856
