"BusStopCode","planning_area","Longitude","Latitude","subzone_name","district"
67439,"SENGKANG",103.8973703,1.395493749,"Sengkang Town Centre","NORTH-EAST REGION"
67441,"SENGKANG",103.8934667,1.392309539,"Sengkang Town Centre","NORTH-EAST REGION"
67449,"SENGKANG",103.8930712,1.392032891,"Anchorvale","NORTH-EAST REGION"
67451,"SENGKANG",103.8896058,1.383046111,"Compassvale","NORTH-EAST REGION"
67459,"SENGKANG",103.8891108,1.382886389,"Compassvale","NORTH-EAST REGION"
67461,"SENGKANG",103.8912153,1.385752735,"Compassvale","NORTH-EAST REGION"
67469,"SENGKANG",103.8907422,1.38533639,"Compassvale","NORTH-EAST REGION"
67471,"SENGKANG",103.8801814,1.392185679,"Fernvale","NORTH-EAST REGION"
67479,"SENGKANG",103.8801967,1.391982037,"Fernvale","NORTH-EAST REGION"
67481,"SENGKANG",103.8776459,1.391497941,"Fernvale","NORTH-EAST REGION"
67489,"SENGKANG",103.877085,1.39100245,"Fernvale","NORTH-EAST REGION"
67491,"SENGKANG",103.8746649,1.390875385,"Fernvale","NORTH-EAST REGION"
67499,"SENGKANG",103.8746787,1.390680287,"Fernvale","NORTH-EAST REGION"
67501,"SENGKANG",103.90365,1.383549732,"Rivervale","NORTH-EAST REGION"
67509,"SENGKANG",103.904338,1.3840964,"Rivervale","NORTH-EAST REGION"
67511,"SENGKANG",103.9062452,1.386030416,"Rivervale","NORTH-EAST REGION"
67519,"SENGKANG",103.9062883,1.385653333,"Rivervale","NORTH-EAST REGION"
67521,"SENGKANG",103.9083991,1.387109674,"Rivervale","NORTH-EAST REGION"
67529,"SENGKANG",103.9092635,1.387316668,"Rivervale","NORTH-EAST REGION"
67531,"SENGKANG",103.9067669,1.387868072,"Rivervale","NORTH-EAST REGION"
67539,"SENGKANG",103.9066129,1.387720204,"Rivervale","NORTH-EAST REGION"
67541,"SENGKANG",103.8863325,1.394782569,"Anchorvale","NORTH-EAST REGION"
67549,"SENGKANG",103.8861823,1.394546604,"Anchorvale","NORTH-EAST REGION"
67551,"SENGKANG",103.8792729,1.396005293,"Fernvale","NORTH-EAST REGION"
67559,"SENGKANG",103.880945,1.395493907,"Fernvale","NORTH-EAST REGION"
67561,"SENGKANG",103.876977,1.395458285,"Fernvale","NORTH-EAST REGION"
67569,"SENGKANG",103.877,1.395049992,"Fernvale","NORTH-EAST REGION"
67571,"SENGKANG",103.8739192,1.395157967,"Fernvale","NORTH-EAST REGION"
67579,"SENGKANG",103.8734686,1.394836197,"Fernvale","NORTH-EAST REGION"
67581,"SENGKANG",103.8897473,1.391042049,"Anchorvale","NORTH-EAST REGION"
67591,"SENGKANG",103.8953648,1.39790048,"Sengkang Town Centre","NORTH-EAST REGION"
67599,"SENGKANG",103.8949066,1.397200437,"Anchorvale","NORTH-EAST REGION"
67601,"SENGKANG",103.8932683,1.383344707,"Compassvale","NORTH-EAST REGION"
67609,"SENGKANG",103.8930398,1.383933053,"Compassvale","NORTH-EAST REGION"
67611,"SENGKANG",103.8942627,1.387762938,"Sengkang Town Centre","NORTH-EAST REGION"
67619,"SENGKANG",103.8940144,1.387767979,"Sengkang Town Centre","NORTH-EAST REGION"
67621,"SENGKANG",103.8902513,1.380958026,"Compassvale","NORTH-EAST REGION"
67629,"SENGKANG",103.890605,1.380279751,"Hougang West","NORTH-EAST REGION"
67641,"SENGKANG",103.8934405,1.398044,"Anchorvale","NORTH-EAST REGION"
67649,"SENGKANG",103.8933425,1.398051,"Anchorvale","NORTH-EAST REGION"
67651,"SENGKANG",103.8704002,1.389398338,"Fernvale","NORTH-EAST REGION"
67659,"SENGKANG",103.8707436,1.389805947,"Fernvale","NORTH-EAST REGION"
67661,"SENGKANG",103.908784,1.388894001,"Rivervale","NORTH-EAST REGION"
67671,"SENGKANG",103.9071275,1.392005129,"Rivervale","NORTH-EAST REGION"
67691,"SENGKANG",103.8887775,1.39899,"Anchorvale","NORTH-EAST REGION"
67699,"SENGKANG",103.889524,1.3988295,"Anchorvale","NORTH-EAST REGION"
67701,"SENGKANG",103.877445,1.3984935,"Fernvale","NORTH-EAST REGION"
67711,"SENGKANG",103.8947799,1.380132945,"Compassvale","NORTH-EAST REGION"
67719,"HOUGANG",103.8952724,1.379721325,"Hougang East","NORTH-EAST REGION"
67721,"SENGKANG",103.8981924,1.379713497,"Rivervale","NORTH-EAST REGION"
67729,"HOUGANG",103.8987257,1.37948933,"Hougang East","NORTH-EAST REGION"
67731,"SENGKANG",103.9013807,1.380187386,"Rivervale","NORTH-EAST REGION"
67739,"HOUGANG",103.9019509,1.379984232,"Hougang East","NORTH-EAST REGION"
67741,"SENGKANG",103.875622,1.3971275,"Fernvale","NORTH-EAST REGION"
67759,"SENGKANG",103.8972022,1.391295223,"Sengkang Town Centre","NORTH-EAST REGION"
67761,"SENGKANG",103.887595,1.396006,"Anchorvale","NORTH-EAST REGION"
67769,"SENGKANG",103.8876638,1.396073786,"Anchorvale","NORTH-EAST REGION"
68011,"SENGKANG",103.8701031,1.391316927,"Fernvale","NORTH-EAST REGION"
68019,"SENGKANG",103.8706061,1.391066941,"Fernvale","NORTH-EAST REGION"
68021,"SENGKANG",103.872471,1.393179098,"Fernvale","NORTH-EAST REGION"
68029,"SENGKANG",103.8726496,1.393121621,"Fernvale","NORTH-EAST REGION"
68031,"SENGKANG",103.873073,1.397050243,"Fernvale","NORTH-EAST REGION"
68039,"SENGKANG",103.8731139,1.396529722,"Fernvale","NORTH-EAST REGION"
68049,"SENGKANG",103.8729605,1.398516603,"Fernvale","NORTH-EAST REGION"
68051,"SENGKANG",103.8723207,1.399550119,"Fernvale","NORTH-EAST REGION"
68059,"SENGKANG",103.8724353,1.399786389,"Fernvale","NORTH-EAST REGION"
68061,"SELETAR",103.8720632,1.407192121,"Seletar","NORTH-EAST REGION"
68069,"SELETAR",103.8722803,1.407572176,"Seletar","NORTH-EAST REGION"
68081,"SELETAR",103.8668124,1.405593236,"Seletar Aerospace Park","NORTH-EAST REGION"
68089,"SELETAR",103.8666675,1.405701961,"Seletar Aerospace Park","NORTH-EAST REGION"
68091,"SELETAR",103.8711693,1.408856998,"Seletar","NORTH-EAST REGION"
68099,"SELETAR",103.8709531,1.4088501,"Seletar","NORTH-EAST REGION"
68101,"SELETAR",103.8634471,1.403785845,"Seletar Aerospace Park","NORTH-EAST REGION"
68109,"SELETAR",103.8634923,1.404003326,"Seletar Aerospace Park","NORTH-EAST REGION"
68111,"SELETAR",103.8713881,1.402221944,"Seletar","NORTH-EAST REGION"
68119,"SELETAR",103.8719487,1.402313061,"Seletar","NORTH-EAST REGION"
68121,"SELETAR",103.8599952,1.405808538,"Seletar Aerospace Park","NORTH-EAST REGION"
68129,"SELETAR",103.8601646,1.40606523,"Seletar Aerospace Park","NORTH-EAST REGION"
68131,"SELETAR",103.8618894,1.414606959,"Seletar Aerospace Park","NORTH-EAST REGION"
68139,"SELETAR",103.86208,1.414438973,"Seletar Aerospace Park","NORTH-EAST REGION"
68141,"YISHUN",103.863477,1.420433017,"Seletar Aerospace Park","NORTH-EAST REGION"
68149,"SELETAR",103.862797,1.418916046,"Seletar Aerospace Park","NORTH-EAST REGION"
68151,"SELETAR",103.8661911,1.423333112,"Seletar Aerospace Park","NORTH-EAST REGION"
68159,"SELETAR",103.8662691,1.423068902,"Seletar Aerospace Park","NORTH-EAST REGION"
68161,"SELETAR",103.8617948,1.410769035,"Seletar Aerospace Park","NORTH-EAST REGION"
68169,"SELETAR",103.8618841,1.41071384,"Seletar Aerospace Park","NORTH-EAST REGION"
68171,"YISHUN",103.8553525,1.42704251,"Lower Seletar","NORTH REGION"
68179,"YISHUN",103.8555033,1.426983971,"Lower Seletar","NORTH REGION"
68201,"SELETAR",103.872581,1.409829,"Seletar","NORTH-EAST REGION"
68209,"SELETAR",103.873544,1.4113435,"Seletar Aerospace Park","NORTH-EAST REGION"
68239,"SELETAR",103.8728737,1.413600085,"Seletar Aerospace Park","NORTH-EAST REGION"
70011,"GEYLANG",103.8811601,1.323176877,"Kallang Way","CENTRAL REGION"
70019,"GEYLANG",103.8814573,1.323229905,"Macpherson","CENTRAL REGION"
70021,"GEYLANG",103.8803394,1.326408149,"Kallang Way","CENTRAL REGION"
70029,"GEYLANG",103.8805435,1.326625528,"Macpherson","CENTRAL REGION"
70031,"GEYLANG",103.8794109,1.329267073,"Kallang Way","CENTRAL REGION"
70039,"GEYLANG",103.8797557,1.329302563,"Macpherson","CENTRAL REGION"
70041,"TOA PAYOH",103.8784125,1.333408056,"Sennett","CENTRAL REGION"
70049,"TOA PAYOH",103.878715,1.332906667,"Joo Seng","CENTRAL REGION"
70051,"TOA PAYOH",103.8777795,1.336272022,"Sennett","CENTRAL REGION"
70059,"TOA PAYOH",103.8783117,1.334776111,"Joo Seng","CENTRAL REGION"
70061,"TOA PAYOH",103.8754286,1.338579237,"Bidadari","CENTRAL REGION"
70069,"TOA PAYOH",103.8759188,1.338399519,"Joo Seng","CENTRAL REGION"
70071,"GEYLANG",103.8984129,1.333771613,"Kampong Ubi","CENTRAL REGION"
70079,"GEYLANG",103.8985183,1.333721667,"Kampong Ubi","CENTRAL REGION"
70081,"GEYLANG",103.8949744,1.332275801,"Kampong Ubi","CENTRAL REGION"
70089,"GEYLANG",103.8944395,1.331877022,"Kampong Ubi","CENTRAL REGION"
70091,"GEYLANG",103.8909137,1.330717359,"Kampong Ubi","CENTRAL REGION"
70099,"GEYLANG",103.8913214,1.330631552,"Kampong Ubi","CENTRAL REGION"
70101,"TOA PAYOH",103.873953,1.32969965,"Sennett","CENTRAL REGION"
70109,"GEYLANG",103.8740373,1.329462424,"Kallang Way","CENTRAL REGION"
70111,"TOA PAYOH",103.8771481,1.330776686,"Sennett","CENTRAL REGION"
70119,"GEYLANG",103.8777335,1.330750335,"Kallang Way","CENTRAL REGION"
70121,"TOA PAYOH",103.8811428,1.331908054,"Joo Seng","CENTRAL REGION"
70129,"GEYLANG",103.8805819,1.331575435,"Macpherson","CENTRAL REGION"
70131,"TOA PAYOH",103.8850345,1.332761634,"Joo Seng","CENTRAL REGION"
70139,"GEYLANG",103.8832846,1.332182022,"Macpherson","CENTRAL REGION"
70141,"TOA PAYOH",103.8872337,1.333259407,"Joo Seng","CENTRAL REGION"
70149,"TOA PAYOH",103.8864631,1.3329125,"Macpherson","CENTRAL REGION"
70151,"GEYLANG",103.8809633,1.327683743,"Macpherson","CENTRAL REGION"
70161,"GEYLANG",103.8832481,1.327586355,"Macpherson","CENTRAL REGION"
70171,"GEYLANG",103.8854714,1.328336667,"Macpherson","CENTRAL REGION"
70181,"GEYLANG",103.8869172,1.328861771,"Macpherson","CENTRAL REGION"
70191,"GEYLANG",103.8879366,1.32722901,"Macpherson","CENTRAL REGION"
70201,"GEYLANG",103.8888542,1.324611389,"Macpherson","CENTRAL REGION"
70211,"GEYLANG",103.8869617,1.323621667,"Macpherson","CENTRAL REGION"
70221,"GEYLANG",103.885121,1.326208092,"Macpherson","CENTRAL REGION"
70231,"GEYLANG",103.8840136,1.326176667,"Macpherson","CENTRAL REGION"
70241,"GEYLANG",103.882,1.325254,"Macpherson","CENTRAL REGION"
70251,"GEYLANG",103.8903707,1.324971585,"Macpherson","CENTRAL REGION"
70259,"GEYLANG",103.8908043,1.324987301,"Kampong Ubi","CENTRAL REGION"
70261,"GEYLANG",103.8896275,1.32884297,"Macpherson","CENTRAL REGION"
70269,"GEYLANG",103.8901439,1.328246111,"Kampong Ubi","CENTRAL REGION"
70271,"GEYLANG",103.8893151,1.330781715,"Macpherson","CENTRAL REGION"
70279,"GEYLANG",103.889515,1.331557519,"Kampong Ubi","CENTRAL REGION"
70281,"TOA PAYOH",103.888,1.335306278,"Joo Seng","CENTRAL REGION"
70289,"HOUGANG",103.888693,1.335064,"Tai Seng","NORTH-EAST REGION"
70291,"TOA PAYOH",103.8871361,1.337435,"Joo Seng","CENTRAL REGION"
70299,"HOUGANG",103.8875831,1.337475,"Tai Seng","NORTH-EAST REGION"
70301,"TOA PAYOH",103.8857592,1.3396576,"Joo Seng","CENTRAL REGION"
70309,"TOA PAYOH",103.886397,1.33965,"Tai Seng","NORTH-EAST REGION"
70311,"GEYLANG",103.8790142,1.323355698,"Kallang Way","CENTRAL REGION"
70319,"GEYLANG",103.8790476,1.323198462,"Kallang Way","CENTRAL REGION"
70321,"GEYLANG",103.8767409,1.322479822,"Kallang Way","CENTRAL REGION"
70329,"GEYLANG",103.8768268,1.32229748,"Kallang Way","CENTRAL REGION"
70341,"GEYLANG",103.8749038,1.326264713,"Kallang Way","CENTRAL REGION"
70349,"GEYLANG",103.8744747,1.325984931,"Kallang Way","CENTRAL REGION"
70359,"GEYLANG",103.8725689,1.327688121,"Kallang Way","CENTRAL REGION"
70361,"GEYLANG",103.8734622,1.328599722,"Kallang Way","CENTRAL REGION"
70371,"GEYLANG",103.8893233,1.326232889,"Macpherson","CENTRAL REGION"
70379,"GEYLANG",103.8893398,1.326042941,"Macpherson","CENTRAL REGION"
70401,"GEYLANG",103.8981156,1.330882301,"Kampong Ubi","CENTRAL REGION"
70409,"GEYLANG",103.8978991,1.330946546,"Kampong Ubi","CENTRAL REGION"
71011,"GEYLANG",103.8905439,1.334116882,"Tai Seng","NORTH-EAST REGION"
71021,"GEYLANG",103.8946878,1.336557751,"Tai Seng","NORTH-EAST REGION"
71029,"GEYLANG",103.8950429,1.336543314,"Kampong Ubi","CENTRAL REGION"
71031,"HOUGANG",103.8968075,1.339139181,"Defu Industrial Park","NORTH-EAST REGION"
71041,"HOUGANG",103.8984525,1.346524971,"Defu Industrial Park","NORTH-EAST REGION"
71049,"PAYA LEBAR",103.8988155,1.346092093,"Plab","EAST REGION"
71051,"HOUGANG",103.8918925,1.341511059,"Defu Industrial Park","NORTH-EAST REGION"
71059,"HOUGANG",103.8919537,1.340654658,"Tai Seng","NORTH-EAST REGION"
71061,"HOUGANG",103.8950685,1.33901443,"Defu Industrial Park","NORTH-EAST REGION"
71069,"HOUGANG",103.8951226,1.338525136,"Tai Seng","NORTH-EAST REGION"
71071,"BEDOK",103.8978557,1.336381816,"Kaki Bukit","EAST REGION"
71079,"GEYLANG",103.8982531,1.335545585,"Kampong Ubi","CENTRAL REGION"
71081,"BEDOK",103.9005999,1.333758558,"Kaki Bukit","EAST REGION"
71089,"GEYLANG",103.9009721,1.332914799,"Kampong Ubi","CENTRAL REGION"
71091,"BEDOK",103.9037315,1.330733748,"Kaki Bukit","EAST REGION"
71099,"GEYLANG",103.9038336,1.330226389,"Kampong Ubi","CENTRAL REGION"
71101,"GEYLANG",103.9028372,1.328306944,"Kampong Ubi","CENTRAL REGION"
71109,"GEYLANG",103.9025662,1.328318284,"Kampong Ubi","CENTRAL REGION"
71111,"GEYLANG",103.900587,1.326705275,"Kampong Ubi","CENTRAL REGION"
71119,"GEYLANG",103.9002187,1.326801248,"Kampong Ubi","CENTRAL REGION"
71121,"GEYLANG",103.8994169,1.330081111,"Kampong Ubi","CENTRAL REGION"
71129,"GEYLANG",103.8991489,1.329761944,"Kampong Ubi","CENTRAL REGION"
71131,"GEYLANG",103.9014038,1.331275107,"Kampong Ubi","CENTRAL REGION"
71139,"GEYLANG",103.9008789,1.330542247,"Kampong Ubi","CENTRAL REGION"
71141,"GEYLANG",103.8970681,1.329173333,"Kampong Ubi","CENTRAL REGION"
71149,"GEYLANG",103.8971377,1.328865539,"Kampong Ubi","CENTRAL REGION"
71151,"GEYLANG",103.8944494,1.328143051,"Kampong Ubi","CENTRAL REGION"
71159,"GEYLANG",103.8945749,1.327876419,"Kampong Ubi","CENTRAL REGION"
71161,"GEYLANG",103.8920915,1.327329943,"Kampong Ubi","CENTRAL REGION"
71169,"GEYLANG",103.8921732,1.32706503,"Kampong Ubi","CENTRAL REGION"
71171,"HOUGANG",103.8923874,1.334978289,"Tai Seng","NORTH-EAST REGION"
71179,"HOUGANG",103.8923829,1.334677301,"Kampong Ubi","CENTRAL REGION"
71181,"HOUGANG",103.8989461,1.343328687,"Defu Industrial Park","NORTH-EAST REGION"
71189,"HOUGANG",103.8990946,1.344940577,"Plab","EAST REGION"
71191,"HOUGANG",103.898148,1.341141005,"Defu Industrial Park","NORTH-EAST REGION"
71201,"GEYLANG",103.8979515,1.326124478,"Kampong Ubi","CENTRAL REGION"
71209,"GEYLANG",103.8972079,1.326081128,"Kampong Ubi","CENTRAL REGION"
71211,"GEYLANG",103.895254,1.325462355,"Kampong Ubi","CENTRAL REGION"
71219,"GEYLANG",103.8950522,1.325542071,"Kampong Ubi","CENTRAL REGION"
71221,"GEYLANG",103.8931835,1.326321772,"Kampong Ubi","CENTRAL REGION"
71229,"GEYLANG",103.8933486,1.326235626,"Kampong Ubi","CENTRAL REGION"
71291,"BEDOK",103.9037475,1.337090079,"Kaki Bukit","EAST REGION"
71299,"BEDOK",103.9040176,1.336756931,"Kaki Bukit","EAST REGION"
71331,"BEDOK",103.9009675,1.336834801,"Kaki Bukit","EAST REGION"
71339,"BEDOK",103.9011212,1.33681468,"Kaki Bukit","EAST REGION"
72011,"GEYLANG",103.9054836,1.328165,"Kampong Ubi","CENTRAL REGION"
72019,"GEYLANG",103.9054651,1.328846284,"Kaki Bukit","EAST REGION"
72021,"BEDOK",103.9063219,1.330965312,"Kaki Bukit","EAST REGION"
72029,"BEDOK",103.9065521,1.330863987,"Kaki Bukit","EAST REGION"
72031,"BEDOK",103.9099203,1.335218591,"Kaki Bukit","EAST REGION"
72039,"BEDOK",103.9098511,1.335466483,"Kaki Bukit","EAST REGION"
72041,"BEDOK",103.9074342,1.33470287,"Kaki Bukit","EAST REGION"
72049,"BEDOK",103.9074746,1.334903328,"Kaki Bukit","EAST REGION"
72051,"BEDOK",103.9041252,1.333439732,"Kaki Bukit","EAST REGION"
72059,"BEDOK",103.90428,1.333758333,"Kaki Bukit","EAST REGION"
72061,"BEDOK",103.9098394,1.331779228,"Kaki Bukit","EAST REGION"
72069,"BEDOK",103.9097796,1.331509942,"Kaki Bukit","EAST REGION"
72071,"BEDOK",103.9118411,1.332191651,"Kaki Bukit","EAST REGION"
72079,"BEDOK",103.9120111,1.332015108,"Kaki Bukit","EAST REGION"
72131,"BEDOK",103.909941,1.337911265,"Kaki Bukit","EAST REGION"
72139,"BEDOK",103.909145,1.337282,"Kaki Bukit","EAST REGION"
72141,"BEDOK",103.9115019,1.338607298,"Kaki Bukit","EAST REGION"
72149,"BEDOK",103.9117053,1.338346747,"Kaki Bukit","EAST REGION"
72151,"BEDOK",103.9130181,1.340847896,"Kaki Bukit","EAST REGION"
72159,"BEDOK",103.912709,1.340359,"Kaki Bukit","EAST REGION"
72161,"BEDOK",103.9163555,1.341149354,"Kaki Bukit","EAST REGION"
72169,"BEDOK",103.916208,1.34105,"Kaki Bukit","EAST REGION"
73019,"PAYA LEBAR",103.8994409,1.351965158,"Airport Road","EAST REGION"
73021,"PAYA LEBAR",103.9186065,1.379908248,"Paya Lebar West","EAST REGION"
73029,"PAYA LEBAR",103.9181739,1.379886659,"Paya Lebar West","EAST REGION"
73031,"PAYA LEBAR",103.9200204,1.376063297,"Paya Lebar North","EAST REGION"
73039,"PAYA LEBAR",103.9198406,1.376057817,"Plab","EAST REGION"
73041,"PAYA LEBAR",103.8988218,1.350499113,"Airport Road","EAST REGION"
73049,"PAYA LEBAR",103.8991155,1.350759663,"Airport Road","EAST REGION"
74011,"PAYA LEBAR",103.9204503,1.373291658,"Paya Lebar North","EAST REGION"
74019,"PAYA LEBAR",103.9201514,1.373585,"Plab","EAST REGION"
74021,"PAYA LEBAR",103.9227816,1.370428034,"Paya Lebar North","EAST REGION"
74029,"PAYA LEBAR",103.9228899,1.370070523,"Plab","EAST REGION"
74031,"PAYA LEBAR",103.9264861,1.367534701,"Paya Lebar North","EAST REGION"
74039,"PAYA LEBAR",103.9261818,1.367353087,"Paya Lebar North","EAST REGION"
74041,"PAYA LEBAR",103.9297861,1.368504444,"Paya Lebar North","EAST REGION"
74049,"PAYA LEBAR",103.9301238,1.368511392,"Paya Lebar North","EAST REGION"
75009,"TAMPINES",103.943391,1.354075524,"Tampines East","EAST REGION"
75019,"TAMPINES",103.9416488,1.357371331,"Tampines East","EAST REGION"
75021,"TAMPINES",103.9285175,1.351684452,"Tampines West","EAST REGION"
75031,"TAMPINES",103.9294624,1.350806968,"Tampines West","EAST REGION"
75039,"TAMPINES",103.9295682,1.35065772,"Tampines West","EAST REGION"
75051,"TAMPINES",103.9400815,1.345033942,"Tampines West","EAST REGION"
75059,"TAMPINES",103.9402169,1.344711685,"Tampines West","EAST REGION"
75061,"TAMPINES",103.9364684,1.340713918,"Tampines West","EAST REGION"
75069,"TAMPINES",103.9367,1.340663333,"Tampines West","EAST REGION"
75071,"TAMPINES",103.9365425,1.348933035,"Tampines West","EAST REGION"
75079,"TAMPINES",103.9370122,1.348582494,"Tampines West","EAST REGION"
75081,"TAMPINES",103.9342674,1.349869419,"Tampines West","EAST REGION"
75089,"TAMPINES",103.9340473,1.349771459,"Tampines West","EAST REGION"
75099,"TAMPINES",103.9342343,1.3481064,"Tampines West","EAST REGION"
75101,"TAMPINES",103.9315014,1.351099684,"Tampines West","EAST REGION"
75109,"TAMPINES",103.9310242,1.351151403,"Tampines West","EAST REGION"
75111,"TAMPINES",103.9320133,1.353045,"Tampines West","EAST REGION"
75121,"TAMPINES",103.9390326,1.355933921,"Tampines East","EAST REGION"
75129,"TAMPINES",103.9393652,1.35563642,"Tampines West","EAST REGION"
75131,"TAMPINES",103.9370965,1.355948183,"Tampines West","EAST REGION"
75139,"TAMPINES",103.936125,1.355639644,"Tampines West","EAST REGION"
75141,"TAMPINES",103.9337789,1.35625,"Tampines West","EAST REGION"
75149,"TAMPINES",103.9336639,1.355971944,"Tampines West","EAST REGION"
75151,"TAMPINES",103.9314521,1.354517812,"Tampines West","EAST REGION"
75159,"TAMPINES",103.9314664,1.354051152,"Tampines West","EAST REGION"
75161,"TAMPINES",103.9345607,1.353249971,"Tampines West","EAST REGION"
75169,"TAMPINES",103.9344061,1.3532764,"Tampines West","EAST REGION"
75171,"TAMPINES",103.9313,1.3575,"Tampines West","EAST REGION"
75179,"TAMPINES",103.9317,1.357,"Tampines West","EAST REGION"
75201,"TAMPINES",103.9335338,1.35078501,"Tampines West","EAST REGION"
75209,"TAMPINES",103.93361,1.35145,"Tampines West","EAST REGION"
75219,"TAMPINES",103.9321567,1.34971138,"Tampines West","EAST REGION"
75221,"TAMPINES",103.9359504,1.34567356,"Tampines West","EAST REGION"
75229,"TAMPINES",103.9367661,1.344997826,"Tampines West","EAST REGION"
75231,"TAMPINES",103.9326553,1.347077794,"Tampines West","EAST REGION"
75239,"TAMPINES",103.9325766,1.346752599,"Tampines West","EAST REGION"
75241,"TAMPINES",103.9298022,1.34844803,"Tampines West","EAST REGION"
75249,"TAMPINES",103.9301701,1.347914997,"Tampines West","EAST REGION"
75251,"TAMPINES",103.9278336,1.349498333,"Tampines West","EAST REGION"
75259,"TAMPINES",103.9279803,1.349138056,"Tampines West","EAST REGION"
75261,"TAMPINES",103.9379678,1.358019984,"Tampines West","EAST REGION"
75269,"TAMPINES",103.9381421,1.359172864,"Tampines East","EAST REGION"
75271,"TAMPINES",103.936015,1.360248334,"Tampines West","EAST REGION"
75279,"TAMPINES",103.936204,1.36047494,"Tampines North","EAST REGION"
75281,"TAMPINES",103.9336381,1.360227893,"Tampines West","EAST REGION"
75289,"TAMPINES",103.9333167,1.360456672,"Tampines North","EAST REGION"
75291,"TAMPINES",103.9307672,1.361491822,"Paya Lebar East","EAST REGION"
75299,"TAMPINES",103.9310662,1.362391017,"Tampines North","EAST REGION"
75311,"TAMPINES",103.9307821,1.367078034,"Paya Lebar North","EAST REGION"
75319,"TAMPINES",103.9310619,1.367208056,"Tampines North","EAST REGION"
75329,"TAMPINES",103.936272,1.357754717,"Tampines West","EAST REGION"
75339,"TAMPINES",103.9341521,1.358463099,"Tampines West","EAST REGION"
75341,"BEDOK",103.9338613,1.338322041,"Bedok Reservoir","EAST REGION"
75349,"BEDOK",103.9339578,1.338118249,"Bedok Reservoir","EAST REGION"
75351,"TAMPINES",103.930775,1.373641638,"Paya Lebar North","EAST REGION"
75359,"PAYA LEBAR",103.9314795,1.3743865,"Tampines North","EAST REGION"
75361,"PAYA LEBAR",103.9303023,1.370644155,"Paya Lebar North","EAST REGION"
75369,"TAMPINES",103.9305653,1.370796304,"Tampines North","EAST REGION"
75371,"TAMPINES",103.9305237,1.359098265,"Paya Lebar East","EAST REGION"
75379,"TAMPINES",103.9309898,1.359430023,"Tampines West","EAST REGION"
75381,"PAYA LEBAR",103.9266,1.373188889,"Paya Lebar North","EAST REGION"
75391,"PAYA LEBAR",103.9213,1.37507,"Paya Lebar North","EAST REGION"
75401,"TAMPINES",103.9267141,1.351758277,"Paya Lebar East","EAST REGION"
75409,"PAYA LEBAR",103.9272407,1.35220181,"Tampines West","EAST REGION"
75411,"PAYA LEBAR",103.929055,1.356076568,"Paya Lebar East","EAST REGION"
75419,"PAYA LEBAR",103.9291859,1.355758315,"Tampines West","EAST REGION"
75461,"TAMPINES",103.9336012,1.365913543,"Tampines North","EAST REGION"
75469,"TAMPINES",103.9331581,1.366268889,"Tampines North","EAST REGION"
75471,"TAMPINES",103.9379408,1.361598056,"Tampines North","EAST REGION"
75479,"TAMPINES",103.9381889,1.361776111,"Tampines North","EAST REGION"
75481,"TAMPINES",103.93794,1.363804,"Tampines North","EAST REGION"
75489,"TAMPINES",103.9381689,1.363941111,"Tampines North","EAST REGION"
75491,"TAMPINES",103.936676,1.365746,"Tampines North","EAST REGION"
75499,"TAMPINES",103.936768,1.366074,"Tampines North","EAST REGION"
76031,"TAMPINES",103.9552978,1.355079569,"Tampines East","EAST REGION"
76039,"TAMPINES",103.9555498,1.35506419,"Tampines East","EAST REGION"
76041,"TAMPINES",103.9365069,1.351221785,"Tampines West","EAST REGION"
76049,"TAMPINES",103.936332,1.351182523,"Tampines West","EAST REGION"
76051,"TAMPINES",103.9412639,1.353138093,"Tampines West","EAST REGION"
76059,"TAMPINES",103.9416515,1.352961636,"Tampines East","EAST REGION"
76061,"TAMPINES",103.9418981,1.348201944,"Tampines West","EAST REGION"
76069,"TAMPINES",103.9420863,1.348753421,"Tampines East","EAST REGION"
76071,"TAMPINES",103.9451781,1.348026389,"Tampines East","EAST REGION"
76079,"TAMPINES",103.945635,1.347943889,"Tampines East","EAST REGION"
76081,"TAMPINES",103.9493231,1.349501944,"Tampines East","EAST REGION"
76089,"TAMPINES",103.9492339,1.349168056,"Tampines East","EAST REGION"
76091,"TAMPINES",103.9527517,1.350716364,"Tampines East","EAST REGION"
76099,"TAMPINES",103.9524917,1.350263595,"Tampines East","EAST REGION"
76101,"TAMPINES",103.9548021,1.353033156,"Tampines East","EAST REGION"
76109,"TAMPINES",103.9551185,1.3529664,"Tampines East","EAST REGION"
76111,"TAMPINES",103.9402339,1.351574554,"Tampines West","EAST REGION"
76119,"TAMPINES",103.9400903,1.351886646,"Tampines West","EAST REGION"
76121,"TAMPINES",103.9381752,1.350033337,"Tampines West","EAST REGION"
76129,"TAMPINES",103.9379158,1.349882149,"Tampines West","EAST REGION"
76131,"TAMPINES",103.9425413,1.35184112,"Tampines East","EAST REGION"
76139,"TAMPINES",103.9438501,1.351626918,"Tampines East","EAST REGION"
76141,"TAMPINES",103.9460906,1.353666891,"Tampines East","EAST REGION"
76149,"TAMPINES",103.9463671,1.353707285,"Tampines East","EAST REGION"
76151,"TAMPINES",103.946998,1.355263,"Tampines East","EAST REGION"
76159,"TAMPINES",103.9472015,1.355178317,"Tampines East","EAST REGION"
76161,"TAMPINES",103.9475834,1.352587459,"Tampines East","EAST REGION"
