Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
2244,45349,Opp Blk 604A,1.397312142,103.7455481,Choa Chu Kang St 62,CHOA CHU KANG
2245,45351,Blk 634,1.396353492,103.749479,Choa Chu Kang Nth 6,CHOA CHU KANG
2246,45359,Blk 790,1.39618571,103.7494461,Choa Chu Kang Nth 6,CHOA CHU KANG
2247,45361,Opp Blk 765,1.392399307,103.7500201,Choa Chu Kang Nth 5,CHOA CHU KANG
2248,45369,Blk 765,1.392586061,103.750026,Choa Chu Kang Nth 5,CHOA CHU KANG
2249,45371,Opp Yew Mei Green Condo,1.395335871,103.7519373,Choa Chu Kang Nth 6,CHOA CHU KANG
2250,45379,Yew Mei Green Condo,1.394694397,103.7518731,Choa Chu Kang Nth 6,CHOA CHU KANG
2251,45381,Blk 675A (LP 25),1.400859167,103.7471275,Choa Chu Kang Nth 7,CHOA CHU KANG
2252,45389,Blk 619,1.400638044,103.7473818,Choa Chu Kang Nth 7,CHOA CHU KANG
2253,45391,Blk 657,1.400142929,103.7497054,Choa Chu Kang Nth 7,CHOA CHU KANG
2254,45399,Regent Gr Condo,1.399840833,103.7499128,Choa Chu Kang Nth 7,CHOA CHU KANG
2255,45401,Blk 681,1.402799726,103.7459427,Choa Chu Kang Cres,CHOA CHU KANG
2256,45409,Blk 675,1.401897778,103.7457961,Choa Chu Kang Cres,CHOA CHU KANG
2257,45411,Opp Blk 670,1.403514518,103.7476735,Choa Chu Kang Cres,CHOA CHU KANG
2258,45419,Blk 669,1.403117778,103.7484242,Choa Chu Kang Cres,CHOA CHU KANG
2259,45421,Opp Blk 666,1.402748849,103.7505093,Choa Chu Kang Cres,CHOA CHU KANG
2260,45429,Blk 666,1.402526944,103.7496808,Choa Chu Kang Cres,CHOA CHU KANG
2261,45431,Blk 661,1.400577222,103.7509192,Choa Chu Kang Cres,CHOA CHU KANG
2262,45439,Opp Blk 661,1.401271944,103.7511553,Choa Chu Kang Cres,CHOA CHU KANG
2263,45441,Opp Eng Hua Furniture Mfg Pte Ltd,1.431893965,103.7474528,Sg Kadut Dr,SUNGEI KADUT
2264,45449,Eng Hua Furniture Mfg Pte Ltd,1.431882989,103.7476084,Sg Kadut Dr,SUNGEI KADUT
2265,45451,Blk 293,1.377923889,103.7397081,Choa Chu Kang Ave 1,CHOA CHU KANG
2266,45461,Blk 540,1.392677238,103.743306,Choa Chu Kang Nth 5,CHOA CHU KANG
2267,45469,Blk 537,1.392314238,103.744494,Choa Chu Kang Nth 5,CHOA CHU KANG
2268,45479,Kranji Pr Sch,1.394295086,103.7465204,Choa Chu Kang Dr,CHOA CHU KANG
2269,45489,BEF CHOA CHU KANG LK,1.39379176,103.7519994,Choa Chu Kang Nth 5,CHOA CHU KANG
2270,45491,BEF CHOA CHU KANG NTH 5,1.394144324,103.7529627,Stagmont Ring,SUNGEI KADUT
2271,45581,BLK 325,1.430976111,103.7800619,Woodlands St 32,WOODLANDS
2272,45589,Opp Blk 325,1.430796944,103.780325,Woodlands St 32,WOODLANDS
2273,45591,Fuchun CC,1.429215,103.7748931,Woodlands Ave 1,WOODLANDS
2274,45599,Opp Fuchun CC,1.429146111,103.7745339,Woodlands Ave 1,WOODLANDS
2275,46008,W'Lands Temp Int,1.437730626,103.7867294,Woodlands Sq,WOODLANDS
2276,46009,W'Lands Temp Int,1.437627901,103.7865,Woodlands Sq,WOODLANDS
2277,46011,Bef W'Lands Ctr Rd,1.438519856,103.7742921,Marsiling Rd,WOODLANDS
2278,46019,Aft W'Lands Ctr Rd,1.438673333,103.7741286,Marsiling Rd,WOODLANDS
2279,46021,Bef W'Lands Ind Pk D St 2,1.429198611,103.7617514,Woodlands Rd,SUNGEI KADUT
2280,46029,Aft W'Lands Ind Pk D St 2,1.428614236,103.7622664,Woodlands Rd,SUNGEI KADUT
2281,46031,Kranji Lodge 1,1.433556293,103.7619232,Woodlands Rd,SUNGEI KADUT
2282,46039,Opp Kranji Lodge 1,1.433087319,103.7620018,Woodlands Rd,SUNGEI KADUT
2283,46041,Opp Globalfoundries,1.43664137,103.7640558,Woodlands Rd,SUNGEI KADUT
2284,46049,Globalfoundries,1.436899832,103.7646066,Woodlands Rd,SUNGEI KADUT
2285,46051,Bef BKE,1.438970861,103.7664089,Woodlands Rd,SUNGEI KADUT
2286,46059,Globalfoundries/Aft Bke,1.43875378,103.7665647,Woodlands Rd,SUNGEI KADUT
2287,46069,W'Lands Train Checkpt,1.442889484,103.7693383,Woodlands Ctr Rd,WOODLANDS
2288,46071,Blk 137,1.438646523,103.7767996,Marsiling Rd,WOODLANDS
2289,46079,Opp Blk 137,1.438867314,103.7769175,Marsiling Rd,WOODLANDS
2290,46088,Blk 25,1.441809143,103.7710866,Woodlands Ctr Rd,WOODLANDS
2291,46091,Bef Bke,1.439606164,103.7701086,Woodlands Ctr Rd,WOODLANDS
2292,46101,W'Lands Checkpt,1.444608324,103.7677488,Woodlands Crossing,WOODLANDS
2293,46109,W'Lands Checkpt,1.446940936,103.7692534,Woodlands Crossing,WOODLANDS
2294,46111,Blk 23,1.441322222,103.7737242,Admiralty Rd,WOODLANDS
2295,46119,Marsiling CC,1.44101546,103.7725238,Admiralty Rd,WOODLANDS
2296,46121,Opp Marsiling Lane Mkt/Fc,1.44388,103.7764389,Admiralty Rd,WOODLANDS
2297,46129,Marsiling Lane Mkt/Fc,1.443787984,103.7767542,Admiralty Rd,WOODLANDS
2298,46131,Aft Marsiling Lane,1.446274659,103.7770371,Admiralty Rd,WOODLANDS
2299,46139,Aft Riverside Rd,1.44618016,103.7772633,Admiralty Rd,WOODLANDS
2300,46141,Blk 32,1.443649596,103.7732952,Marsiling Dr,WOODLANDS
2301,46149,Blk 203,1.443615833,103.7737969,Marsiling Dr,WOODLANDS
2302,46151,Blk 212,1.445827257,103.7734724,Marsiling Lane,WOODLANDS
2303,46159,Blk 206,1.445655775,103.7734391,Marsiling Lane,WOODLANDS
2304,46161,GES S'pore,1.445360061,103.7755646,Marsiling Lane,WOODLANDS
2305,46169,Si Ling Sec Sch,1.44535191,103.7752667,Marsiling Lane,WOODLANDS
2306,46171,Opp Blk 19,1.444128765,103.7780001,Marsiling Lane,WOODLANDS
2307,46179,Blk 18,1.444014363,103.7778748,Marsiling Lane,WOODLANDS
2308,46181,Opp Blk 12,1.440158823,103.7788679,Marsiling Rd,WOODLANDS
2309,46189,Blk 12,1.440082716,103.7785404,Marsiling Rd,WOODLANDS
2310,46191,Opp Blk 120,1.439782682,103.7805381,Marsiling Rise,WOODLANDS
2311,46199,Blk 120,1.439550433,103.7806553,Marsiling Rise,WOODLANDS
2312,46201,Blk 10,1.44071021,103.7768024,Marsiling Dr,WOODLANDS
2313,46209,Blk 2,1.440252429,103.7772751,Marsiling Dr,WOODLANDS
2314,46211,Johor Bahru Checkpt,1.464917324,103.7654771,Johor Bahru,invalid
2315,46219,Johor Bahru Checkpt,1.465426811,103.7682666,Johor Bahru,invalid
2316,46221,Opp Casablanca,1.430909682,103.7875977,Woodlands Ave 2,WOODLANDS
2317,46229,Casablanca,1.430130569,103.7870687,Woodlands Ave 2,WOODLANDS
2318,46239,Larkin Ter,1.493903793,103.7440329,Jln Datin Halimah,invalid
2319,46241,Opp Blk 15,1.442118452,103.7789435,Marsiling Lane,WOODLANDS
2320,46249,Blk 15,1.442112389,103.7787477,Marsiling Lane,WOODLANDS
2321,46251,Riverside Sec Sch,1.440922362,103.7890863,Woodlands St 81,WOODLANDS
2322,46261,Blk 808,1.442563092,103.7869446,Woodlands Ave 9,WOODLANDS
2323,46269,Republic Poly,1.442173333,103.785885,Woodlands Ave 9,WOODLANDS
2324,46271,Opp Blk 802,1.440401951,103.7858881,Woodlands Ave 2,WOODLANDS
2325,46279,Blk 803,1.440219587,103.7869013,Woodlands Ave 2,WOODLANDS
2326,46281,Blk 825,1.438786957,103.7900259,Woodlands Ave 7,WOODLANDS
2327,46289,Blk 891C CP,1.438722398,103.790912,Woodlands Ave 7,WOODLANDS
2328,46291,Blk 106,1.43640148,103.7824838,Woodlands Ave 5,WOODLANDS
2329,46299,Opp Blk 106,1.436927057,103.7827459,Woodlands Ave 5,WOODLANDS
2330,46301,Progen Bldg,1.442742645,103.7828002,Riverside Rd,WOODLANDS
2331,46309,Opp Progen Bldg,1.443170086,103.7825498,Riverside Rd,WOODLANDS
2332,46311,Blk 18,1.442341087,103.7805101,Marsiling Rd,WOODLANDS
2333,46319,Opp Blk 18,1.442290328,103.7802984,Marsiling Rd,WOODLANDS
2334,46321,W'Lands Civic Ctr,1.434577639,103.7865564,Woodlands Ave 5,WOODLANDS
2335,46329,Opp W'Lands Civic Ctr,1.434448109,103.7873758,Woodlands Ave 5,WOODLANDS
2336,46331,Blk 511,1.433147696,103.7881638,Woodlands Ave 2,WOODLANDS
2337,46339,Blk 370,1.43352632,103.7879832,Woodlands Ave 2,WOODLANDS
2338,46341,Rosewood,1.431721937,103.7863031,Woodlands Ave 1,WOODLANDS
2339,46349,Aft Blk 353,1.431897049,103.7862245,Woodlands Ave 1,WOODLANDS
2340,46351,WOODHAVEN,1.430848889,103.783735,Woodlands Ave 1,WOODLANDS
2341,46359,Aft Blk 336,1.430825,103.7829908,Woodlands Ave 1,WOODLANDS
2342,46361,Blk 425,1.427466026,103.7737876,Woodlands St 41,WOODLANDS
2343,46369,Blk 413,1.427601213,103.7731591,Woodlands St 41,WOODLANDS
2344,46371,Blk 406,1.429172088,103.7725317,Woodlands St 41,WOODLANDS
2345,46379,Blk 409,1.429118044,103.7729401,Woodlands St 41,WOODLANDS
2346,46381,Opp W'Lands Ind Pk D St 1,1.429074279,103.7667627,Woodlands Ave 3,SUNGEI KADUT
2347,46389,Aft W'Lands Ind Pk D St 1,1.429303976,103.7666095,Woodlands Ave 3,SUNGEI KADUT
2348,46391,Blk 853,1.439217654,103.7929945,Woodlands Ave 7,WOODLANDS
2349,46399,Aft 888 Plaza,1.438960352,103.7942371,Woodlands Ave 7,WOODLANDS
2350,46401,Blk 864,1.440885951,103.7954581,Woodlands Ave 4,WOODLANDS
2351,46409,Blk 701A CP,1.440633231,103.795706,Woodlands Ave 4,WOODLANDS
2352,46411,Blk 869,1.442705918,103.7944192,Woodlands Ave 4,WOODLANDS
2353,46419,Evergreen Pr Sch,1.44356111,103.794098,Woodlands Ave 4,WOODLANDS
2354,46421,Evergreen Sec Sch,1.440870326,103.7935378,Woodlands St 83,WOODLANDS
2355,46429,Blk 856,1.440714444,103.79315,Woodlands St 83,WOODLANDS
2356,46431,Blk 840,1.443977268,103.7922557,Woodlands St 82,WOODLANDS
2357,46439,Blk 880,1.444135367,103.7926501,Woodlands St 82,WOODLANDS
2358,46441,Blk 816,1.442194658,103.7897371,Woodlands St 82,WOODLANDS
2359,46449,Blk 875,1.442355036,103.7900373,Woodlands St 82,WOODLANDS
2360,46451,Opp Blk 872,1.444543964,103.7892099,Woodlands Ave 9,WOODLANDS
2361,46459,Blk 872,1.444185331,103.789409,Woodlands Ave 9,WOODLANDS
2362,46461,Opp Blk 757A CP,1.446595984,103.7935966,Woodlands Ave 9,WOODLANDS
2363,46469,Blk 759,1.446688659,103.7949185,Woodlands Ave 9,WOODLANDS
2364,46471,Opp Blk 773,1.447969318,103.7975882,Woodlands Ave 9,WOODLANDS
2365,46479,Blk 774,1.447968698,103.7984096,Woodlands Ave 9,WOODLANDS
2366,46481,Aft Woodlands Ind Pk E6,1.449644042,103.8011125,Woodlands Ave 9,WOODLANDS
2367,46489,Aft Gambas Ave,1.449520956,103.8016065,Woodlands Ave 9,WOODLANDS
2368,46491,Blk 402,1.431889748,103.772008,Woodlands Ave 3,WOODLANDS
2369,46499,Opp Blk 402,1.432291339,103.7721964,Woodlands Ave 3,WOODLANDS
2370,46501,Opp Marsiling Pk,1.437969403,103.7711891,Woodlands Ctr Rd,WOODLANDS
2371,46509,Marsiling Pk,1.438043902,103.7709643,Woodlands Ctr Rd,WOODLANDS
2372,46511,Marsiling Pr Sch,1.434382295,103.7725568,Woodlands Ctr Rd,WOODLANDS
2373,46519,Opp Blk 144,1.435548116,103.772138,Woodlands Ctr Rd,WOODLANDS
2374,46521,Marsiling Stn,1.432378333,103.7742933,Woodlands Ave 3,WOODLANDS
2375,46529,Opp Marsiling Stn,1.432081528,103.7745969,Woodlands Ave 3,WOODLANDS
2376,46531,Blk 173,1.4324025,103.7775114,Woodlands Ave 3,WOODLANDS
2377,46539,Blk 320,1.432099629,103.7782237,Woodlands Ave 3,WOODLANDS
2378,46541,Marsiling Mall,1.433283315,103.7808357,Woodlands Ave 3,WOODLANDS
2379,46549,Blk 347,1.433198189,103.7812567,Woodlands Ave 3,WOODLANDS
2380,46551,Blk 101,1.435327282,103.7816234,Woodlands St 13,WOODLANDS
2381,46559,Opp Blk 101,1.435501655,103.7812772,Woodlands St 13,WOODLANDS
2382,46561,Opp Blk 178,1.434611924,103.77719,Woodlands St 13,WOODLANDS
2383,46569,Blk 178,1.434721547,103.7774588,Woodlands St 13,WOODLANDS
2384,46571,Opp Blk 154,1.434754178,103.7758535,Woodlands St 13,WOODLANDS
2385,46579,Blk 154,1.434885833,103.7755225,Woodlands St 13,WOODLANDS
2386,46581,Opp Blk 146,1.436441189,103.7737964,Woodlands St 13,WOODLANDS
2387,46589,Blk 146,1.43632306,103.7741086,Woodlands St 13,WOODLANDS
2388,46591,Blk 303,1.43068959,103.7732261,Woodlands Ave 1,WOODLANDS
2389,46611,Fuchun Sec Sch,1.429234128,103.7776058,Woodlands Ave 1,WOODLANDS
2390,46619,Opp Fuchun Sec Sch,1.42907408,103.7777511,Woodlands Ave 1,WOODLANDS
2391,46621,Blk 335,1.429555359,103.7806456,Woodlands Ave 1,WOODLANDS
2392,46629,The Woodgrove,1.429460929,103.7808173,Woodlands Ave 1,WOODLANDS
2393,46631,Blk 892C CP,1.436892976,103.7891526,Woodlands Ave 2,WOODLANDS
2394,46639,Opp Blk 892C CP,1.437022054,103.7888492,Woodlands Ave 2,WOODLANDS
2395,46641,Blk 894C,1.435378828,103.7900266,Woodlands Ave 5,WOODLANDS
2396,46649,Blk 515,1.435135716,103.7904213,Woodlands Ave 5,WOODLANDS
2397,46651,Blk 550,1.432980969,103.7945526,Woodlands Ave 4,WOODLANDS
2398,46659,Opp Blk 550,1.432692728,103.794143,Woodlands Ave 4,WOODLANDS
2399,46661,Opp Blk 896B,1.437592219,103.7922893,Woodlands Dr 50,WOODLANDS
2400,46669,W'Lands Pr Sch,1.43740934,103.7918245,Woodlands Dr 50,WOODLANDS
2401,46671,Bef 888 Plaza,1.43689167,103.7946223,Woodlands Dr 50,WOODLANDS
2402,46679,Opp 888 Plaza,1.436776944,103.7948506,Woodlands Dr 50,WOODLANDS
2403,46681,Blk 899A,1.43573291,103.795777,Woodlands Ave 4,WOODLANDS
2404,46689,Blk 609,1.435870545,103.7960127,Woodlands Ave 4,WOODLANDS
2405,46691,Opp 888 Plaza,1.438231325,103.7958789,Woodlands Ave 4,WOODLANDS
2406,46699,888 Plaza,1.437699899,103.7956632,Woodlands Ave 4,WOODLANDS
2407,46709,Aft Blk 1,1.441447391,103.7755472,Marsiling Dr,WOODLANDS
2408,46711,Bef Admiralty Rd West,1.454701602,103.8008497,Woodlands Ave 8,WOODLANDS
2409,46719,Givaudan S'pore,1.454909537,103.8010631,Woodlands Ave 8,SEMBAWANG
2410,46721,Bef W'Lands Ind Pk E7,1.452489165,103.8017876,Woodlands Ave 8,SEMBAWANG
2411,46729,Aft W'Lands Ind Pk E7,1.452157147,103.8022307,Woodlands Ave 8,WOODLANDS
2412,46731,Yew Huat Scaffolding Work,1.448521279,103.8043022,Gambas Ave,WOODLANDS
2413,46739,BLK 782,1.448473503,103.8040034,Gambas Ave,WOODLANDS
2414,46741,Seagate,1.446327014,103.8071927,Gambas Ave,SEMBAWANG
2415,46749,Opp Seagate,1.44598747,103.8071908,Gambas Ave,WOODLANDS
2416,46761,Blk 706,1.439644444,103.7974003,Woodlands Ave 7,WOODLANDS
2417,46769,Blk 666,1.439351034,103.797358,Woodlands Ave 7,WOODLANDS
2418,46771,Opp Admiralty Stn,1.440888084,103.8001867,Woodlands Ave 7,WOODLANDS
2419,46779,Admiralty Stn,1.440713576,103.8007075,Woodlands Ave 7,WOODLANDS
2420,46781,Bef Admiralty Pr Sch,1.442675691,103.8012442,Woodlands Ave 6,WOODLANDS
2421,46789,Opp Admiralty Pr Sch,1.443511389,103.8010631,Woodlands Ave 6,WOODLANDS
2422,46791,Blk 722,1.445694999,103.7996335,Woodlands Ave 6,WOODLANDS
2423,46799,Blk 786A CP,1.445866174,103.7997085,Woodlands Ave 6,WOODLANDS
2424,46801,Aft W'Lands Mart,1.446512057,103.7975663,Woodlands Ave 6,WOODLANDS
2425,46809,Opp W'Lands Mart,1.446496623,103.7980871,Woodlands Ave 6,WOODLANDS
2426,46811,Blk 726,1.443792373,103.7993152,Woodlands Circle,WOODLANDS
2427,46821,Blk 713,1.44215561,103.7975554,Woodlands Circle,WOODLANDS
2428,46831,Blk 747A CP,1.443645278,103.7956269,Woodlands Circle,WOODLANDS
2429,46841,Opp Blk 739A CP,1.444985717,103.7969016,Woodlands Circle,WOODLANDS
2430,46851,Blk 664,1.436126667,103.7976127,Woodlands Ring Rd,WOODLANDS
2431,46859,Blk 608A,1.436202583,103.7973959,Woodlands Ring Rd,WOODLANDS
2432,46861,Opp Blk 624B,1.435155786,103.7999834,Woodlands Ring Rd,WOODLANDS
2433,46869,Blk 628A,1.435076718,103.8005455,Woodlands Ring Rd,WOODLANDS
2434,46871,Blk 644,1.436791166,103.8017651,Woodlands Ring Rd,WOODLANDS
2435,46879,Blk 637,1.437066168,103.8021593,Woodlands Ring Rd,WOODLANDS
2436,46881,Old Chang Kee Bldg,1.449830181,103.8052321,Woodlands Loop,SEMBAWANG
2437,46891,Jordon Food Ind,1.44823909,103.8070354,Woodlands Loop,SEMBAWANG
2438,46901,Blk 15,1.447984183,103.8095148,Woodlands Loop,SEMBAWANG
2439,46911,Opp Blk 20,1.450689683,103.810271,Woodlands Loop,SEMBAWANG
2440,46921,Opp Blk 22,1.453315894,103.81089,Woodlands Link,SEMBAWANG
2441,46931,Opp W'Lands Spectrum 1,1.453053898,103.8078993,Woodlands Ave 9,SEMBAWANG
2442,46941,Opp Nylect Engrg,1.451673065,103.805477,Woodlands Ave 9,SEMBAWANG
2443,46951,Blk 536A,1.431436922,103.791333,Woodlands Dr 14,WOODLANDS
2444,46961,Blk 547,1.430489444,103.7928572,Woodlands Ave 4,WOODLANDS
2445,46969,Blk 532,1.430591818,103.7926997,Woodlands Ave 4,WOODLANDS
2446,46971,Woodgrove Pr Sch,1.431875556,103.7903425,Woodlands Ave 1,WOODLANDS
2447,46979,Opp Blk 507,1.431305556,103.7906544,Woodlands Ave 1,WOODLANDS
2448,46981,W'lands Sth Stn Exit 2,1.42742,103.793617,Woodlands Ave 1,WOODLANDS
2449,46989,W'lands Sth Stn Exit 1,1.428023346,103.7922126,Woodlands Ave 1,WOODLANDS
2450,46991,Blk 589,1.427640931,103.7958715,Woodlands Ave 1,WOODLANDS
2451,46999,Opp Blk 589,1.427428261,103.7960033,Woodlands Ave 1,WOODLANDS
2452,47011,Bef W'Lands Waterfront Pk,1.450767663,103.7786312,Admiralty Rd,WOODLANDS
2453,47019,Aft W'Lands Waterfront Pk,1.450751552,103.7789293,Admiralty Rd,WOODLANDS
2454,47021,Khalsa Crescent Drug Rehab Ctr,1.451134574,103.7832749,Admiralty Rd West,WOODLANDS
2455,47029,Opp Khalsa Crescent Drug Rehab Ctr,1.450965504,103.7825232,Admiralty Rd West,WOODLANDS
2456,47031,Bef Keramat Rd,1.451763611,103.788144,Admiralty Rd West,WOODLANDS
2457,47039,Aft View Rd,1.451569222,103.7890522,Admiralty Rd West,WOODLANDS
2458,47041,Opp W'Lands Auto Hub,1.452568611,103.7916431,Admiralty Rd West,WOODLANDS
2459,47049,W'Lands Auto Hub,1.452465241,103.7925805,Admiralty Rd West,WOODLANDS
2460,47051,Aft W'Lands Ind Pk E4,1.4544975,103.7956028,Admiralty Rd West,WOODLANDS
2461,47059,Bef W'Lands Ind Pk E4,1.453964502,103.7954729,Admiralty Rd West,WOODLANDS
2462,47061,Aft Attap Valley Rd,1.45605441,103.7980842,Admiralty Rd West,SEMBAWANG
2463,47069,Nth Tech,1.455939081,103.7987707,Admiralty Rd West,WOODLANDS
2464,47071,Bef British American Tobacco,1.45761032,103.8021484,Admiralty Rd West,SEMBAWANG
2465,47079,Opp British American Tobacco,1.457864313,103.802996,Admiralty Rd West,SEMBAWANG
2466,47081,Aft Senoko Cres,1.462023364,103.8038341,Senoko Rd,SEMBAWANG
2467,47089,Aft Senoko Dr,1.462278772,103.8038792,Senoko Rd,SEMBAWANG
2468,47091,Bef Senoko Cres,1.464596626,103.8060256,Senoko Dr,SEMBAWANG
2469,47099,MASTERDON,1.464007084,103.8052991,Senoko Dr,SEMBAWANG
2470,47101,Aft Senoko Ave,1.466537222,103.8090658,Senoko Dr,SEMBAWANG
2471,47109,Maxsteel Enterprise,1.466084167,103.8086186,Senoko Dr,SEMBAWANG
2472,47111,Bef Senoko Way,1.466191848,103.8110018,Senoko Ave,SEMBAWANG
2473,47119,Aft Senoko Way,1.46646105,103.81068,Senoko Ave,SEMBAWANG
2474,47121,Opp Lian Aik Siong Machinery,1.463713249,103.802785,Senoko Rd,SEMBAWANG
2475,47129,Lian Aik Siong Machinery,1.463693293,103.8029824,Senoko Rd,SEMBAWANG
2476,47131,Fuji Oil S'Pore,1.466642243,103.8022244,Senoko Rd,SEMBAWANG
2477,47141,Bef Sc Auto,1.467569588,103.8036778,Senoko Rd,SEMBAWANG
2478,47151,Aft Scania S'Pore,1.466273332,103.8039726,Senoko Rd,SEMBAWANG
2479,47169,CHUAN LIM CONSTRN,1.460925048,103.8005973,Senoko Dr,SEMBAWANG
2480,47179,Comfortdelgro Engrg,1.458284248,103.7988074,Senoko Loop,SEMBAWANG
2481,47189,K.U.S. Holdings,1.459003167,103.8012929,Senoko Loop,SEMBAWANG
2482,47199,Bef Senoko Dr,1.461235836,103.8026613,Senoko Loop,SEMBAWANG
2483,47201,W'lands Nth Stn,1.448472,103.7848997,Nth Woodlands Dr,WOODLANDS
2484,47491,TWIN FOUNTAINS,1.431021111,103.8004889,Woodlands Ave 6,WOODLANDS
2485,47499,OPP TWIN FOUNTAINS,1.430773889,103.8006081,Woodlands Ave 6,WOODLANDS
2486,47501,Opp Blk 583,1.430462083,103.7947023,Woodlands Dr 16,WOODLANDS
2487,47509,BLK 583,1.430331111,103.7948411,Woodlands Dr 16,WOODLANDS
2488,47511,Blk 554,1.431903546,103.7964478,Woodlands Dr 16,WOODLANDS
2489,47521,Opp Blk 575,1.431653461,103.7981359,Woodlands Dr 16,WOODLANDS
2490,47529,BLK 573A,1.431536111,103.7981161,Woodlands Dr 16,WOODLANDS
2491,47539,Opp Woodgrove Sec Sch,1.428705552,103.7976628,Woodlands Ave 6,WOODLANDS
2492,47541,Blk 639,1.437892019,103.8033416,Woodlands Ave 6,WOODLANDS
2493,47549,Opp Blk 639,1.437904852,103.8035235,Woodlands Ave 6,WOODLANDS
2494,47551,Blk 630,1.434726238,103.8018876,Woodlands Ave 6,WOODLANDS
2495,47559,Opp Blk 630,1.434612545,103.8020456,Woodlands Ave 6,WOODLANDS
2496,47561,Blk 620,1.433208201,103.7988516,Woodlands Ave 5,WOODLANDS
2497,47569,Opp Blk 620,1.432919455,103.7987804,Woodlands Ave 5,WOODLANDS
2498,47571,Blk 618,1.433490241,103.7963972,Woodlands Ave 5,WOODLANDS
2499,47579,Blk 556,1.433313474,103.7959702,Woodlands Ave 5,WOODLANDS
2500,47581,Opp Blk 521,1.43464495,103.7935267,Woodlands Ave 5,WOODLANDS
2501,47589,Blk 519A CP,1.434791069,103.7925444,Woodlands Ave 5,WOODLANDS
2502,47591,Bef Admiralty Stn/Blk 680,1.439738727,103.8025081,Woodlands Ave 6,WOODLANDS
2503,47599,Blk 683A,1.439926422,103.8026315,Woodlands Ave 6,WOODLANDS
2504,47601,Blk 793,1.4421188,103.8030491,Woodlands Ave 7,WOODLANDS
2505,47609,Opp Blk 793,1.441849418,103.8030947,Woodlands Ave 7,WOODLANDS
2506,47611,Woodsvale Condo,1.443887062,103.8062228,Woodlands Ave 7,WOODLANDS
2507,47619,Opp Woodsvale Condo,1.444306976,103.8071378,Woodlands Ave 7,WOODLANDS
2508,47621,Aft Gambas Ave,1.446892181,103.8098277,Woodlands Ave 7,SEMBAWANG
2509,47629,Seagate,1.446678082,103.8098574,Woodlands Ave 7,SEMBAWANG
2510,47641,Blk 681A,1.439231434,103.8037286,Woodlands Dr 62,WOODLANDS
2511,47649,Opp Blk 681B,1.439094532,103.803676,Woodlands Dr 62,WOODLANDS
2512,47651,Blk 684B,1.441697109,103.8052552,Woodlands Dr 73,WOODLANDS
2513,47659,Blk 685A,1.441463499,103.8054591,Woodlands Dr 73,WOODLANDS
2514,47661,Blk 788E,1.444451891,103.8027544,Woodlands Cres,WOODLANDS
2515,47671,Opp Admiralty Sec Sch,1.446563,103.803336,Woodlands Cres,WOODLANDS
2516,47681,Woodsvale Condo,1.444578456,103.8044862,Woodlands Cres,WOODLANDS
2517,47711,JB Sentral Bus Ter,1.463458341,103.7644234,Jln Jim Quee,invalid
2518,47751,Blk 691D,1.376956,103.867019,Upp Thomson Rd,SERANGOON
2519,47759,Blk 694C,1.38232,103.844173,Woodlands Dr 62,ANG MO KIO
2520,47801,Sunshine Bakery,1.46417401,103.8129835,Admiralty Rd West,SEMBAWANG
2521,47809,Opp Sunshine Bakery,1.463791838,103.8135875,Admiralty Rd West,SEMBAWANG
2522,47811,W'Lands Sunny Food,1.462376923,103.8089871,Admiralty Rd West,SEMBAWANG
2523,47819,Opp W'Lands Sunny Food,1.462558013,103.8100509,Admiralty Rd West,SEMBAWANG
2524,47821,Opp Sumitomo Bakelite S'pore,1.460777177,103.8058293,Admiralty Rd West,SEMBAWANG
2525,47829,Sumitomo Bakelite S'pore,1.460546319,103.8061739,Admiralty Rd West,SEMBAWANG
2526,48009,Bt Panjang Temp Bus Pk,1.383764,103.7583,Woodlands Rd,CHOA CHU KANG
2527,48011,Opp Mandai Camp 2,1.410536057,103.774494,Mandai Rd,MANDAI
2528,48019,Mandai Camp 2,1.410478903,103.7754724,Mandai Rd,CENTRAL WATER CATCHMENT
2529,48021,Aft Mandai Lake Rd,1.410919357,103.7794566,Mandai Rd,MANDAI
2530,48029,Bef Mandai Lake Rd,1.410565092,103.7796855,Mandai Rd,CENTRAL WATER CATCHMENT
2531,48031,LP 162,1.41109191,103.7831698,Mandai Rd,MANDAI
2532,48039,LP 159,1.410756066,103.7832092,Mandai Rd,CENTRAL WATER CATCHMENT
2533,48041,Aft Jln Ulu Sembawang,1.412683175,103.7889211,Mandai Rd,MANDAI
2534,48049,Bef Jln Ulu Sembawang,1.412391856,103.7893038,Mandai Rd,CENTRAL WATER CATCHMENT
2535,48051,Mandai Agrotech Pk,1.415293819,103.797375,Mandai Rd,MANDAI
2536,48059,Opp Mandai Agrotech Pk,1.415021092,103.7976321,Mandai Rd,CENTRAL WATER CATCHMENT
2537,48061,Bef Mandai Ave,1.415831547,103.8038515,Mandai Rd,MANDAI
2538,48069,Aft Mandai Ave,1.416011561,103.8020347,Mandai Rd,CENTRAL WATER CATCHMENT
2539,48071,Mandai Crematorium,1.411763315,103.8057861,Mandai Rd,CENTRAL WATER CATCHMENT
2540,48079,Opp Mandai Crematorium,1.413148853,103.8052945,Mandai Rd,CENTRAL WATER CATCHMENT
2541,48081,Opp Upp Seletar Reservoir,1.405421375,103.8089254,Mandai Rd,CENTRAL WATER CATCHMENT
